language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
OLD_NORSE	non	fingernail	1258	4.344	naɣl	ielex-4.344-A	source form: nagl
POLISH	pol	fingernail	1258	4.344	paˈznɔkʲɛʨ	ielex-4.344-A	source form: paznokieć
RUSSIAN	rus	fingernail	1258	4.344	nogotʲ	ielex-4.344-A	source form: ноготь
SPANISH	spa	fingernail	1258	4.344	uɲa	ielex-4.344-A	source form: uña
STANDARD_GERMAN	deu	fingernail	1258	4.344	na:gl̩	ielex-4.344-A	source form: Nagel
SWEDISH	swe	fingernail	1258	4.344	ˈnɑːɡəl	ielex-4.344-A	source form: nagel
TAJIK	tgk	fingernail	1258	4.344	nɔːxun	ielex-4.344-A	source form: noxun
URDU	urd	fingernail	1258	4.344	nɑχʊn	ielex-4.344-A	source form: ناخُن
BENGALI	ben	leg	1297	4.35	pa	ielex-4.35-Q	source form: pa
BRETON	bre	leg	1297	4.35	ga:r	ielex-4.35-D	source form: gar
BULGARIAN	bul	leg	1297	4.35	krak	ielex-4.35-E	source form: krak
CATALAN	cat	leg	1297	4.35	kama	ielex-4.35-H	source form: cama
CATALAN	cat	leg	1297	4.35	ˈkamə	ielex-4.35-H	source form: cama
CORNISH	cor	leg	1297	4.35	gar	ielex-4.35-D	source form: gar
CZECH	ces	leg	1297	4.35	noɦa	ielex-4.35-F	source form: noha
DANISH	dan	leg	1297	4.35	b̥eˀn	ielex-4.35-A	source form: ben
DIGOR_OSSETIAN	oss	leg	1297	4.35	kaχ	ielex-4.35-B	source form: k'aχ
DUTCH	nld	leg	1297	4.35	ben	ielex-4.35-A	source form: been
DUTCH	nld	leg	1297	4.35	pot	ielex-4.35-Q	source form: poot
EASTERN_ARMENIAN	hye	leg	1297	4.35	votkʰ	ielex-4.35-Q	source form: otk'
EASTERN_FARSI	prs	leg	1297	4.35	pɒ	ielex-4.35-Q	source form: pa
EASTERN_FRISIAN	frs	leg	1297	4.35	boŋkjə	ielex-4.35-A	source form: bonkje
ENGLISH	eng	leg	1297	4.35	lɛg	ielex-4.35-I	source form: leg; loanword
FAROESE	fao	leg	1297	4.35	b̥aiːn	ielex-4.35-A	source form: bein
FAROESE	fao	leg	1297	4.35	ˈlɛɡ̊ːʊɹ	ielex-4.35-I	source form: leggur; loanword
FAROESE	fao	leg	1297	4.35	ˈfɔuːtʊɹ	ielex-4.35-Q	source form: fótur
FRENCH	fra	leg	1297	4.35	ʒɑ̃b	ielex-4.35-H	source form: jambe
GAELIC_SCOTTISH	gla	leg	1297	4.35	kas	ielex-4.35-P	source form: cas
GREEK	ell	leg	1297	4.35	ˈpo̞ði	ielex-4.35-Q	source form: podhi
ICELANDIC	isl	leg	1297	4.35	ˈfouːtʰʏr	ielex-4.35-Q	source form: fótur
IRISH_GAELIC	gle	leg	1297	4.35	kos	ielex-4.35-P	source form: cos
IRON_OSSETIAN	oss	leg	1297	4.35	kaχ	ielex-4.35-B	source form: k'aχ
ITALIAN	ita	leg	1297	4.35	gamba	ielex-4.35-H	source form: gamba
MAITHILI	mai	leg	1297	4.35	pyaer	ielex-4.35-Q	source form: pyaer
MARATHI	mar	leg	1297	4.35	paj	ielex-4.35-Q	source form: pāy
NORWEGIAN_BOKMAAL	nor	leg	1297	4.35	beːn	ielex-4.35-A	source form: ben
NORWEGIAN_RIKSMAL	nor	leg	1297	4.35	beːn	ielex-4.35-A	source form: ben
OLD_CHURCH_SLAVONIC	chu	leg	1297	4.35	golěnĭ	ielex-4.35-G	source form: golěnĭ
OLD_NORSE	non	leg	1297	4.35	leɡːr	ielex-4.35-I	source form: leggr
OLD_NORSE	non	leg	1297	4.35	foːtr	ielex-4.35-Q	source form: fótr
PERSIAN	fas	leg	1297	4.35	pɒ	ielex-4.35-Q	source form: pa
POLISH	pol	leg	1297	4.35	ˈnɔɡa	ielex-4.35-F	source form: noga
PORTUGUESE	por	leg	1297	4.35	ˈpɛɾnɐ	ielex-4.35-C	source form: perna
RUSSIAN	rus	leg	1297	4.35	noga	ielex-4.35-F	source form: нога
SPANISH	spa	leg	1297	4.35	pjeɾna	ielex-4.35-C	source form: pierna
STANDARD_GERMAN	deu	leg	1297	4.35	bain	ielex-4.35-A	source form: Bein
SWEDISH	swe	leg	1297	4.35	beːn	ielex-4.35-A	source form: ben
TAJIK	tgk	leg	1297	4.35	pɔ:	ielex-4.35-Q	source form: po
URDU	urd	leg	1297	4.35	ʈɑŋɡ	ielex-4.35-K	source form: ٹانگ
BRETON	bre	knee	1371	4.36	glĩ:n	ielex-4.36-N	source form: glin
CATALAN	cat	knee	1371	4.36	dʒenoʎ	ielex-4.36-N	source form: genoll
CATALAN	cat	knee	1371	4.36	ʒənoʎ	ielex-4.36-N	source form: genoll
CZECH	ces	knee	1371	4.36	kolɛno	ielex-4.36-B	source form: koleno
DANISH	dan	knee	1371	4.36	knɛˀ	ielex-4.36-N	source form: knæ
DUTCH	nld	knee	1371	4.36	kni	ielex-4.36-N	source form: knie
EASTERN_ARMENIAN	hye	knee	1371	4.36	ʦunk	ielex-4.36-N	source form: cunk
EASTERN_FARSI	prs	knee	1371	4.36	zɒnu	ielex-4.36-A	source form: zanu
ENGLISH	eng	knee	1371	4.36	ni:	ielex-4.36-N	source form: knee
FAROESE	fao	knee	1371	4.36	knɛaː	ielex-4.36-N	source form: knæ
FRENCH	fra	knee	1371	4.36	ʒənu	ielex-4.36-N	source form: genou
GREEK_ANCIENT	grc	knee	1371	4.36	ɡónʉ	ielex-4.36-N	source form: γόνυ
ICELANDIC	isl	knee	1371	4.36	n̥jɛː	ielex-4.36-N	source form: hné
ICELANDIC	isl	knee	1371	4.36	kʰnjɛː	ielex-4.36-N	source form: kné
IRISH_GAELIC	gle	knee	1371	4.36	ɡˠɫuːɲ	ielex-4.36-N	source form: glúin
ITALIAN	ita	knee	1371	4.36	rotɛlla	ielex-4.36-C	source form: rotella
ITALIAN	ita	knee	1371	4.36	dʒinɔkkjo	ielex-4.36-N	source form: ginocchio
LATIN	lat	knee	1371	4.36	ˈɡe.nuː	ielex-4.36-N	source form: genu
LITHUANIAN	lit	knee	1371	4.36	kælɪs	ielex-4.36-B	source form: kelis
NORWEGIAN_BOKMAAL	nor	knee	1371	4.36	kneː	ielex-4.36-N	source form: kne
NORWEGIAN_RIKSMAL	nor	knee	1371	4.36	kneː	ielex-4.36-N	source form: kne
OLD_CHURCH_SLAVONIC	chu	knee	1371	4.36	kolěno	ielex-4.36-B	source form: колѣно
OLD_NORSE	non	knee	1371	4.36	kneː	ielex-4.36-N	source form: kné
PERSIAN	fas	knee	1371	4.36	zɒnu	ielex-4.36-A	source form: zanu
POLISH	pol	knee	1371	4.36	kɔˈlanɔ	ielex-4.36-B	source form: kolano
ROMANIAN	ron	knee	1371	4.36	dʒeˈnunkʲ	ielex-4.36-N	source form: genunchiu
ROMANIAN_2	ron	knee	1371	4.36	dʒeˈnunkʲ	ielex-4.36-N	source form: genunchiu
RUSSIAN	rus	knee	1371	4.36	kolʲeno	ielex-4.36-B	source form: колено
SPANISH	spa	knee	1371	4.36	roðiʎa	ielex-4.36-C	source form: rodilla
STANDARD_GERMAN	deu	knee	1371	4.36	kni:	ielex-4.36-N	source form: Knie
SWEDISH	swe	knee	1371	4.36	knɛ:	ielex-4.36-N	source form: knä
TAJIK	tgk	knee	1371	4.36	zɔːnu	ielex-4.36-A	source form: zonu
URDU	urd	knee	1371	4.36	ɡʰʊʈnɑ	ielex-4.36-E	source form: گھُٹنا
BENGALI	ben	foot	1301	4.37	pa	ielex-4.37-B	source form: pa
BRETON	bre	foot	1301	4.37	trwa:t	ielex-4.37-D	source form: troad
BULGARIAN	bul	foot	1301	4.37	stɤˈpalo	ielex-4.37-F	source form: stapalo
CATALAN	cat	foot	1301	4.37	pɛuw	ielex-4.37-B	source form: peu
CROATIAN	hrv	foot	1301	4.37	stǒpalo	ielex-4.37-F	source form: stopalo
CZECH	ces	foot	1301	4.37	noɦa	ielex-4.37-G	source form: noha
DANISH	dan	foot	1301	4.37	foˀð	ielex-4.37-B	source form: fod
DIGOR_OSSETIAN	oss	foot	1301	4.37	kaχ	ielex-4.37-K	source form: k'aχ
DUTCH	nld	foot	1301	4.37	vut	ielex-4.37-B	source form: voet
EASTERN_ARMENIAN	hye	foot	1301	4.37	votkʰ	ielex-4.37-B	source form: otk’
EASTERN_FARSI	prs	foot	1301	4.37	pɒ	ielex-4.37-B	source form: pa
EASTERN_FRISIAN	frs	foot	1301	4.37	fuət	ielex-4.37-B	source form: foet
ENGLISH	eng	foot	1301	4.37	fʊt	ielex-4.37-B	source form: foot
FAROESE	fao	foot	1301	4.37	ˈfɔuːtʊɹ	ielex-4.37-B	source form: fótur
FRENCH	fra	foot	1301	4.37	pje	ielex-4.37-B	source form: pied
GAELIC_SCOTTISH	gla	foot	1301	4.37	kas	ielex-4.37-I	source form: cas
GREEK	ell	foot	1301	4.37	ˈpo̞ði	ielex-4.37-B	source form: podhi
GREEK_ANCIENT	grc	foot	1301	4.37	poː́s	ielex-4.37-B	source form: πούς
ICELANDIC	isl	foot	1301	4.37	ˈfouːtʰʏr	ielex-4.37-B	source form: fótur
IRISH_GAELIC	gle	foot	1301	4.37	kos	ielex-4.37-I	source form: cos
IRON_OSSETIAN	oss	foot	1301	4.37	kaχ	ielex-4.37-K	source form: k'aχ
ITALIAN	ita	foot	1301	4.37	pjɛde	ielex-4.37-B	source form: piede
LATIN	lat	foot	1301	4.37	peːs	ielex-4.37-B	source form: pēs
MAITHILI	mai	foot	1301	4.37	pyaer	ielex-4.37-B	source form: pyaer
MARATHI	mar	foot	1301	4.37	paj	ielex-4.37-B	source form: pāy
NORWEGIAN_BOKMAAL	nor	foot	1301	4.37	fuːt	ielex-4.37-B	source form: fot
NORWEGIAN_RIKSMAL	nor	foot	1301	4.37	fuːt	ielex-4.37-B	source form: fot
OLD_CHURCH_SLAVONIC	chu	foot	1301	4.37	noga	ielex-4.37-G	source form: noga
OLD_NORSE	non	foot	1301	4.37	foːtr	ielex-4.37-B	source form: fótr
PERSIAN	fas	foot	1301	4.37	pɒ	ielex-4.37-B	source form: pa
POLISH	pol	foot	1301	4.37	ˈstɔpa	ielex-4.37-F	source form: stopa
PORTUGUESE	por	foot	1301	4.37	pɛ	ielex-4.37-B	source form: pé
ROMANIAN	ron	foot	1301	4.37	piˈʧjor	ielex-4.37-B	source form: picior
ROMANIAN_2	ron	foot	1301	4.37	piˈʧjor	ielex-4.37-B	source form: picior
RUSSIAN	rus	foot	1301	4.37	noga	ielex-4.37-G	source form: нога
SERBOCROATIAN	srp	foot	1301	4.37	stǒpalo	ielex-4.37-F	source form: stopalo
SPANISH	spa	foot	1301	4.37	pje	ielex-4.37-B	source form: pie
STANDARD_GERMAN	deu	foot	1301	4.37	fu:s	ielex-4.37-B	source form: Fuss
SWEDISH	swe	foot	1301	4.37	fuːt	ielex-4.37-B	source form: fot
TAJIK	tgk	foot	1301	4.37	pɔ:	ielex-4.37-B	source form: po
URDU	urd	foot	1301	4.37	peɾ	ielex-4.37-B	source form: پاؤں، پَیر
URDU	urd	foot	1301	4.37	pɑũ	ielex-4.37-B	source form: پاؤں، پَیر
WELSH	cym	foot	1301	4.37	trɔid	ielex-4.37-D	source form: troed
ASSAMESE	asm	wing	1257	4.392	pakhi	ielex-4.392-F	source form: pakhi
BRETON	bre	wing	1257	4.392	ˈaskɛl	ielex-4.392-G	source form: askell; loanword
BULGARIAN	bul	wing	1257	4.392	kriˈlɔ	ielex-4.392-I	source form: krilo
CATALAN	cat	wing	1257	4.392	ˈaɫə	ielex-4.392-G	source form: ala
CORNISH	cor	wing	1257	4.392	askell	ielex-4.392-G	source form: askell; loanword
CROATIAN	hrv	wing	1257	4.392	krǐːlo	ielex-4.392-I	source form: krilo
CZECH	ces	wing	1257	4.392	kr̝̊ɪːdlo	ielex-4.392-I	source form: křídlo
DANISH	dan	wing	1257	4.392	ˈveŋə	ielex-4.392-J	source form: vinge
DIGOR_OSSETIAN	oss	wing	1257	4.392	bazur	ielex-4.392-M	source form: bazur
DUTCH	nld	wing	1257	4.392	vløɣəl	ielex-4.392-B	source form: vleugel
EASTERN_ARMENIAN	hye	wing	1257	4.392	tʰɛv	ielex-4.392-K	source form: t'ew
ENGLISH	eng	wing	1257	4.392	wɪŋ	ielex-4.392-J	source form: wing; loanword
FAROESE	fao	wing	1257	4.392	ˈvɔŋɡ̊ʊɹ	ielex-4.392-J	source form: vongur
FRENCH	fra	wing	1257	4.392	ɛl	ielex-4.392-G	source form: aile
GREEK	ell	wing	1257	4.392	fte̞ˈruɣa	ielex-4.392-K	source form: fterugha
GREEK_ANCIENT	grc	wing	1257	4.392	ptérʉkʰs	ielex-4.392-K	source form: πτέρυξ
ICELANDIC	isl	wing	1257	4.392	ˈvaiŋɡ̊ʏr	ielex-4.392-J	source form: vængur
IRON_OSSETIAN	oss	wing	1257	4.392	bažyr	ielex-4.392-M	source form: bažyr
ITALIAN	ita	wing	1257	4.392	ala	ielex-4.392-G	source form: ala
LATIN	lat	wing	1257	4.392	ˈaːla	ielex-4.392-G	source form: ala
MAITHILI	mai	wing	1257	4.392	paĩkh	ielex-4.392-F	source form: paĩkh
MARATHI	mar	wing	1257	4.392	pãŋkʰə	ielex-4.392-F	source form: pãŋkha
NORWEGIAN_BOKMAAL	nor	wing	1257	4.392	ˈʋɪ̀ŋːə	ielex-4.392-J	source form: vinge
NORWEGIAN_RIKSMAL	nor	wing	1257	4.392	ˈʋɪ̀ŋːə	ielex-4.392-J	source form: vinge
OLD_CHURCH_SLAVONIC	chu	wing	1257	4.392	krilo	ielex-4.392-I	source form: крило
OLD_NORSE	non	wing	1257	4.392	vɛnɣr	ielex-4.392-J	source form: vængr
POLISH	pol	wing	1257	4.392	ˈskʃɨdwɔ	ielex-4.392-I	source form: skrzydło
PORTUGUESE	por	wing	1257	4.392	ˈazɐ	ielex-4.392-G	source form: asa
RUSSIAN	rus	wing	1257	4.392	krɨlo	ielex-4.392-I	source form: крыло
SERBOCROATIAN	srp	wing	1257	4.392	krǐːlo	ielex-4.392-I	source form: krilo
SPANISH	spa	wing	1257	4.392	ala	ielex-4.392-G	source form: ala
STANDARD_GERMAN	deu	wing	1257	4.392	flʏ:gl̩	ielex-4.392-B	source form: Flügel
SWEDISH	swe	wing	1257	4.392	ˈvɪ̀ŋːə	ielex-4.392-J	source form: vinge
URDU	urd	wing	1257	4.392	bɑzu	ielex-4.392-M	source form: بازُو; loanword
URDU	urd	wing	1257	4.392	pəɾ	ielex-4.392-K	source form: پَر،
ASSAMESE	asm	feather	1201	4.393	pakhi	ielex-4.393-G	source form: pakhi
BRETON	bre	feather	1201	4.393	pluɛn	ielex-4.393-E	source form: pluenn; loanword
BULGARIAN	bul	feather	1201	4.393	pɛˈrɔ	ielex-4.393-D	source form: pero
CATALAN	cat	feather	1201	4.393	plomə	ielex-4.393-E	source form: ploma
CZECH	ces	feather	1201	4.393	pɛːro	ielex-4.393-D	source form: péro
DANISH	dan	feather	1201	4.393	fjeˀɐ̯	ielex-4.393-A	source form: fjer
DIGOR_OSSETIAN	oss	feather	1201	4.393	šes	ielex-4.393-C	source form: šes
DUTCH	nld	feather	1201	4.393	ver	ielex-4.393-A	source form: veer
EASTERN_ARMENIAN	hye	feather	1201	4.393	pʰɛˈtuɾ	ielex-4.393-A	source form: p’etur
EASTERN_FARSI	prs	feather	1201	4.393	pær	ielex-4.393-D	source form: par
EASTERN_FRISIAN	frs	feather	1201	4.393	fɪ.ər	ielex-4.393-A	source form: fear
ENGLISH	eng	feather	1201	4.393	fɛðə	ielex-4.393-A	source form: feather
FAROESE	fao	feather	1201	4.393	ˈfjøːvʊɹ	ielex-4.393-A	source form: fjøður
FRENCH	fra	feather	1201	4.393	plym dwazo	ielex-4.393-E	source form: plume (d'oiseau)
GREEK	ell	feather	1201	4.393	fte̞ˈro̞	ielex-4.393-A	source form: ftero
GREEK_ANCIENT	grc	feather	1201	4.393	pterón	ielex-4.393-A	source form: πτερόν
ICELANDIC	isl	feather	1201	4.393	fjœːðʏr	ielex-4.393-A	source form: fjöður
IRON_OSSETIAN	oss	feather	1201	4.393	šiš	ielex-4.393-C	source form: šiš
ITALIAN	ita	feather	1201	4.393	pjuma	ielex-4.393-E	source form: piuma
MAITHILI	mai	feather	1201	4.393	paĩkh	ielex-4.393-G	source form: paĩkh
MARATHI	mar	feather	1201	4.393	pãŋkʰə	ielex-4.393-G	source form: pãŋkha
NORWEGIAN_BOKMAAL	nor	feather	1201	4.393	fjøːɾ	ielex-4.393-A	source form: fjør
NORWEGIAN_BOKMAAL	nor	feather	1201	4.393	fjæːɾ	ielex-4.393-A	source form: fjær
NORWEGIAN_RIKSMAL	nor	feather	1201	4.393	fjøːɾ	ielex-4.393-A	source form: fjør
NORWEGIAN_RIKSMAL	nor	feather	1201	4.393	fjæːɾ	ielex-4.393-A	source form: fjær
OLD_CHURCH_SLAVONIC	chu	feather	1201	4.393	pero	ielex-4.393-D	source form: pero
OLD_NORSE	non	feather	1201	4.393	fjɔðr	ielex-4.393-A	source form: fjo̜ðr
PERSIAN	fas	feather	1201	4.393	pær	ielex-4.393-D	source form: par
POLISH	pol	feather	1201	4.393	ˈpʲurɔ	ielex-4.393-D	source form: pióro
PORTUGUESE	por	feather	1201	4.393	ˈpenɐ	ielex-4.393-A	source form: pena
RUSSIAN	rus	feather	1201	4.393	pʲero	ielex-4.393-D	source form: перо
SPANISH	spa	feather	1201	4.393	pluma	ielex-4.393-E	source form: pluma
STANDARD_GERMAN	deu	feather	1201	4.393	fe:dɐ	ielex-4.393-A	source form: Feder
SWEDISH	swe	feather	1201	4.393	ˈfjɛ:dər	ielex-4.393-A	source form: fjäder
TAJIK	tgk	feather	1201	4.393	pær	ielex-4.393-D	source form: par
URDU	urd	feather	1201	4.393	pəɾ	ielex-4.393-D	source form: پَر
ASSAMESE	asm	few	1242	4.4	kɒm takɒr	ielex-4.4-E	source form: kɒm takɒr; loanword
BRETON	bre	few	1242	4.4	ne:bœt	ielex-4.4-M	source form: nebeut
BULGARIAN	bul	few	1242	4.4	malko	ielex-4.4-H	source form: malko
CATALAN	cat	few	1242	4.4	pɔk	ielex-4.4-F	source form: poc
CORNISH	cor	few	1242	4.4	nebəs	ielex-4.4-M	source form: nebəs
CZECH	ces	few	1242	4.4	maːlo	ielex-4.4-H	source form: malo
DANISH	dan	few	1242	4.4	fɔˀ	ielex-4.4-F	source form: få
DUTCH	nld	few	1242	4.4	wɛinəχ	ielex-4.4-B	source form: weinig
EASTERN_ARMENIAN	hye	few	1242	4.4	kʰiʧʰ	ielex-4.4-D	source form: k’ič'
ENGLISH	eng	few	1242	4.4	fju:	ielex-4.4-F	source form: few
FAROESE	fao	few	1242	4.4	ˈfɔaːjɪɹ	ielex-4.4-F	source form: fáir
FRENCH	fra	few	1242	4.4	pø	ielex-4.4-F	source form: peu
GREEK	ell	few	1242	4.4	ˈliɣo̞s	ielex-4.4-I	source form: liyos
GREEK_ANCIENT	grc	few	1242	4.4	olíɡos	ielex-4.4-I	source form: ὀλίγος
ICELANDIC	isl	few	1242	4.4	ˈfauːɪr	ielex-4.4-F	source form: fáir
ITALIAN	ita	few	1242	4.4	pɔko	ielex-4.4-F	source form: poco
MACEDONIAN	mkd	few	1242	4.4	ˈnɛkɔlku	ielex-4.4-M	source form: nekolku
MARATHI	mar	few	1242	4.4	tʰoɖə	ielex-4.4-J	source form: thoda
NORWEGIAN_BOKMAAL	nor	few	1242	4.4	foː	ielex-4.4-F	source form: få
NORWEGIAN_RIKSMAL	nor	few	1242	4.4	foː	ielex-4.4-F	source form: få
OLD_CHURCH_SLAVONIC	chu	few	1242	4.4	mali	ielex-4.4-H	source form: малъі
OLD_NORSE	non	few	1242	4.4	faːr	ielex-4.4-F	source form: fár
POLISH	pol	few	1242	4.4	ˈmawɔ	ielex-4.4-H	source form: mało
PORTUGUESE	por	few	1242	4.4	ˈpoouku	ielex-4.4-F	source form: pouco
RUSSIAN	rus	few	1242	4.4	malo	ielex-4.4-H	source form: мало
SERBOCROATIAN	srp	few	1242	4.4	mâlo	ielex-4.4-H	source form: malo
SPANISH	spa	few	1242	4.4	poko	ielex-4.4-F	source form: poco
STANDARD_GERMAN	deu	few	1242	4.4	ve:nɪç	ielex-4.4-B	source form: wenig
SWEDISH	swe	few	1242	4.4	foː	ielex-4.4-F	source form: få
URDU	urd	few	1242	4.4	ʧə̃d̪	ielex-4.4-J	source form: تھوڑا، چند
URDU	urd	few	1242	4.4	ˈt̪ʰo.ɽə	ielex-4.4-J	source form: تھوڑا، چند
CROATIAN	hrv	breast	1402	4.41	pr̂sa	ielex-4.41-D	source form: prsa
CROATIAN	hrv	breast	1402	4.41	ɡrûːdi	ielex-4.41-E	source form: grudi
DANISH	dan	breast	1402	4.41	ˈb̥ʁɶsd̥	ielex-4.41-C	source form: bryst
FAROESE	fao	breast	1402	4.41	b̥ɹœst	ielex-4.41-C	source form: bróst
FRENCH	fra	breast	1402	4.41	mamɛl	ielex-4.41-A	source form: mamelle
FRENCH	fra	breast	1402	4.41	sɛ̃	ielex-4.41-H	source form: sein
FRENCH	fra	breast	1402	4.41	tetɔ̃	ielex-4.41-M	source form: téton
GREEK	ell	breast	1402	4.41	ˈstiθo̞s	ielex-4.41-I	source form: στῆθος
ICELANDIC	isl	breast	1402	4.41	ˈb̥rjoust	ielex-4.41-C	source form: brjóst
ITALIAN	ita	breast	1402	4.41	tetta	ielex-4.41-M	source form: tetta
ITALIAN	ita	breast	1402	4.41	mammɛlla	ielex-4.41-A	source form: mamella
ITALIAN	ita	breast	1402	4.41	poppa	ielex-4.41-B	source form: poppa
LATIN	lat	breast	1402	4.41	ˈpek.tus	ielex-4.41-Y	source form: pectus
MACEDONIAN	mkd	breast	1402	4.41	ˈɡrada	ielex-4.41-E	source form: gráda
MAITHILI	mai	breast	1402	4.41	cuci	ielex-4.41-L	source form: cuci
NORWEGIAN_BOKMAAL	nor	breast	1402	4.41	bɾʏst	ielex-4.41-C	source form: bryst
NORWEGIAN_RIKSMAL	nor	breast	1402	4.41	bɾʏst	ielex-4.41-C	source form: bryst
OLD_CHURCH_SLAVONIC	chu	breast	1402	4.41	sŭsĭci ̆	ielex-4.41-F	source form: sŭsĭci ̆
OLD_NORSE	non	breast	1402	4.41	brjoːst	ielex-4.41-C	source form: brjóst
POLISH	pol	breast	1402	4.41	pʲɛrɕ	ielex-4.41-D	source form: pierś
RUSSIAN	rus	breast	1402	4.41	grudʲ	ielex-4.41-E	source form: грудь
SERBOCROATIAN	srp	breast	1402	4.41	ɡrûːdi	ielex-4.41-E	source form: grudi
SERBOCROATIAN	srp	breast	1402	4.41	prsa	ielex-4.41-D	source form: prsa
SWEDISH	swe	breast	1402	4.41	brøst	ielex-4.41-C	source form: bröst
URDU	urd	breast	1402	4.41	sinə	ielex-4.41-I	source form: پِستان، سِینہ; loanword
URDU	urd	breast	1402	4.41	pɪstɑn	ielex-4.41-I	source form: پِستان، سِینہ; loanword
WELSH	cym	breast	1402	4.41	brɔn	ielex-4.41-C	source form: bron
ASSAMESE	asm	belly	1251	4.431	pat	ielex-4.431-D	source form: pat
ASSAMESE	asm	belly	1251	4.431	pat	ielex-4.431-D	source form: pat
BRETON	bre	belly	1251	4.431	ko:f	ielex-4.431-F	source form: kof
CATALAN	cat	belly	1251	4.431	panʃə	ielex-4.431-U	source form: panxa
CATALAN	cat	belly	1251	4.431	bentrə	ielex-4.431-E	source form: ventre
CATALAN	cat	belly	1251	4.431	pantʃa	ielex-4.431-U	source form: panxa
CZECH	ces	belly	1251	4.431	br̝ɪxo	ielex-4.431-H	source form: břicho
DANISH	dan	belly	1251	4.431	ˈmæːvə	ielex-4.431-N	source form: mave
DANISH	dan	belly	1251	4.431	b̥uˀ	ielex-4.431-B	source form: bug
DIGOR_OSSETIAN	oss	belly	1251	4.431	gubun	ielex-4.431-V	source form: gubun
DUTCH	nld	belly	1251	4.431	bœyk	ielex-4.431-B	source form: buik
EASTERN_FRISIAN	frs	belly	1251	4.431	buk	ielex-4.431-B	source form: bûk
ENGLISH	eng	belly	1251	4.431	bɛlɪ	ielex-4.431-B	source form: belly
FAROESE	fao	belly	1251	4.431	ˈmɛaːjɪ	ielex-4.431-N	source form: magi
FAROESE	fao	belly	1251	4.431	ˈb̥uːkʊɹ	ielex-4.431-B	source form: bukur
FAROESE	fao	belly	1251	4.431	vɔmb̥	ielex-4.431-E	source form: vomb
FAROESE	fao	belly	1251	4.431	ˈkʰviːjʊɹ	ielex-4.431-O	source form: kviður
FRENCH	fra	belly	1251	4.431	vɑ̃tʀ	ielex-4.431-E	source form: ventre
GREEK	ell	belly	1251	4.431	ciˈʎa	ielex-4.431-I	source form: kilya
GREEK_ANCIENT	grc	belly	1251	4.431	ɡastɛː́r	ielex-4.431-Ak	source form: γαστήρ
ICELANDIC	isl	belly	1251	4.431	ˈkʰvɪːðʏr	ielex-4.431-O	source form: kviður
ICELANDIC	isl	belly	1251	4.431	ˈmaːɣɪ	ielex-4.431-N	source form: magi
ICELANDIC	isl	belly	1251	4.431	ˈb̥uːkʰʏr	ielex-4.431-B	source form: búkur
IRON_OSSETIAN	oss	belly	1251	4.431	gʷybyn	ielex-4.431-V	source form: gʷybyn
ITALIAN	ita	belly	1251	4.431	vɛntre	ielex-4.431-E	source form: ventre
MAITHILI	mai	belly	1251	4.431	peʈ	ielex-4.431-D	source form: peʈ
MARATHI	mar	belly	1251	4.431	poʈ	ielex-4.431-D	source form: pot
NORWEGIAN_BOKMAAL	nor	belly	1251	4.431	ˈmàːʋə	ielex-4.431-N	source form: mave
NORWEGIAN_BOKMAAL	nor	belly	1251	4.431	bʉːk	ielex-4.431-B	source form: buk
NORWEGIAN_RIKSMAL	nor	belly	1251	4.431	ˈmàːʋə	ielex-4.431-N	source form: mave
NORWEGIAN_RIKSMAL	nor	belly	1251	4.431	bʉːk	ielex-4.431-B	source form: buk
OLD_CHURCH_SLAVONIC	chu	belly	1251	4.431	črěvo	ielex-4.431-P	source form: črěvo
OLD_NORSE	non	belly	1251	4.431	ˈmaɣi	ielex-4.431-N	source form: magi
OLD_NORSE	non	belly	1251	4.431	vɔmb	ielex-4.431-E	source form: vo̜mb
OLD_NORSE	non	belly	1251	4.431	kviðr	ielex-4.431-O	source form: kviðr
POLISH	pol	belly	1251	4.431	bʒux	ielex-4.431-H	source form: brzuch
PORTUGUESE	por	belly	1251	4.431	ˈvẽtɾɨ	ielex-4.431-E	source form: ventre
RUSSIAN	rus	belly	1251	4.431	zivot	ielex-4.431-S	source form: зивот
STANDARD_GERMAN	deu	belly	1251	4.431	baux	ielex-4.431-B	source form: Bauch
SWEDISH	swe	belly	1251	4.431	bʉ:k	ielex-4.431-B	source form: buk
SWEDISH	swe	belly	1251	4.431	ˈmɑ̀ːɡə	ielex-4.431-N	source form: mage
TAJIK	tgk	belly	1251	4.431	ʃikæm	ielex-4.431-L	source form: šikam
URDU	urd	belly	1251	4.431	peʈ	ielex-4.431-D	source form: پیٹ
ASSAMESE	asm	heart	1223	4.44	hridɒe	ielex-4.44-J	source form: hridɒe; loanword
BRETON	bre	heart	1223	4.44	ka:lɔ̃n	ielex-4.44-D	source form: kalon
BULGARIAN	bul	heart	1223	4.44	sɤˈrt͡sɛ	ielex-4.44-J	source form: serce
CATALAN	cat	heart	1223	4.44	kɔɾ	ielex-4.44-J	source form: cor
CROATIAN	hrv	heart	1223	4.44	sȓtse	ielex-4.44-J	source form: srce
CZECH	ces	heart	1223	4.44	sr̩tsɛ	ielex-4.44-J	source form: srdce
DANISH	dan	heart	1223	4.44	ˈjɛɐ̯d̥ʰə	ielex-4.44-J	source form: hjerte
