ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
1293	Shuri	lip	ʃiba	ʃ i b a	297	c677 v191 c254 v130	478	shur1243
1294	Kōchi	lip	kutibiro	k u t i b i r o	296	c831 v027 c118 v191 c254 v191 c151 v042	478	shik1243
1295	Sado	lip	kuʨibera	k u tɕ i b e r a	296	c831 v027 c198 v191 c254 v200 c151 v130	478	sado1237
1296	Oki	lip	kuʨibero	k u tɕ i b e r o	296	c831 v027 c198 v191 c254 v200 c151 v042	478	
1297	Kagoshima	lip	suba	s u b a	297	c087 v027 c254 v130	478	kyus1238
1298	Amami	lip	ɕaːsɨba	ɕ aː s ɨ b a	297	c202 v137 c087 v116 c254 v130	478	naze1238
521	Miyako	liver	ʦɨmu	ts ɨ m u	119	c015 v116 c239 v027	1224	miya1259
522	Tōkyō	liver	kimo	k i m o	119	c831 v191 c239 v042	1224	toky1238
523	Amami	liver	kimo	k i m o	119	c831 v191 c239 v042	1224	naze1238
524	Kyōto	liver	kimo	k i m o	119	c831 v191 c239 v042	1224	kyot1238
525	Hachijō	liver	kimo	k i m o	119	c831 v191 c239 v042	1224	hach1238
526	Shuri	liver	ʨimu	tɕ i m u	119	c198 v191 c239 v027	1224	shur1243
527	Kōchi	liver	kimo	k i m o	119	c831 v191 c239 v042	1224	shik1243
528	Sado	liver	kimo	k i m o	119	c831 v191 c239 v042	1224	sado1237
529	Kagoshima	liver	kimo	k i m o	119	c831 v191 c239 v042	1224	kyus1238
141	Miyako	long	naga	n a g a	48	c105 v130 c824 v130	1203	miya1259
142	Tōkyō	long	naŋai	n a ŋ ai	48	c105 v130 c795 d030	1203	toky1238
143	Amami	long	nagasari	n a g a s a r i	48	c105 v130 c824 v130 c087 v130 c151 v191	1203	naze1238
144	Kyōto	long	naŋai	n a ŋ ai	48	c105 v130 c795 d030	1203	kyot1238
145	Hachijō	long	nagakʲa	n a g a kʲ a	48	c105 v130 c824 v130 c830 v130	1203	hach1238
146	Shuri	long	nagasaɴ	n a g a s a ɴ	48	c105 v130 c824 v130 c087 v130 c745	1203	shur1243
147	Kōchi	long	nagai	n a g ai	48	c105 v130 c824 d030	1203	shik1243
148	Sado	long	nagai	n a g ai	48	c105 v130 c824 d030	1203	sado1237
149	Oki	long	naŋeː	n a ŋ eː	48	c105 v130 c795 v202	1203	
150	Kagoshima	long	nage	n a g e	48	c105 v130 c824 v200	1203	kyus1238
211	Miyako	louse	sːam	sː a m	63	c070 v130 c239	1392	miya1259
212	Tōkyō	louse	sirami	s i r a m i	63	c087 v191 c151 v130 c239 v191	1392	toky1238
213	Amami	louse	siraɴ	s i r a ɴ	63	c087 v191 c151 v130 c745	1392	naze1238
214	Kyōto	louse	sirami	s i r a m i	63	c087 v191 c151 v130 c239 v191	1392	kyot1238
215	Hachijō	louse	ɕaɴme	ɕ a ɴ m e	63	c202 v130 c745 c239 v200	1392	hach1238
216	Shuri	louse	siraɴ	s i r a ɴ	63	c087 v191 c151 v130 c745	1392	shur1243
217	Kōchi	louse	sirami	s i r a m i	63	c087 v191 c151 v130 c239 v191	1392	shik1243
218	Sado	louse	sirami	s i r a m i	63	c087 v191 c151 v130 c239 v191	1392	sado1237
219	Oki	louse	sirame	s i r a m e	63	c087 v191 c151 v130 c239 v200	1392	
220	Kagoshima	louse	sitame	s i t a m e	63	c087 v191 c118 v130 c239 v200	1392	kyus1238
161	Miyako	man	bɨkidum	b ɨ k i d u m	54	c254 v116 c831 v191 c143 v027 c239	1554	miya1259
162	Tōkyō	man	otoko	o t o k o	53	v042 c118 v042 c831 v042	1554	toky1238
163	Amami	man	jeɴga	j e ɴ g a	55	c564 v200 c745 c824 v130	1554	naze1238
164	Kyōto	man	otoko	o t o k o	53	v042 c118 v042 c831 v042	1554	kyot1238
165	Hachijō	man	onokogo	o n o k o g o	52	v042 c105 v042 c831 v042 c824 v042	1554	hach1238
166	Shuri	man	wikiga	w i k i g a	54	c457 v191 c831 v191 c824 v130	1554	shur1243
167	Kōchi	man	otoko	o t o k o	53	v042 c118 v042 c831 v042	1554	shik1243
168	Sado	man	otoko	o t o k o	53	v042 c118 v042 c831 v042	1554	sado1237
169	Oki	man	otoko	o t o k o	53	v042 c118 v042 c831 v042	1554	
170	Kagoshima	man	otoko	o t o k o	53	v042 c118 v042 c831 v042	1554	kyus1238
91	Miyako	many	ukaːʃa	u k aː ʃ a	34	v027 c831 v137 c677 v130	1198	miya1259
92	Tōkyō	many	takusaɴ	t a k u s a ɴ	31	c118 v130 c831 v027 c087 v130 c745	1198	toky1238
93	Amami	many	ɕogoɕaɴ	ɕ o g o ɕ a ɴ	34	c202 v042 c824 v042 c202 v130 c745	1198	naze1238
94	Kyōto	many	joːke	j oː k e	32	c564 v035 c831 v200	1198	kyot1238
95	Hachijō	many	sikːari	s i kː a r i	30	c087 v191 c825 v130 c151 v191	1198	hach1238
96	Shuri	many	ʔuhoːku	ʔ u h oː k u	29	c405 v027 c401 v035 c831 v027	1198	shur1243
97	Kōchi	many	joke	j o k e	32	c564 v042 c831 v200	1198	shik1243
98	Sado	many	ikai	i k ai	33	v191 c831 d030	1198	sado1237
99	Oki	many	etːo	e tː o	27	v200 c128 v042	1198	
100	Kagoshima	many	dosːai	d o sː ai	28	c143 v042 c070 d030	1198	kyus1238
281	Miyako	meat	sɨːsɨ	s ɨː s ɨ	73	c087 v109 c087 v116	634	miya1259
282	Tōkyō	meat	niku	n i k u	72	c105 v191 c831 v027	634	toky1238
283	Amami	meat	sisi	s i s i	73	c087 v191 c087 v191	634	naze1238
284	Kyōto	meat	niku	n i k u	72	c105 v191 c831 v027	634	kyot1238
285	Hachijō	meat	niku	n i k u	72	c105 v191 c831 v027	634	hach1238
286	Shuri	meat	sisi	s i s i	73	c087 v191 c087 v191	634	shur1243
287	Kōchi	meat	niku	n i k u	72	c105 v191 c831 v027	634	shik1243
288	Sado	meat	niku	n i k u	72	c105 v191 c831 v027	634	sado1237
289	Oki	meat	niku	n i k u	72	c105 v191 c831 v027	634	
290	Kagoshima	meat	ni	n i	72	c105 v191	634	kyus1238
1337	Miyako	milk	ʦɨː	ts ɨː	305	c015 v109	635	miya1259
1338	Tōkyō	milk	oʨiʨi	o tɕ i tɕ i	305	v042 c198 v191 c198 v191	635	toky1238
1339	Amami	milk	ʨi	tɕ i	305	c198 v191	635	naze1238
1340	Kyōto	milk	ʨiʨi	tɕ i tɕ i	305	c198 v191 c198 v191	635	kyot1238
1341	Hachijō	milk	ʨi	tɕ i	305	c198 v191	635	hach1238
1342	Shuri	milk	ʨiː	tɕ iː	305	c198 v183	635	shur1243
1343	Kōchi	milk	titi	t i t i	305	c118 v191 c118 v191	635	shik1243
1344	Sado	milk	ʨiʨi	tɕ i tɕ i	305	c198 v191 c198 v191	635	sado1237
1345	Oki	milk	ʨi	tɕ i	305	c198 v191	635	
1346	Kagoshima	milk	ʨiʨi	tɕ i tɕ i	305	c198 v191 c198 v191	635	kyus1238
720	Miyako	moon	ʦɨʦɨ	ts ɨ ts ɨ	168	c015 v116 c015 v116	1313	miya1259
721	Tōkyō	moon	ʦuki	ts u k i	168	c015 v027 c831 v191	1313	toky1238
722	Amami	moon	ʦɨki	ts ɨ k i	168	c015 v116 c831 v191	1313	naze1238
723	Kyōto	moon	ʦuki	ts u k i	168	c015 v027 c831 v191	1313	kyot1238
724	Hachijō	moon	ʦuki	ts u k i	168	c015 v027 c831 v191	1313	hach1238
725	Shuri	moon	ɕiʨi	ɕ i tɕ i	168	c202 v191 c198 v191	1313	shur1243
726	Kōchi	moon	tuki	t u k i	168	c118 v027 c831 v191	1313	shik1243
727	Sado	moon	ʦuki	ts u k i	168	c015 v027 c831 v191	1313	sado1237
728	Oki	moon	ʦuki	ts u k i	168	c015 v027 c831 v191	1313	
729	Kagoshima	moon	oʦusːaː	o ts u sː aː	168	v042 c015 v027 c070 v137	1313	kyus1238
1417	Miyako	mother	mːa	mː a	317	c242 v130	1216	miya1259
1418	Tōkyō	mother	okaːsaɴ	o k aː s a ɴ	318	v042 c831 v137 c087 v130 c745	1216	toky1238
1419	Amami	mother	ʔaɴma	ʔ a ɴ m a	320	c405 v130 c745 c239 v130	1216	naze1238
1420	Kyōto	mother	okaːʨaɴ	o k aː tɕ a ɴ	318	v042 c831 v137 c198 v130 c745	1216	kyot1238
1421	Hachijō	mother	kaka	k a k a	318	c831 v130 c831 v130	1216	hach1238
1422	Shuri	mother	winagunu	w i n a g u n u	321	c457 v191 c105 v130 c824 v027 c105 v027	1216	shur1243
1423	Kōchi	mother	okaːsaɴ	o k aː s a ɴ	318	v042 c831 v137 c087 v130 c745	1216	shik1243
1424	Sado	mother	umai	u m ai	319	v027 c239 d030	1216	sado1237
1425	Oki	mother	kaka	k a k a	318	c831 v130 c831 v130	1216	
1426	Kagoshima	mother	okaːhaɴ	o k aː h a ɴ	318	v042 c831 v137 c401 v130 c745	1216	kyus1238
850	Miyako	mountain	jama	j a m a	188	c564 v130 c239 v130	639	miya1259
851	Tōkyō	mountain	jama	j a m a	188	c564 v130 c239 v130	639	toky1238
852	Amami	mountain	jama	j a m a	188	c564 v130 c239 v130	639	naze1238
853	Kyōto	mountain	jama	j a m a	188	c564 v130 c239 v130	639	kyot1238
854	Hachijō	mountain	jama	j a m a	188	c564 v130 c239 v130	639	hach1238
855	Shuri	mountain	mui	m ui	189	c239 d016	639	shur1243
856	Kōchi	mountain	jama	j a m a	188	c564 v130 c239 v130	639	shik1243
857	Sado	mountain	jama	j a m a	188	c564 v130 c239 v130	639	sado1237
858	Oki	mountain	jama	j a m a	188	c564 v130 c239 v130	639	
859	Kagoshima	mountain	jama	j a m a	188	c564 v130 c239 v130	639	kyus1238
412	Miyako	mouth	fuʦɨ	f u ts ɨ	99	c447 v027 c015 v116	674	miya1259
413	Tōkyō	mouth	kuʨi	k u tɕ i	99	c831 v027 c198 v191	674	toky1238
414	Amami	mouth	kuʨi	k u tɕ i	99	c831 v027 c198 v191	674	naze1238
415	Kyōto	mouth	kuʨi	k u tɕ i	99	c831 v027 c198 v191	674	kyot1238
416	Hachijō	mouth	kuʨi	k u tɕ i	99	c831 v027 c198 v191	674	hach1238
417	Shuri	mouth	kuʨi	k u tɕ i	99	c831 v027 c198 v191	674	shur1243
418	Kōchi	mouth	kuti	k u t i	99	c831 v027 c118 v191	674	shik1243
419	Sado	mouth	kuʨi	k u tɕ i	99	c831 v027 c198 v191	674	sado1237
420	Oki	mouth	kuʨi	k u tɕ i	99	c831 v027 c198 v191	674	
421	Kagoshima	mouth	kui	k ui	99	c831 d016	674	kyus1238
990	Miyako	name	naː	n aː	221	c105 v137	1405	miya1259
991	Tōkyō	name	namae	n a m a e	221	c105 v130 c239 v130 v200	1405	toky1238
992	Amami	name	naː	n aː	221	c105 v137	1405	naze1238
993	Kyōto	name	naː	n aː	221	c105 v137	1405	kyot1238
994	Hachijō	name	namia	n a m ia	221	c105 v130 c239 d054	1405	hach1238
995	Shuri	name	naː	n aː	221	c105 v137	1405	shur1243
996	Kōchi	name	na	n a	221	c105 v130	1405	shik1243
997	Sado	name	nama	n a m a	221	c105 v130 c239 v130	1405	sado1237
998	Oki	name	na	n a	221	c105 v130	1405	
999	Kagoshima	name	nai	n ai	221	c105 d030	1405	kyus1238
1531	Miyako	narrow	iba	i b a	0	v191 c254 v130	1267	miya1259
1532	Tōkyō	narrow	semai	s e m ai	350	c087 v200 c239 d030	1267	toky1238
1533	Amami	narrow	sebasari	s e b a s a r i	350	c087 v200 c254 v130 c087 v130 c151 v191	1267	naze1238
1534	Kyōto	narrow	sebai	s e b ai	350	c087 v200 c254 d030	1267	kyot1238
1535	Hachijō	narrow	sebakʲa	s e b a kʲ a	350	c087 v200 c254 v130 c830 v130	1267	hach1238
1536	Shuri	narrow	ʃibasaɴ	ʃ i b a s a ɴ	350	c677 v191 c254 v130 c087 v130 c745	1267	shur1243
1537	Kōchi	narrow	sebai	s e b ai	350	c087 v200 c254 d030	1267	shik1243
1538	Sado	narrow	semai	s e m ai	350	c087 v200 c239 d030	1267	sado1237
1539	Oki	narrow	semeː	s e m eː	350	c087 v200 c239 v202	1267	
1540	Kagoshima	narrow	seme	s e m e	350	c087 v200 c239 v200	1267	kyus1238
1308	Miyako	navel	mːbu	mː b u	301	c242 c254 v027	1838	miya1259
1309	Tōkyō	navel	oheso	o h e s o	300	v042 c401 v200 c087 v042	1838	toky1238
1310	Amami	navel	husu	h u s u	300	c401 v027 c087 v027	1838	naze1238
1311	Kyōto	navel	heso	h e s o	300	c401 v200 c087 v042	1838	kyot1238
1312	Hachijō	navel	heʦːogo	h e tːs o g o	300	c401 v200 c025 v042 c824 v042	1838	hach1238
1313	Shuri	navel	husu	h u s u	300	c401 v027 c087 v027	1838	shur1243
1314	Kōchi	navel	heso	h e s o	300	c401 v200 c087 v042	1838	shik1243
1315	Sado	navel	heso	h e s o	300	c401 v200 c087 v042	1838	sado1237
1316	Oki	navel	ɸeso	ɸ e s o	300	c224 v200 c087 v042	1838	
1317	Kagoshima	navel	heiso	h ei s o	300	c401 d047 c087 v042	1838	kyus1238
1551	Miyako	near	atːsa	a tː s a	353	v130 c128 c087 v130	1942	miya1259
1552	Tōkyō	near	ʨikai	tɕ i k ai	352	c198 v191 c831 d030	1942	toky1238
1553	Amami	near	ʨikʲasari	tɕ i kʲ a s a r i	352	c198 v191 c830 v130 c087 v130 c151 v191	1942	naze1238
1554	Kyōto	near	ʨikai	tɕ i k ai	352	c198 v191 c831 d030	1942	kyot1238
1555	Hachijō	near	ʨikakʲa	tɕ i k a kʲ a	352	c198 v191 c831 v130 c830 v130	1942	hach1238
1556	Shuri	near	ʨiʦasaɴ	tɕ i ts a s a ɴ	352	c198 v191 c015 v130 c087 v130 c745	1942	shur1243
1557	Kōchi	near	tikai	t i k ai	352	c118 v191 c831 d030	1942	shik1243
1558	Sado	near	ʨikai	tɕ i k ai	352	c198 v191 c831 d030	1942	sado1237
1559	Oki	near	ʨikeː	tɕ i k eː	352	c198 v191 c831 v202	1942	
1560	Kagoshima	near	ʨike	tɕ i k e	352	c198 v191 c831 v200	1942	kyus1238
492	Miyako	neck	nudufuʣɨ	n u d u f u dz ɨ	115	c105 v027 c143 v027 c447 v027 c020 v116	1333	miya1259
493	Tōkyō	neck	kubi	k u b i	114	c831 v027 c254 v191	1333	toky1238
494	Amami	neck	kubi	k u b i	114	c831 v027 c254 v191	1333	naze1238
495	Kyōto	neck	kubi	k u b i	114	c831 v027 c254 v191	1333	kyot1238
496	Hachijō	neck	kubi	k u b i	114	c831 v027 c254 v191	1333	hach1238
497	Shuri	neck	kubi	k u b i	114	c831 v027 c254 v191	1333	shur1243
498	Kōchi	neck	kubi	k u b i	114	c831 v027 c254 v191	1333	shik1243
499	Sado	neck	kubi	k u b i	114	c831 v027 c254 v191	1333	sado1237
500	Oki	neck	kubi	k u b i	114	c831 v027 c254 v191	1333	
501	Kagoshima	neck	kui	k ui	114	c831 d016	1333	kyus1238
950	Miyako	new	mɨː	m ɨː	210	c239 v109	1231	miya1259
951	Tōkyō	new	atarasiː	a t a r a s iː	207	v130 c118 v130 c151 v130 c087 v183	1231	toky1238
952	Amami	new	miːsari	m iː s a r i	210	c239 v183 c087 v130 c151 v191	1231	naze1238
953	Kyōto	new	sara	s a r a	208	c087 v130 c151 v130	1231	kyot1238
954	Hachijō	new	atarasikʲa	a t a r a s i kʲ a	207	v130 c118 v130 c151 v130 c087 v191 c830 v130	1231	hach1238
955	Shuri	new	miːsaɴ	m iː s a ɴ	210	c239 v183 c087 v130 c745	1231	shur1243
956	Kōchi	new	siɴkina	s i ɴ k i n a	209	c087 v191 c745 c831 v191 c105 v130	1231	shik1243
957	Sado	new	atarasiː	a t a r a s iː	207	v130 c118 v130 c151 v130 c087 v183	1231	sado1237
958	Oki	new	atarasi	a t a r a s i	207	v130 c118 v130 c151 v130 c087 v191	1231	
959	Kagoshima	new	nike	n i k e	210	c105 v191 c831 v200	1231	kyus1238
910	Miyako	night	juɭ	j u ɭ	196	c564 v027 c702	1233	miya1259
911	Tōkyō	night	joru	j o r u	196	c564 v042 c151 v027	1233	toky1238
912	Amami	night	juru	j u r u	196	c564 v027 c151 v027	1233	naze1238
913	Kyōto	night	joru	j o r u	196	c564 v042 c151 v027	1233	kyot1238
914	Hachijō	night	joru	j o r u	196	c564 v042 c151 v027	1233	hach1238
915	Shuri	night	juru	j u r u	196	c564 v027 c151 v027	1233	shur1243
916	Kōchi	night	joru	j o r u	196	c564 v042 c151 v027	1233	shik1243
917	Sado	night	joru	j o r u	196	c564 v042 c151 v027	1233	sado1237
918	Oki	night	joru	j o r u	196	c564 v042 c151 v027	1233	
919	Kagoshima	night	baiɴ	b ai ɴ	197	c254 d030 c745	1233	kyus1238
402	Miyako	nose	pana	p a n a	98	c288 v130 c105 v130	1221	miya1259
403	Tōkyō	nose	hana	h a n a	98	c401 v130 c105 v130	1221	toky1238
404	Amami	nose	hana	h a n a	98	c401 v130 c105 v130	1221	naze1238
405	Kyōto	nose	hana	h a n a	98	c401 v130 c105 v130	1221	kyot1238
406	Hachijō	nose	hana	h a n a	98	c401 v130 c105 v130	1221	hach1238
407	Shuri	nose	hana	h a n a	98	c401 v130 c105 v130	1221	shur1243
408	Kōchi	nose	hana	h a n a	98	c401 v130 c105 v130	1221	shik1243
409	Sado	nose	hana	h a n a	98	c401 v130 c105 v130	1221	sado1237
410	Oki	nose	hana	h a n a	98	c401 v130 c105 v130	1221	
411	Kagoshima	nose	haina	h ai n a	98	c401 d030 c105 v130	1221	kyus1238
71	Miyako	not	araŋ	a r a ŋ	23	v130 c151 v130 c795	1240	miya1259
72	Tōkyō	not	nai	n ai	22	c105 d030	1240	toky1238
73	Amami	not	ʔaraɴ	ʔ a r a ɴ	23	c405 v130 c151 v130 c745	1240	naze1238
74	Kyōto	not	nai	n ai	22	c105 d030	1240	kyot1238
75	Hachijō	not	nakːja	n a kː j a	22	c105 v130 c825 c564 v130	1240	hach1238
76	Shuri	not	neːɴ	n eː ɴ	22	c105 v202 c745	1240	shur1243
77	Kōchi	not	nai	n ai	22	c105 d030	1240	shik1243
78	Sado	not	nai	n ai	22	c105 d030	1240	sado1237
79	Oki	not	neː	n eː	22	c105 v202	1240	
80	Kagoshima	not	naka	n a k a	22	c105 v130 c831 v130	1240	kyus1238
1701	Miyako	old	gaba	g a b a	397	c824 v130 c254 v130	1229	miya1259
1702	Tōkyō	old	hurui	h u r ui	396	c401 v027 c151 d016	1229	toky1238
1703	Amami	old	hurusari	h u r u s a r i	396	c401 v027 c151 v027 c087 v130 c151 v191	1229	naze1238
1704	Kyōto	old	hurui	h u r ui	396	c401 v027 c151 d016	1229	kyot1238
1705	Hachijō	old	hurusikʲa	h u r u s i kʲ a	396	c401 v027 c151 v027 c087 v191 c830 v130	1229	hach1238
1706	Shuri	old	hurusaɴ	h u r u s a ɴ	396	c401 v027 c151 v027 c087 v130 c745	1229	shur1243
1707	Kōchi	old	hurui	h u r ui	396	c401 v027 c151 d016	1229	shik1243
1708	Sado	old	hurusiː	h u r u s iː	396	c401 v027 c151 v027 c087 v183	1229	sado1237
1709	Oki	old	ɸuriː	ɸ u r iː	396	c224 v027 c151 v183	1229	
1710	Kagoshima	old	ɸuri	ɸ u r i	396	c224 v027 c151 v191	1229	kyus1238
101	Miyako	one	pɨtiːsɨ	p ɨ t iː s ɨ	35	c288 v116 c118 v183 c087 v116	1493	miya1259
102	Tōkyō	one	hitoʦu	h i t o ts u	35	c401 v191 c118 v042 c015 v027	1493	toky1238
103	Amami	one	tɨːʦɨ	t ɨː ts ɨ	35	c118 v109 c015 v116	1493	naze1238
104	Kyōto	one	hitoʦu	h i t o ts u	35	c401 v191 c118 v042 c015 v027	1493	kyot1238
105	Hachijō	one	teːʦu	t eː ts u	35	c118 v202 c015 v027	1493	hach1238
106	Shuri	one	tiːɕi	t iː ɕ i	35	c118 v183 c202 v191	1493	shur1243
107	Kōchi	one	hitotu	h i t o t u	35	c401 v191 c118 v042 c118 v027	1493	shik1243
108	Sado	one	hitoʦu	h i t o ts u	35	c401 v191 c118 v042 c015 v027	1493	sado1237
109	Oki	one	ɸutoʦu	ɸ u t o ts u	35	c224 v027 c118 v042 c015 v027	1493	
110	Kagoshima	one	hitoi	h i t oi	35	c401 v191 c118 d015	1493	kyus1238
1080	Miyako	other	pukanu	p u k a n u	250	c288 v027 c831 v130 c105 v027	197	miya1259
1081	Tōkyō	other	hokano	h o k a n o	250	c401 v042 c831 v130 c105 v042	197	toky1238
1082	Amami	other	biʨina	b i tɕ i n a	251	c254 v191 c198 v191 c105 v130	197	naze1238
1083	Kyōto	other	hokano	h o k a n o	250	c401 v042 c831 v130 c105 v042	197	kyot1238
1084	Hachijō	other	hokua	h o k ua	250	c401 v042 c831 d010	197	hach1238
1085	Shuri	other	biɕinu	b i ɕ i n u	251	c254 v191 c202 v191 c105 v027	197	shur1243
1086	Kōchi	other	hokano	h o k a n o	250	c401 v042 c831 v130 c105 v042	197	shik1243
1087	Sado	other	hokanoɴ	h o k a n o ɴ	250	c401 v042 c831 v130 c105 v042 c745	197	sado1237
1088	Oki	other	hokano	h o k a n o	250	c401 v042 c831 v130 c105 v042	197	
1089	Kagoshima	other	hokaɴ	h o k a ɴ	250	c401 v042 c831 v130 c745	197	kyus1238
840	Miyako	path (road)	mʦɨ	m ts ɨ	187	c239 c015 v116	667	miya1259
841	Tōkyō	path (road)	miʨi	m i tɕ i	187	c239 v191 c198 v191	667	toky1238
842	Amami	path (road)	miʨi	m i tɕ i	187	c239 v191 c198 v191	667	naze1238
843	Kyōto	path (road)	miʨi	m i tɕ i	187	c239 v191 c198 v191	667	kyot1238
844	Hachijō	path (road)	miʨi	m i tɕ i	187	c239 v191 c198 v191	667	hach1238
845	Shuri	path (road)	miʨi	m i tɕ i	187	c239 v191 c198 v191	667	shur1243
846	Kōchi	path (road)	miti	m i t i	187	c239 v191 c118 v191	667	shik1243
847	Sado	path (road)	miʨi	m i tɕ i	187	c239 v191 c198 v191	667	sado1237
848	Oki	path (road)	meʨi	m e tɕ i	187	c239 v200 c198 v191	667	
849	Kagoshima	path (road)	miː	m iː	187	c239 v183	667	kyus1238
171	Miyako	person	pɨtu	p ɨ t u	56	c288 v116 c118 v027	683	miya1259
172	Tōkyō	person	hito	h i t o	56	c401 v191 c118 v042	683	toky1238
173	Amami	person	ʨu	tɕ u	56	c198 v027	683	naze1238
174	Kyōto	person	hito	h i t o	56	c401 v191 c118 v042	683	kyot1238
175	Hachijō	person	hito	h i t o	56	c401 v191 c118 v042	683	hach1238
176	Shuri	person	ʦːu	tːs u	56	c025 v027	683	shur1243
177	Kōchi	person	hito	h i t o	56	c401 v191 c118 v042	683	shik1243
178	Sado	person	niɴgeɴ	n i ɴ g e ɴ	57	c105 v191 c745 c824 v200 c745	683	sado1237
179	Oki	person	ɸuto	ɸ u t o	56	c224 v027 c118 v042	683	
180	Kagoshima	person	hiːto	h iː t o	56	c401 v183 c118 v042	683	kyus1238
1858	Miyako	puke (vomit)	pafu	p a f u	430	c288 v130 c447 v027	1278	miya1259
1859	Tōkyō	puke (vomit)	haku	h a k u	430	c401 v130 c831 v027	1278	toky1238
1860	Amami	puke (vomit)	haxuri	h a x u r i	430	c401 v130 c772 v027 c151 v191	1278	naze1238
1861	Kyōto	puke (vomit)	haku	h a k u	430	c401 v130 c831 v027	1278	kyot1238
1862	Hachijō	puke (vomit)	haku	h a k u	430	c401 v130 c831 v027	1278	hach1238
1863	Shuri	puke (vomit)	haʦuɴ	h a ts u ɴ	430	c401 v130 c015 v027 c745	1278	shur1243
1864	Kōchi	puke (vomit)	haku	h a k u	430	c401 v130 c831 v027	1278	shik1243
1865	Sado	puke (vomit)	haku	h a k u	430	c401 v130 c831 v027	1278	sado1237
1866	Oki	puke (vomit)	haku	h a k u	430	c401 v130 c831 v027	1278	
1867	Kagoshima	puke (vomit)	ha	h a	430	c401 v130	1278	kyus1238
1720	Miyako	pull	pikau	p i k au	400	c288 v191 c831 d026	1455	miya1259
1721	Tōkyō	pull	hipːaru	h i pː a r u	400	c401 v191 c259 v130 c151 v027	1455	toky1238
1722	Amami	pull	hipːaruri	h i pː a r u r i	400	c401 v191 c259 v130 c151 v027 c151 v191	1455	naze1238
1723	Kyōto	pull	hipːaru	h i pː a r u	400	c401 v191 c259 v130 c151 v027	1455	kyot1238
1724	Hachijō	pull	hipːaru	h i pː a r u	400	c401 v191 c259 v130 c151 v027	1455	hach1238
1725	Shuri	pull	hwiʦuɴ	h w i ts u ɴ	400	c401 c457 v191 c015 v027 c745	1455	shur1243
1726	Kōchi	pull	hipːaru	h i pː a r u	400	c401 v191 c259 v130 c151 v027	1455	shik1243
1727	Sado	pull	hipːaru	h i pː a r u	400	c401 v191 c259 v130 c151 v027	1455	sado1237
1728	Oki	pull	ɕabaru	ɕ a b a r u	400	c202 v130 c254 v130 c151 v027	1455	
1729	Kagoshima	pull	hipːa	h i pː a	400	c401 v191 c259 v130	1455	kyus1238
1730	Miyako	push	usɨ	u s ɨ	401	v027 c087 v116	1452	miya1259
1731	Tōkyō	push	osu	o s u	401	v042 c087 v027	1452	toky1238
1732	Amami	push	ʔusuri	ʔ u s u r i	401	c405 v027 c087 v027 c151 v191	1452	naze1238
1733	Kyōto	push	osu	o s u	401	v042 c087 v027	1452	kyot1238
1734	Hachijō	push	osu	o s u	401	v042 c087 v027	1452	hach1238
1735	Shuri	push	ʔuɕuɴ	ʔ u ɕ u ɴ	401	c405 v027 c202 v027 c745	1452	shur1243
1736	Kōchi	push	tuku	t u k u	402	c118 v027 c831 v027	1452	shik1243
1737	Sado	push	osu	o s u	401	v042 c087 v027	1452	sado1237
1738	Oki	push	osu	o s u	401	v042 c087 v027	1452	
1739	Kagoshima	push	ois	oi s	401	d015 c087	1452	kyus1238
1199	Miyako	rain	ami	a m i	272	v130 c239 v191	1253	miya1259
1200	Tōkyō	rain	ameŋa	a m e ŋ a	272	v130 c239 v200 c795 v130	1253	toky1238
1201	Amami	rain	ʔamɨ	ʔ a m ɨ	272	c405 v130 c239 v116	1253	naze1238
1202	Kyōto	rain	ameŋa	a m e ŋ a	272	v130 c239 v200 c795 v130	1253	kyot1238
1203	Hachijō	rain	ame	a m e	272	v130 c239 v200	1253	hach1238
1204	Shuri	rain	ʔaminu	ʔ a m i n u	272	c405 v130 c239 v191 c105 v027	1253	shur1243
1205	Kōchi	rain	ame	a m e	272	v130 c239 v200	1253	shik1243
1206	Sado	rain	amega	a m e g a	272	v130 c239 v200 c824 v130	1253	sado1237
1207	Oki	rain	ame	a m e	272	v130 c239 v200	1253	
1208	Kagoshima	rain	ame	a m e	272	v130 c239 v200	1253	kyus1238
860	Miyako	red	aka	a k a	190	v130 c831 v130	156	miya1259
861	Tōkyō	red	akai	a k ai	190	v130 c831 d030	156	toky1238
862	Amami	red	haːsari	h aː s a r i	190	c401 v137 c087 v130 c151 v191	156	naze1238
863	Kyōto	red	akai	a k ai	190	v130 c831 d030	156	kyot1238
864	Hachijō	red	akakʲa	a k a kʲ a	190	v130 c831 v130 c830 v130	156	hach1238
865	Shuri	red	ʔakasaɴ	ʔ a k a s a ɴ	190	c405 v130 c831 v130 c087 v130 c745	156	shur1243
866	Kōchi	red	akai	a k ai	190	v130 c831 d030	156	shik1243
867	Sado	red	akai	a k ai	190	v130 c831 d030	156	sado1237
868	Oki	red	akeː	a k eː	190	v130 c831 v202	156	
869	Kagoshima	red	aike	ai k e	190	d030 c831 v200	156	kyus1238
1691	Miyako	right	nʦɨ	n ts ɨ	395	c105 c015 v116	1019	miya1259
1692	Tōkyō	right	miŋi	m i ŋ i	395	c239 v191 c795 v191	1019	toky1238
