CONCEPT	IPA	DOCULECT	COGID
1336	komeɾ	SPANISH	eat:B/D
1336	mɑ̃ʒe	FRENCH	eat:F
1336	mandʒare	ITALIAN	eat:F
1336	iθʹəðʹ	OLD_IRISH	eat:I
1336	dɪbri	MIDDLE_CORNISH	eat:E
1336	ˈdibriṽ	MIDDLE_BRETON	eat:E
1336	ˈdebrĩ	BRETON	eat:E
1336	ɪ	IRISH	eat:I
763	pe̞ˈʦi	GREEK	skin:A
763	ˈðe̞rma	GREEK	skin:H
763	mortʰ	CLASSICAL_ARMENIAN	skin:D
763	mɑʃk	ARMENIAN_EASTERN	skin:D
763	tsarm	OSSETIC	skin:E
763	sar	OSSETIC_IRON	skin:E
763	car	OSSETIC_DIGOR	skin:E
763	sal	ASSAMESE	skin:I
763	čhalɔ	ORIYA	skin:I
763	cəmra	BIHARI	skin:E
763	kʰɑl	URDU	skin:E
763	tsamɖi:	MARATHI	skin:E
763	kɔʒa	OLD_CHURCH_SLAVONIC	skin:G
763	ˈkɔ̂ʒa	SERBO-CROATIAN	skin:G
763	ˈkɔʒə	BULGARIAN	skin:G
763	ˈkoʒa	MACEDONIAN	skin:G
763	ˈkɔʐa	RUSSIAN	skin:G
763	ˈskura	POLISH	skin:E
763	ˈskura	BELARUSIAN	skin:E
763	ˈʂkira	UKRAINIAN	skin:E
763	ˈkɔʒa	SLOVAK	skin:G
763	ˈkuːʒɛ	CZECH	skin:G
763	ˈkɔʒa	SORBIAN_UPPER	skin:G
763	ˈkɘ̟ʐa	SORBIAN_LOWER	skin:G
763	ˈkǒːʒa	SLOVENIAN	skin:G
763	huːð	OLD_NORSE	skin:E
763	ˈhøːrund	OLD_NORSE	skin:O
763	skinː	OLD_NORSE	skin:L
763	huːð	ICELANDIC	skin:E
763	ˈhœːrʏnd̥	ICELANDIC	skin:O
763	scɪnː	ICELANDIC	skin:L
763	hʉuː	FAROESE	skin:E
763	huːd	NORWEGIAN_RIKSMAL	skin:E
763	ʃɪnː	NORWEGIAN_RIKSMAL	skin:L
763	ʂɪnː	STAVANGERSK	skin:L
763	hʉː	STAVANGERSK	skin:E
763	huːð	OLD_SWEDISH	skin:E
763	skinː	OLD_SWEDISH	skin:L
763	hʉ:d	SWEDISH	skin:E
763	ɧɪnː	SWEDISH	skin:L
763	stʃɪnː	ELFDALIAN	skin:L
763	sɡ̊ʰenˀ	DANISH	skin:L
763	huðˀ	DANISH	skin:E
763	hu	DANISH_FJOLDE	skin:E
763	sxinʲ	DANISH_FJOLDE	skin:L
763	skɪnː	GUTNISH_LAU	skin:L
763	hɛud	GUTNISH_LAU	skin:E
763	skɪn	ENGLISH	skin:L
763	hu:t	FRISIAN	skin:E
763	hœyt	DUTCH	skin:E
763	haŭt	GERMAN	skin:B
763	ˈpelːis	LATIN	skin:B
763	ˈkutis	LATIN	skin:E
763	peʎ	CATALAN	skin:B
763	ˈpɛlɨ	PORTUGUESE	skin:B
763	pjel	SPANISH	skin:B
763	po	FRENCH	skin:B
763	pɛlle	ITALIAN	skin:B
763	kʹnʹes	OLD_IRISH	skin:K
763	krokʹənn	OLD_IRISH	skin:F
763	ˈkɾˠacən̪ˠ	IRISH	skin:F
1398	kseˈro̞s	GREEK	dry:I
1398	t͡ʃʰɔɾ	CLASSICAL_ARMENIAN	dry:P
1398	t͡ʃʰɔɾ	ARMENIAN_EASTERN	dry:P
1398	χušk	OSSETIC_IRON	dry:F
1398	χuskɐ	OSSETIC_DIGOR	dry:F
1398	xukan	ASSAMESE	dry:F
1398	sukhila	ORIYA	dry:F
1398	sukhəl	BIHARI	dry:F
1398	sʊkʰəl	MAGAHI	dry:F
1398	sukʰə	URDU	dry:F
1398	sukə	MARATHI	dry:F
1398	suxʊ̆	OLD_CHURCH_SLAVONIC	dry:F
1398	sûːx	SERBO-CROATIAN	dry:F
1398	sux	BULGARIAN	dry:F
1398	suv	MACEDONIAN	dry:F
1398	suxɔj	RUSSIAN	dry:F
1398	ˈsuxɘ̟	POLISH	dry:F
1398	suˈxʲi	BELARUSIAN	dry:F
1398	suˈxɪj	UKRAINIAN	dry:F
1398	ˈsuxiː	SLOVAK	dry:F
1398	ˈsuxiː	CZECH	dry:F
1398	ˈsuxi	SORBIAN_UPPER	dry:F
1398	ˈsuxɘ̟	SORBIAN_LOWER	dry:F
1398	sûːx	SLOVENIAN	dry:F
1398	θurː	OLD_NORSE	dry:D
1398	θʏrː	ICELANDIC	dry:D
1398	ˈtʰʊɹːʊɹ	FAROESE	dry:D
1398	tœɾː	NORWEGIAN_RIKSMAL	dry:D
1398	ˈtœʁːə	STAVANGERSK	dry:D
1398	θøːr	OLD_SWEDISH	dry:D
1398	tɔrː	SWEDISH	dry:D
1398	tʉərː	ELFDALIAN	dry:D
1398	d̥ʰœˀɐ̯	DANISH	dry:D
1398	tøɹ	DANISH_FJOLDE	dry:D
1398	ˈtorːar	GUTNISH_LAU	dry:D
1398	draɪ	ENGLISH	dry:B
1398	drux	FRISIAN	dry:B
1398	droχ	DUTCH	dry:B
1398	trɔkn̩	GERMAN	dry:B
1398	ˈsikːus	LATIN	dry:G
1398	sɛk	CATALAN	dry:G
1398	ˈseku	PORTUGUESE	dry:G
1398	seko	SPANISH	dry:G
1398	sɛk	FRENCH	dry:G
1398	aʃʃutto	ITALIAN	dry:K
1398	tʹi:rʹəmʹ	OLD_IRISH	dry:D
1398	sʹesk	OLD_IRISH	dry:G
1398	sɪ:x	MIDDLE_CORNISH	dry:G/N
1398	ˈseːx	MIDDLE_BRETON	dry:G/N
1398	ˈseːx	BRETON	dry:G/N
1398	ˈtʲɪɾʲɪmʲ	IRISH	dry:D
1241	ˌme̞riˈci	GREEK	some:M
1241	tsaldær	OSSETIC	some:V
1241	sydɐr	OSSETIC_IRON	some:V
1241	čidɐr	OSSETIC_DIGOR	some:V
1241	kisuman	ASSAMESE	some:L
1241	kichi	ORIYA	some:L
1241	kichu	BIHARI	some:L
1241	kayo	BIHARI	some:L
1241	kʊʧʰ	URDU	some:L
1241	kaɦi:	MARATHI	some:L
1241	nækɔlikʊ̆	OLD_CHURCH_SLAVONIC	some:A/L
1241	ˈnɛ̂kɔlikɔ	SERBO-CROATIAN	some:A/L
1241	ˈnʲakuɫku	BULGARIAN	some:A/L
1241	ˈnekɔlku	MACEDONIAN	some:A/L
1241	ˈnʲɛskɔlʲkɔ	RUSSIAN	some:L
1241	ˈkʲilka	POLISH	some:L
1241	ˈtrɔxɛ	POLISH	some:Q
1241	ˈtrɔxʲi	BELARUSIAN	some:Q
1241	ˈnʲɛkalʲkʲi	BELARUSIAN	some:A/L
1241	ˈtrɔxɪ	UKRAINIAN	some:Q
1241	ˈkilʲka	UKRAINIAN	some:L
1241	ˈɲiɛkɔlʲkɔ	SLOVAK	some:A/L
1241	ˈɲɛkolɪk	CZECH	some:A/L
1241	ˈnʲɪkɔtʀɘ̟	SORBIAN_UPPER	some:A/L
1241	ˈɲɛkɔtarɘ̟	SORBIAN_LOWER	some:A/L
1241	nɛˈkǒːlikɔ	SLOVENIAN	some:A/L
1241	ˈsumir	OLD_NORSE	some:S
1241	ˈnokːurir	OLD_NORSE	some:B
1241	ˈsʏːmʏr	ICELANDIC	some:S
1241	ˈnɔʰkːrɪr	ICELANDIC	some:B
1241	ˈnaːkʰɹɪɹ	FAROESE	some:B
1241	ˈsɔ̀mːə	NORWEGIAN_RIKSMAL	some:S
1241	nuːən	NORWEGIAN_RIKSMAL	some:B
1241	ˈnòːɡən	STAVANGERSK	some:B
1241	ˈsùmːə	STAVANGERSK	some:S
1241	ˈsumber	OLD_SWEDISH	some:S
1241	ˈnoːkor	OLD_SWEDISH	some:B
1241	ˈnòːgra	SWEDISH	some:B
1241	ˈsʉmː-	ELFDALIAN	some:S
1241	ˈnògɛr	ELFDALIAN	some:B
1241	ˈnolə	DANISH	some:B
1241	ˈsʌmə	DANISH	some:S
1241	ˈnɔvəɹ	DANISH_FJOLDE	some:B
1241	som	DANISH_FJOLDE	some:S
1241	ˈsumːɛ	GUTNISH_LAU	some:S
1241	ˈnoːɡlɛ	GUTNISH_LAU	some:B
1241	sʌm	ENGLISH	some:S
1241	enəχ	DUTCH	some:T
1241	sɔməɣə	DUTCH	some:S
1241	ˈalɪkʷiː	LATIN	some:L
1241	əlɣun	CATALAN	some:L/T
1241	aɫˈɣũʃ	PORTUGUESE	some:L/T
1241	alɣunos	SPANISH	some:L/T
1241	kɛlk	FRENCH	some:L
1241	alkuni	ITALIAN	some:L/T
1241	e:gʹənʹ	OLD_IRISH	some:E
1241	ˈnɛbɛs	MIDDLE_CORNISH	some:A/L
1241	radn	MIDDLE_CORNISH	some:D
1210	varis	GREEK	heavy:M
1210	canr	CLASSICAL_ARMENIAN	heavy:D
1210	ˈʦɑnəɾ	ARMENIAN_EASTERN	heavy:D
1210	wæzzaw	OSSETIC	heavy:L
1210	wɐžžaw	OSSETIC_IRON	heavy:L
1210	wɐzzaw	OSSETIC_DIGOR	heavy:L
1210	bhari	ASSAMESE	heavy:E
1210	bhari	ORIYA	heavy:E
1210	bhari	BIHARI	heavy:E
1210	bʰɑri	MAGAHI	heavy:E
1210	ˈbʰɑ.ɾi	URDU	heavy:E
1210	dzəɖ	MARATHI	heavy:Y
1210	tɛ̃ʒɪ̆kʊ̆	OLD_CHURCH_SLAVONIC	heavy:H
1210	ˈtɛ̌ːʒak	SERBO-CROATIAN	heavy:H
1210	ˈtɛʒək	BULGARIAN	heavy:H
1210	ˈteʒɔk	MACEDONIAN	heavy:H
1210	tʲaʐɔɫɨj	RUSSIAN	heavy:H
1210	ˈʨɛɰ̃ʐkʲi	POLISH	heavy:H
1210	ˈtsʲaʐkʲi	BELARUSIAN	heavy:H
1210	tʲaʐkɪj	UKRAINIAN	heavy:H
1210	ˈcaʒkiː	SLOVAK	heavy:H
1210	ˈcɛʃkiː	CZECH	heavy:H
1210	ˈtʃɛʒki	SORBIAN_UPPER	heavy:H
1210	ˈɕɪʐki	SORBIAN_LOWER	heavy:H
1210	ˈtɛ̂ːʒək	SLOVENIAN	heavy:H
1210	ˈhɔfuɣr	OLD_NORSE	heavy:I
1210	θunɣr	OLD_NORSE	heavy:H
1210	ˈθuŋɡ̊ʏr	ICELANDIC	heavy:H
1210	ˈtʰʊŋɡ̊ʊɹ	FAROESE	heavy:H
1210	tʉŋː	NORWEGIAN_RIKSMAL	heavy:H
1210	ˈtuŋːə	STAVANGERSK	heavy:H
1210	ˈθuŋːer	OLD_SWEDISH	heavy:H
1210	svo:r	SWEDISH	heavy:B
1210	stur	SWEDISH	heavy:B
1210	tɵŋː	SWEDISH	heavy:H
1210	tʉŋg	ELFDALIAN	heavy:H
1210	d̥ʰɔŋˀ	DANISH	heavy:H
1210	svɑːɹ	DANISH_FJOLDE	heavy:B
1210	ˈtuŋɡar	GUTNISH_LAU	heavy:H
1210	hɛvɪ	ENGLISH	heavy:I
1210	svi.ər	FRISIAN	heavy:B
1210	zwar	DUTCH	heavy:B
1210	ʃve:ɐ̯	GERMAN	heavy:B
1210	ˈɡrawis	LATIN	heavy:M
1210	pəzan	CATALAN	heavy:F
1210	pɨˈzaðu	PORTUGUESE	heavy:F
1210	pesaðo	SPANISH	heavy:F
1210	luʀ	FRENCH	heavy:O
1210	pesante	ITALIAN	heavy:F
1210	grɛve	ITALIAN	heavy:M
1210	trom	OLD_IRISH	heavy:J
1210	po:z	MIDDLE_CORNISH	heavy:F/V
1210	ˈponːer	MIDDLE_BRETON	heavy:Aa/G
1210	pɔ̃nɛr	BRETON	heavy:Aa/G
1335	ˈaspro̞s	GREEK	white:H
1335	le̞fˈko̞s	GREEK	white:M
1335	spitak	CLASSICAL_ARMENIAN	white:D
1335	urs	OSSETIC	white:P
1335	urš	OSSETIC_IRON	white:P
1335	wors	OSSETIC_DIGOR	white:P
1335	bɒga	ASSAMESE	white:U
1335	dhɔbɔɭɔ	ORIYA	white:N
1335	dobla	BIHARI	white:N
1335	ujjər	BIHARI	white:I
1335	ʊɟɟər	MAGAHI	white:I
1335	səfed̪	URDU	white:B
1335	pãɳɖʰɾa	MARATHI	white:R
1335	bælʊ̆	OLD_CHURCH_SLAVONIC	white:G
1335	bjɛ̂ːl	SERBO-CROATIAN	white:G
1335	bʲaɫ	BULGARIAN	white:G
1335	bel	MACEDONIAN	white:G
1335	bʲɛɫɨj	RUSSIAN	white:G
1335	ˈbjawɘ̟	POLISH	white:G
1335	ˈbʲɛɫɨ	BELARUSIAN	white:G
1335	ˈbiɫɪj	UKRAINIAN	white:G
1335	ˈbiɛli	SLOVAK	white:G
1335	ˈbiːliː	CZECH	white:G
1335	ˈbɪwɘ̟	SORBIAN_UPPER	white:G
1335	ˈbɪwɘ̟	SORBIAN_LOWER	white:G
1335	běːw	SLOVENIAN	white:G
1335	ɣviːtr	OLD_NORSE	white:B
1335	ˈxʷiːtʰʏr	ICELANDIC	white:B
1335	ˈkʰvʊiːtʰʊɹ	FAROESE	white:B
1335	ʋiːt	NORWEGIAN_RIKSMAL	white:B
1335	ˈkʋiːdə	STAVANGERSK	white:B
1335	ˈhviːter	OLD_SWEDISH	white:B
1335	vi:t	SWEDISH	white:B
1335	wɑɪt	ELFDALIAN	white:B
1335	viðˀ	DANISH	white:B
1335	viːɹ	DANISH_FJOLDE	white:B
1335	ˈvɛɪtar	GUTNISH_LAU	white:B
1335	waɪt	ENGLISH	white:B
1335	vit	FRISIAN	white:B
1335	wɪt	DUTCH	white:B
1335	vaĭs	GERMAN	white:B
1335	ˈalbus	LATIN	white:E
1335	blaŋ	CATALAN	white:G
1335	ˈbɾɐ̃ku	PORTUGUESE	white:G
1335	blaŋko	SPANISH	white:G
1335	blɑ̃	FRENCH	white:G
1335	bjanko	ITALIAN	white:G
1335	ba:n	OLD_IRISH	white:J
1335	gʹel	OLD_IRISH	white:O
1335	ɸʹind	OLD_IRISH	white:F
1335	gwɪn:	MIDDLE_CORNISH	white:F
1335	bɑːn	IRISH	white:J
1413	ˈpe̞zo̞	GREEK	play:K
1413	xałam	CLASSICAL_ARMENIAN	play:D
1413	qazɨn	OSSETIC	play:O
1413	qaz-	OSSETIC_IRON	play:O
1413	ʁaz-	OSSETIC_DIGOR	play:O
1413	khɛl	ASSAMESE	play:E
1413	kheɭ-	ORIYA	play:E
1413	kheləb	BIHARI	play:E
1413	kʰelnɑ	MAGAHI	play:E
1413	bəʤɑnə	URDU	play:E
1413	kʰeɭɳe	MARATHI	play:E
1413	iɡrɑti	OLD_CHURCH_SLAVONIC	play:H
1413	ˈîɡrati	SERBO-CROATIAN	play:H
1413	iˈɡrajə	BULGARIAN	play:H
1413	ˈiɡra	MACEDONIAN	play:H
1413	igratʲ	RUSSIAN	play:H
1413	gratɕ	POLISH	play:H
1413	ˈbavitɕ_ɕɛɰ̃	POLISH	play:N
1413	ɣuˈlʲatsʲ	BELARUSIAN	play:I
1413	ˈɦratɪ	UKRAINIAN	play:H
1413	ɦrac	SLOVAK	play:H
1413	ɦraːt	CZECH	play:H
1413	ʀatʃ	SORBIAN_UPPER	play:H
1413	ɡraɕ	SORBIAN_LOWER	play:H
1413	iˈɡrǎːti	SLOVENIAN	play:H
1413	ˈlɛika	OLD_NORSE	play:M
1413	ˈleiːkʰa	ICELANDIC	play:M
1413	ˈlaiːka	FAROESE	play:M
1413	ˈspɛaːla	FAROESE	play:B
1413	ˈlèːkə	NORWEGIAN_RIKSMAL	play:M
1413	ˈspɪ̀lːə	NORWEGIAN_RIKSMAL	play:B
1413	ˈspèːla_seːɡ	STAVANGERSK	play:B
1413	ˈleːka	OLD_SWEDISH	play:M
1413	ˈlè:ka	SWEDISH	play:M
1413	ˈspè:la	SWEDISH	play:B
1413	ˈspɪ̀lɔ	ELFDALIAN	play:B
1413	læ̀ːkɑ	ELFDALIAN	play:M
1413	ˈlɑjə	DANISH	play:M
1413	ˈsb̥ʰelə	DANISH	play:B
1413	sbeːl	DANISH_FJOLDE	play:B
1413	lieɡ	DANISH_FJOLDE	play:M
1413	ˈlaɪkɛ	GUTNISH_LAU	play:M
1413	ˈspeːlɛ	GUTNISH_LAU	play:B
1413	pleɪ	ENGLISH	play:J
1413	spiljə	FRISIAN	play:B
1413	spelən	DUTCH	play:B
1413	ʃpi:lən	GERMAN	play:B
1413	ˈluːdere	LATIN	play:Q
1413	ʒuɣa	CATALAN	play:F
1413	ʒuˈɡaɾ	PORTUGUESE	play:F
1413	xuɣaɾ	SPANISH	play:F
1413	ʒwe	FRENCH	play:F
1413	dʒokare	ITALIAN	play:F
1413	cluxʹəɣʹəðʹərʹ	OLD_IRISH	play:R
1413	imˈbʹerʹ	OLD_IRISH	play:L
1413	gwari	MIDDLE_CORNISH	play:G
1413	ˈxoaːri	MIDDLE_BRETON	play:G
1413	ˈxoaːri	BRETON	play:G
1403	ðaˈŋɡo̞no̞	GREEK	bite:A
1403	xacanem	CLASSICAL_ARMENIAN	bite:J
1403	kit͡s-ɑn-ɛ-m	CLASSICAL_ARMENIAN	bite:S
1403	kəˈʦɛl	ARMENIAN_EASTERN	bite:S
1403	χætsɨn	OSSETIC	bite:O
1403	χɐs-	OSSETIC_IRON	bite:O
1403	χwɐc-	OSSETIC_DIGOR	bite:O
1403	kamor	ASSAMESE	bite:P
1403	kamuɽ-	ORIYA	bite:P
1403	kaʈəb	BIHARI	bite:M
1403	kɑtənɑ	MAGAHI	bite:M
1403	kɑʈnə	URDU	bite:M
1403	tsawa	MARATHI	bite:F
1403	xɑpɑti	OLD_CHURCH_SLAVONIC	bite:I
1403	ɡrɯsti	OLD_CHURCH_SLAVONIC	bite:S
1403	ˈɡrîzti	SERBO-CROATIAN	bite:S
1403	ˈxapʲə	BULGARIAN	bite:I
1403	ˈkasa	MACEDONIAN	bite:J
1403	kuˈsatʲ	RUSSIAN	bite:J
1403	ɡrɘ̟ʑʨ	POLISH	bite:S
1403	kuˈsatsʲ	BELARUSIAN	bite:J
1403	kuˈsatɪ	UKRAINIAN	bite:J
1403	ɦriːzc	SLOVAK	bite:S
1403	ˈkɔusat	CZECH	bite:J
1403	ˈkusatʃ	SORBIAN_UPPER	bite:J
1403	ˈkusaɕ	SORBIAN_LOWER	bite:J
1403	ˈɡrǐːzti	SLOVENIAN	bite:S
1403	ˈbiːta	OLD_NORSE	bite:B
1403	ˈb̥iːtʰa	ICELANDIC	bite:B
1403	ˈb̥ʊiːta	FAROESE	bite:B
1403	ˈbìːtə	NORWEGIAN_RIKSMAL	bite:B
1403	ˈbìːda	STAVANGERSK	bite:B
1403	ˈbiːta	OLD_SWEDISH	bite:B
1403	ˈbì:ta	SWEDISH	bite:B
1403	bɑ̀ɪtɑ	ELFDALIAN	bite:B
1403	ˈb̥iːðə	DANISH	bite:B
1403	bid	DANISH_FJOLDE	bite:B
1403	ˈbɛɪtɛ	GUTNISH_LAU	bite:B
1403	baɪt	ENGLISH	bite:B
1403	bitət	FRISIAN	bite:B
1403	bɛitən	DUTCH	bite:B
1403	baĭsn̩	GERMAN	bite:B
1403	morˈdeːre	LATIN	bite:G
1403	musəˈɣa	CATALAN	bite:K
1403	muɾˈdeɾ	PORTUGUESE	bite:G
1403	moɾðeɾ	SPANISH	bite:G
1403	mɔʀdʀ	FRENCH	bite:G
1403	mɔrdere	ITALIAN	bite:G
1403	kna.ið	OLD_IRISH	bite:J
1403	braθa	MIDDLE_CORNISH	bite:Ac
1403	ˈdantaṽ	MIDDLE_BRETON	bite:Ae
1403	ˈkreːgiṽ	MIDDLE_BRETON	bite:H
1403	ˈkroːgĩ	BRETON	bite:Ad/H
1400	le̞ˈpto̞s	GREEK	thin:S
1400	bɑˈɾɑk	ARMENIAN_EASTERN	thin:L
1400	tænæɡ	OSSETIC	thin:B
1400	tɐnɐg	OSSETIC_IRON	thin:B
1400	tɐnɐg	OSSETIC_DIGOR	thin:B
1400	patɒl	ASSAMESE	thin:D
1400	sɔrua	ORIYA	thin:W
1400	patər	BIHARI	thin:D
1400	pətrɑ	MAGAHI	thin:D
1400	sukʰəl	MAGAHI	thin:Z
1400	ˈpət.lə	URDU	thin:D
1400	baɾi:k	MARATHI	thin:L
1400	ɾoɖ	MARATHI	thin:X
1400	patəɭ	MARATHI	thin:D
1400	tɪ̆nʊ̆kʊ̆	OLD_CHURCH_SLAVONIC	thin:B
1400	ˈtânak	SERBO-CROATIAN	thin:B
1400	ˈtɤnək	BULGARIAN	thin:B
1400	ˈtanɔk	MACEDONIAN	thin:B
1400	tɔnkʲij	RUSSIAN	thin:B
1400	ˈtɕɛnkʲi	POLISH	thin:B
1400	ˈtɔnkʲi	BELARUSIAN	thin:B
1400	tɔnˈkɪj	UKRAINIAN	thin:B
1400	ˈtɛnkiː	SLOVAK	thin:B
1400	ˈtɛŋkiː	CZECH	thin:B
1400	ˈtʃeŋki	SORBIAN_UPPER	thin:B
1400	ˈɕaɲki	SORBIAN_LOWER	thin:B
1400	tǎːnək	SLOVENIAN	thin:B
1400	θunːr	OLD_NORSE	thin:B
1400	mjoːr	OLD_NORSE	thin:F
1400	ɡranːr	OLD_NORSE	thin:U
1400	mjouːr	ICELANDIC	thin:F
1400	ˈɡ̊ranːʏr	ICELANDIC	thin:U
1400	ˈθʏnːʏr	ICELANDIC	thin:B
1400	ˈɡ̊ɹanːʊɹ	FAROESE	thin:U
1400	ˈtʰʊnːʊɹ	FAROESE	thin:B
1400	ˈmjɔaːvʊɹ	FAROESE	thin:F
1400	mjoː	NORWEGIAN_RIKSMAL	thin:F
1400	ɡɾanː	NORWEGIAN_RIKSMAL	thin:U
1400	tʏnː	NORWEGIAN_RIKSMAL	thin:B
1400	ˈtʏnːə	STAVANGERSK	thin:B
1400	ˈθunder	OLD_SWEDISH	thin:B
1400	mjoːr	OLD_SWEDISH	thin:F
1400	tɵnː	SWEDISH	thin:B
1400	tʉnː	ELFDALIAN	thin:B
1400	d̥ʰønˀ	DANISH	thin:B
1400	tynʲ	DANISH_FJOLDE	thin:B
1400	ˈtunːar	GUTNISH_LAU	thin:B
1400	θɪn	ENGLISH	thin:B
1400	dʏn	DUTCH	thin:B
1400	dʏn	GERMAN	thin:B
1400	ˈtenuis	LATIN	thin:B
1400	ˈmaker	LATIN	thin:M
1400	ˈfinu	PORTUGUESE	thin:Q
1400	delɣaðo	SPANISH	thin:E
1400	mɛ̃s	FRENCH	thin:F
1400	sottile	ITALIAN	thin:I
1400	tane	OLD_IRISH	thin:B
1400	tanɔʊ	MIDDLE_CORNISH	thin:B
1400	mo:n	MIDDLE_CORNISH	thin:K
962	ʝiˈne̞ka	GREEK	woman:D
962	kin	CLASSICAL_ARMENIAN	woman:D
962	kin	ARMENIAN_EASTERN	woman:D
962	wuš	OSSETIC_IRON	woman:P
962	wosɐ	OSSETIC_DIGOR	woman:P
962	mɔhiɭa	ORIYA	woman:V
962	maikinia	ORIYA	woman:O
962	stri	ORIYA	woman:L
962	istrəgən	BIHARI	woman:L
962	ɔrət̪	MAGAHI	woman:M
962	ˈʔɔ.ɾət̪	URDU	woman:M
962	ba͜i:	MARATHI	woman:O
962	stri:	MARATHI	woman:L
962	ʒɛnɑ	OLD_CHURCH_SLAVONIC	woman:D
962	ˈʒɛ̌na	SERBO-CROATIAN	woman:D
962	ʒɘˈna	BULGARIAN	woman:D
962	ˈʒena	MACEDONIAN	woman:D
962	ʐɛnʃina	RUSSIAN	woman:D
962	kɔˈbjɛta	POLISH	woman:J
962	ʐanˈtʂɨna	BELARUSIAN	woman:D
962	ˈʐinka	UKRAINIAN	woman:D
962	ˈʒɛna	SLOVAK	woman:D
962	ˈʒɛna	CZECH	woman:D
962	ˈʒɔna	SORBIAN_UPPER	woman:D
962	ˈʐeɲska	SORBIAN_LOWER	woman:D
962	ˈʒɛ̌ːna	SLOVENIAN	woman:D
962	ˈkvenːˌmaðr	OLD_NORSE	woman:D
962	ˈkona	OLD_NORSE	woman:D
962	ˈkʰɔːna	ICELANDIC	woman:D
962	ˈkʰvɛnmaːðʏr	ICELANDIC	woman:D
962	kʰoːna	FAROESE	woman:D
962	ˈdɛaːma	FAROESE	woman:K
962	ˈkʋɪ̀nːə	NORWEGIAN_RIKSMAL	woman:D
962	ˈdàːmə	NORWEGIAN_RIKSMAL	woman:K
962	ˈdɑ̀ːma	STAVANGERSK	woman:K
962	ˈkʋɪ̀nːə	STAVANGERSK	woman:D
962	ˈkoːna	OLD_SWEDISH	woman:D
962	ˈkvinːa	OLD_SWEDISH	woman:D
962	ˈkvɪ̀nːa	SWEDISH	woman:D
962	dɑ:m	SWEDISH	woman:K
962	ˈkɛ̀lɪŋg	ELFDALIAN	woman:Ag
962	ˈg̥ʰvenə	DANISH	woman:D
962	ˈd̥ɛːmə	DANISH	woman:K
962	kvinʲ	DANISH_FJOLDE	woman:D
962	ˈkvɪnːˌfolk	GUTNISH_LAU	woman:D
962	wʊmən	ENGLISH	woman:H
962	vrɑu	DUTCH	woman:B
962	vaĭp	GERMAN	woman:H
962	fraŭ	GERMAN	woman:B
962	ˈmulier	LATIN	woman:E
962	ˈfeːmina	LATIN	woman:G
962	ˈdɔnə	CATALAN	woman:K
962	muˈʎɛɾ	PORTUGUESE	woman:E
962	muxeɾ	SPANISH	woman:E
962	fam	FRENCH	woman:G
962	dɔnna	ITALIAN	woman:K
962	bʹen	OLD_IRISH	woman:D
962	bɛ:n	MIDDLE_CORNISH	woman:D
962	ˈgurec	MIDDLE_BRETON	woman:Ae
962	ˈmoues	MIDDLE_BRETON	woman:F
962	ˈmawɛs	BRETON	woman:F
962	bʲan̪ˠ	IRISH	woman:D
1440	ˈftino̞	GREEK	spit:Ac
1440	tʰukʰanem	CLASSICAL_ARMENIAN	spit:Ac
1440	tʰəˈkʰɛl	ARMENIAN_EASTERN	spit:Ac
1440	tu_kænɨn	OSSETIC	spit:H
1440	tu_kɐn-	OSSETIC_IRON	spit:H
1440	tu_kɐn-_	OSSETIC_DIGOR	spit:H
1440	thua	ASSAMESE	spit:G
1440	thukəb	BIHARI	spit:G
1440	t̪ʰukənɑ	MAGAHI	spit:G
1440	t̪ʰuknə	URDU	spit:G
1440	tʰunkɳe	MARATHI	spit:G
1440	pʎɪ̆vɑti	OLD_CHURCH_SLAVONIC	spit:Ac
1440	ˈpʎûvati	SERBO-CROATIAN	spit:Ac
1440	ˈplʲujə	BULGARIAN	spit:Ac
1440	ˈpluka	MACEDONIAN	spit:Ac
1440	plʲɛvatʲ	RUSSIAN	spit:Ac
1440	ˈplutɕ	POLISH	spit:Ac
1440	plʲaˈvatsʲ	BELARUSIAN	spit:Ac
1440	plʲuˈʋatɪ	UKRAINIAN	spit:Ac
1440	plʲuc	SLOVAK	spit:Ac
1440	ˈplɪvat	CZECH	spit:Ac
1440	ˈpluwatʃ	SORBIAN_UPPER	spit:Ac
1440	ˈplʲuwaɕ	SORBIAN_LOWER	spit:Ac
1440	ˈpljǔːvati	SLOVENIAN	spit:Ac
1440	ˈɣrɛːkja	OLD_NORSE	spit:J
1440	ˈspyːta	OLD_NORSE	spit:Ac
1440	ˈspiːtʰa	ICELANDIC	spit:Ac
1440	ˈr̥aiːca	ICELANDIC	spit:J
1440	ˈspʊiːtʰa	FAROESE	spit:Ac
1440	ˈspʏ̀tːə	NORWEGIAN_RIKSMAL	spit:Ac
1440	ˈspø̀ːda	STAVANGERSK	spit:Ac
1440	ˈspotːa	OLD_SWEDISH	spit:Ac
1440	ˈspɔ̀tːa	SWEDISH	spit:Ac
1440	ˈspʉ̀tːɑ	ELFDALIAN	spit:Ac
1440	ˈsb̥_ød̥ʰə	DANISH	spit:Ac
1440	sbød	DANISH_FJOLDE	spit:Ac
1440	ˈspytːɛ	GUTNISH_LAU	spit:Ac
1440	spɪt	ENGLISH	spit:Ac
1440	spɔ.i̯ə	FRISIAN	spit:Ac
