language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens
French		the river or stream	666	666	ʀivjɛʀ	1041	ʀ i v j ɛ ʀ
French		the river or stream	666	666	ʀɥiso	1045	ʀ ɥ i s o
Dutch		the river or stream	666	666	riːviːr	-1041	r iː v iː r
Dutch		the river or stream	666	666	stroːm	1043	s t r oː m
English		the river or stream	666	666	rɪvər	-1041	r ɪ v ə r
English		the river or stream	666	666	striːm	1043	s t r iː m
German		the road	667	667	vɛk	782	v ɛ k
French		the road	667	667	ʀut	783	ʀ u t
Dutch		the road	667	667	wɛx	782	w ɛ x
English		the road	667	667	rəʊd	783	r əu d
German		the roof	769	769	dax	293	d a x
French		the roof	769	769	twɑ	295	t w ɑ
Dutch		the roof	769	769	dɑk	293	d ɑ k
English		the roof	769	769	ruːf	294	r uː f
German		the room	1450	1450	ʦɪmər	6031	ts ɪ m ə r
French		the room	1450	1450	pjɛs	1945	p j ɛ s
Dutch		the room	1450	1450	kaːmər	1943	k aː m ə r
English		the room	1450	1450	ruːm	1944	r uː m
German		the rope	1218	1218	zail	284	z ai l
German		the rope	1218	1218	tau	287	t au
French		the rope	1218	1218	kɔʀd	286	k ɔ ʀ d
Dutch		the rope	1218	1218	tɑuw	287	t ɑu w
English		the rope	1218	1218	rəʊp	285	r əu p
German		the rye	23	23	rɔɡən	1272	r ɔ g ə n
French		the rye	23	23	sɛɡl	1273	s ɛ g l
Dutch		the rye	23	23	rɔɣə	1272	r ɔ ɣ ə
English		the rye	23	23	raɪ	1272	r aɪ
German		the sail	786	786	zeːɡəl	1117	z eː g ə l
French		the sail	786	786	vwal	1118	v w a l
Dutch		the sail	786	786	zɛɪl	1117	z ɛi l
English		the sail	786	786	seɪl	1117	s eɪ l
German		the salt	1274	1274	zalʦ	1663	z a l ts
French		the salt	1274	1274	sɛl	1663	s ɛ l
Dutch		the salt	1274	1274	zɑut	1663	z ɑu t
English		the salt	1274	1274	sɔːlt	1663	s ɔː l t
German		the sand	671	671	zant	1469	z a n t
French		the sand	671	671	sɑbl	1469	s ɑ b l
Dutch		the sand	671	671	zɑnt	1469	z ɑ n t
English		the sand	671	671	sænd	1469	s æ n d
German		the sandfly or midge or gnat	95	95	mʏkə	62	m ʏ k ə
French		the sandfly or midge or gnat	95	95	mustik	63	m u s t i k
French		the sandfly or midge or gnat	95	95	muʃʀɔ̃	65	m u ʃ ʀ ɔ̃
Dutch		the sandfly or midge or gnat	95	95	mʉx	62	m ʉ x
English		the sandfly or midge or gnat	95	95	mɪʤ	62	m ɪ dʒ
English		the sandfly or midge or gnat	95	95	næt	64	n æ t
German		the sap	345	345	zaft	713	z a f t
French		the sap	345	345	sɛv	714	s ɛ v
Dutch		the sap	345	345	sɑp	713	s ɑ p
English		the sap	345	345	sæp	713	s æ p
German		the saucer	271	271	ʊntər#tasə	1322	ʊ n t ə r _ t a s ə
French		the saucer	271	271	su#kup	1324	s u _ k u p
Dutch		the saucer	271	271	sxoːtəl	1325	s x oː t ə l
English		the saucer	271	271	sɔːsər	1323	s ɔː s ə r
German		the scale	266	266	ʃʊpə	1617	ʃ ʊ p ə
French		the scale	266	266	ekaj	1619	e k a j
Dutch		the scale	266	266	sxʉp	1617	s x ʉ p
English		the scale	266	266	skeɪl	-1619	s k eɪ l
German		the scar	497	497	narbə	505	n a r b ə
French		the scar	497	497	sikatʀis	507	s i k a t ʀ i s
Dutch		the scar	497	497	lɪteːkə	508	l ɪ t eː k ə
English		the scar	497	497	skɑːr	506	s k ɑː r
German		the sculptor	914	914	bɪlt#hauər	2275	b ɪ l t _ h au ə r
French		the sculptor	914	914	skyltœʀ	2276	s k y l t œ ʀ
Dutch		the sculptor	914	914	beːlt#hɑuwər	2275	b eː l t _ h ɑu w ə r
English		the sculptor	914	914	skʌlptər	-2276	s k ʌ l p t ə r
German		the sea	1474	1474	zeː	1027	z eː
French		the sea	1474	1474	mɛʁ	1028	m ɛ ʁ
Dutch		the sea	1474	1474	zeː	1027	z eː
English		the sea	1474	1474	siː	1027	s iː
German		the seed	714	714	zaːt	1385	z aː t
French		the seed	714	714	ɡʀɛn	1387	g ʀ ɛ n
French		the seed	714	714	səmɑ̃s	1385	s ə m ɑ̃ s
Dutch		the seed	714	714	zaːt	1385	z aː t
English		the seed	714	714	siːd	1385	s iː d
German		the shade or shadow	1388	1388	ʃatən	1368	ʃ a t ə n
French		the shade or shadow	1388	1388	ɔ̃bʀ	1369	ɔ̃ b ʀ
Dutch		the shade or shadow	1388	1388	sxaːdyːw	1368	s x aː d yː w
English		the shade or shadow	1388	1388	ʃædəʊ	1368	ʃ æ d əu
English		the shade or shadow	1388	1388	ʃeɪd	1368	ʃ eɪ d
German		the shark	1110	1110	hai	1274	h ai
French		the shark	1110	1110	ʀəkɛ̃	1276	ʀ ə k ɛ̃
Dutch		the shark	1110	1110	haːj	1274	h aː j
English		the shark	1110	1110	ʃɑːk	1275	ʃ ɑː k
German		the sheep	1331	1331	ʃaːf	2197	ʃ aː f
French		the sheep	1331	1331	mutɔ̃	2198	m u t ɔ̃
Dutch		the sheep	1331	1331	sxaːp	2197	s x aː p
English		the sheep	1331	1331	ʃiːp	2197	ʃ iː p
German		the shelf	745	745	reːɡaːl	924	r eː g aː l
French		the shelf	745	745	etaʒɛʀ	926	e t a ʒ ɛ ʀ
Dutch		the shelf	745	745	plɑŋk	927	p l ɑ ŋ k
English		the shelf	745	745	ʃɛlf	925	ʃ ɛ l f
German		the shoemaker	875	875	ʃuːstər	1185	ʃ uː s t ə r
French		the shoemaker	875	875	kɔʀdɔnje	1186	k ɔ ʀ d ɔ n j e
Dutch		the shoemaker	875	875	sxuːn#maːkər	1185	s x uː n _ m aː k ə r
English		the shoemaker	875	875	ʃuː#meɪkər	1185	ʃ uː _ m eɪ k ə r
German		the shore	113	113	uːfər	1091	uː f ə r
German		the shore	113	113	ʃtrant	1094	ʃ t r a n t
French		the shore	113	113	ʀivaʒ	1093	ʀ i v a ʒ
French		the shore	113	113	kot	1095	k o t
French		the shore	113	113	litɔʀal	1096	l i t ɔ ʀ a l
Dutch		the shore	113	113	uːvər	1091	uː v ə r
English		the shore	113	113	ʃɔːr	1092	ʃ ɔː r
German		the shoulder	1482	1482	ʃʊltər	2174	ʃ ʊ l t ə r
French		the shoulder	1482	1482	epol	2175	e p o l
Dutch		the shoulder	1482	1482	sxɑudər	2174	s x ɑu d ə r
English		the shoulder	1482	1482	ʃəʊldər	2174	ʃ əu l d ə r
German		the shovel	1901	1901	ʃaufəl	2094	ʃ au f ə l
French		the shovel	1901	1901	pɛl	2095	p ɛ l
Dutch		the shovel	1901	1901	sxɔp	2096	s x ɔ p
English		the shovel	1901	1901	ʃʌvḷ	2094	ʃ ʌ v l̩
German		the side	682	682	zaitə	864	z ai t ə
French		the side	682	682	kote	865	k o t e
Dutch		the side	682	682	kɑnt	866	k ɑ n t
English		the side	682	682	saɪd	864	s aɪ d
German		the silver	759	759	zɪlbər	1640	z ɪ l b ə r
French		the silver	759	759	aʀʒɑ̃	1641	a ʀ ʒ ɑ̃
Dutch		the silver	759	759	zɪlvər	1640	z ɪ l v ə r
English		the silver	759	759	sɪlvər	1640	s ɪ l v ə r
German		the skin or hide	763	763	haut	1810	h au t
French		the skin or hide	763	763	po	1809	p o
Dutch		the skin or hide	763	763	hœyt	1810	h œi t
English		the skin or hide	763	763	skɪn	1808	s k ɪ n
English		the skin or hide	763	763	haɪd	1810	h aɪ d
German		the skull	1605	1605	ʃɛːdəl	1861	ʃ ɛː d ə l
French		the skull	1605	1605	kʀɑn	1862	k ʀ ɑ n
Dutch		the skull	1605	1605	sxeːdəl	1861	s x eː d ə l
English		the skull	1605	1605	skʌl	6017	s k ʌ l
German		the sky	1732	1732	hɪməl	2051	h ɪ m ə l
French		the sky	1732	1732	sjɛl	2053	s j ɛ l
Dutch		the sky	1732	1732	heːməl	2051	h eː m ə l
English		the sky	1732	1732	skaɪ	2052	s k aɪ
German		the smoke	778	778	raux	1212	r au x
French		the smoke	778	778	fyme	1214	f y m e
Dutch		the smoke	778	778	roːk	1212	r oː k
English		the smoke	778	778	sməʊk	1213	s m əu k
German		the snail	1543	1543	ʃnɛkə	798	ʃ n ɛ k ə
French		the snail	1543	1543	ɛskaʀɡo	799	ɛ s k a ʀ g o
Dutch		the snail	1543	1543	slɑk	800	s l ɑ k
English		the snail	1543	1543	sneɪl	798	s n eɪ l
German		the snow	784	784	ʃneː	756	ʃ n eː
French		the snow	784	784	nɛʒ	756	n ɛ ʒ
Dutch		the snow	784	784	sneːw	756	s n eː w
English		the snow	784	784	snəʊ	756	s n əu
German		the sock or stocking	329	329	ʃtrʊmp͡f	589	ʃ t r ʊ m pf
French		the sock or stocking	329	329	ʃosɛt	593	ʃ o s ɛ t
Dutch		the sock or stocking	329	329	sɔk	590	s ɔ k
English		the sock or stocking	329	329	sɔk	590	s ɔ k
German		the soil	1228	1228	eːrdə	1475	eː r d ə
German		the soil	1228	1228	boːdən	1478	b oː d ə n
French		the soil	1228	1228	tɛʁ	1477	t ɛ ʁ
French		the soil	1228	1228	sɔl	1476	s ɔ l
Dutch		the soil	1228	1228	boːdəm	1478	b oː d ə m
English		the soil	1228	1228	sɔɪl	-1476	s ɔi l
German		the son	1620	1620	zoːn	1341	z oː n
French		the son	1620	1620	fis	1342	f i s
Dutch		the son	1620	1620	zoːn	1341	z oː n
English		the son	1620	1620	sʌn	1341	s ʌ n
German		the son-in-law (of a man)	2267	2267	ʃviːɡər#zoːn	409	ʃ v iː g ə r _ z oː n
French		the son-in-law (of a man)	2267	2267	ʒɑ̃dʀ	411	ʒ ɑ̃ d ʀ
Dutch		the son-in-law (of a man)	2267	2267	sxoːn#zoːn	409	s x oː n _ z oː n
English		the son-in-law (of a man)	2267	2267	sʌn#ɪn#lɔː	409	s ʌ n _ ɪ n _ l ɔː
German		the soup	1547	1547	zʊpə	-36	z ʊ p ə
German		the soup	1547	1547	bryːə	37	b r yː ə
French		the soup	1547	1547	sup	36	s u p
French		the soup	1547	1547	pɔtaʒ	38	p ɔ t a ʒ
Dutch		the soup	1547	1547	suːp	-36	s uː p
English		the soup	1547	1547	suːp	-36	s uː p
German		the south	1595	1595	zyːdən	197	z yː d ə n
French		the south	1595	1595	syd	197	s y d
Dutch		the south	1595	1595	zœydə	197	z œi d ə
English		the south	1595	1595	saʊθ	197	s aʊ θ
German		the sow	1351	1351	zau	1523	z au
French		the sow	1351	1351	tʀɥi	1524	t ʀ ɥ i
Dutch		the sow	1351	1351	zøːx	1523	z øː x
English		the sow	1351	1351	səʊ	1523	s əu
German		the spade	1176	1176	ʃpaːtən	2114	ʃ p aː t ə n
French		the spade	1176	1176	bɛʃ	2115	b ɛ ʃ
Dutch		the spade	1176	1176	spaːdə	2114	s p aː d ə
English		the spade	1176	1176	speɪd	2114	s p eɪ d
German		the spindle	277	277	ʃpɪndəl	628	ʃ p ɪ n d ə l
French		the spindle	277	277	fyzo	629	f y z o
Dutch		the spindle	277	277	spɪndəl	628	s p ɪ n d ə l
English		the spindle	277	277	spɪndḷ	628	s p ɪ n d l̩
German		the spring or well	2144	2144	kvɛlə	1046	k v ɛ l ə
German		the spring or well	2144	2144	brʊnən	1047	b r ʊ n ə n
French		the spring or well	2144	2144	suʀs	1048	s u ʀ s
French		the spring or well	2144	2144	pɥi	1050	p ɥ i
Dutch		the spring or well	2144	2144	brɔn	1047	b r ɔ n
English		the spring or well	2144	2144	sprɪŋ	6004	s p r ɪ ŋ
English		the spring or well	2144	2144	wɛl	1049	w ɛ l
German		the square	850	850	fiːr#ɛk	1204	f iː r _ ɛ k
French		the square	850	850	kaʀe	1203	k a ʀ e
Dutch		the square	850	850	viːr#kɑnt	1204	v iː r _ k ɑ n t
English		the square	850	850	skwɛər	1202	s k w ɛ ə r
German		the stable or stall	851	851	ʃtal	120	ʃ t a l
French		the stable or stall	851	851	etabl	6011	e t a b l
French		the stable or stall	851	851	ekyʀi	121	e k y ʀ i
Dutch		the stable or stall	851	851	stɑl	120	s t ɑ l
English		the stable or stall	851	851	steɪbḷ	-6011	s t eɪ b l̩
English		the stable or stall	851	851	stɔːl	120	s t ɔː l
German		the stallion	936	936	hɛŋst	514	h ɛ ŋ s t
French		the stallion	936	936	etalɔ̃	515	e t a l ɔ̃
Dutch		the stallion	936	936	hɛŋst	514	h ɛ ŋ s t
English		the stallion	936	936	stæljən	-515	s t æ l j ə n
German		the stepdaughter	1058	1058	ʃtiːf#tɔxtər	1014	ʃ t iː f _ t ɔ x t ə r
French		the stepdaughter	1058	1058	bɛl#fij	1015	b ɛ l _ f i j
Dutch		the stepdaughter	1058	1058	stiːv#dɔxtər	1014	s t iː v _ d ɔ x t ə r
English		the stepdaughter	1058	1058	stɛp#dɔːtər	1014	s t ɛ p _ d ɔː t ə r
German		the stepfather	237	237	ʃtiːf#faːtər	1005	ʃ t iː f _ f aː t ə r
French		the stepfather	237	237	bo#pɛʀ	1005	b o _ p ɛ ʀ
Dutch		the stepfather	237	237	stiː#faːdər	1005	s t iː _ f aː d ə r
English		the stepfather	237	237	stɛp#fɑːðər	1005	s t ɛ p _ f ɑː ð ə r
German		the stepmother	236	236	ʃtiːf#mʊtər	1012	ʃ t iː f _ m ʊ t ə r
French		the stepmother	236	236	bɛl#mɛʀ	1012	b ɛ l _ m ɛ ʀ
Dutch		the stepmother	236	236	stiːf#muːdər	1012	s t iː f _ m uː d ə r
English		the stepmother	236	236	stɛp#mʌðər	1012	s t ɛ p _ m ʌ ð ə r
German		the stomach	819	819	maːɡən	940	m aː g ə n
French		the stomach	819	819	ɛstɔma	941	ɛ s t ɔ m a
Dutch		the stomach	819	819	maːx	940	m aː x
English		the stomach	819	819	stʌmək	-941	s t ʌ m ə k
German		the stone or rock	2125	2125	ʃtain	423	ʃ t ai n
German		the stone or rock	2125	2125	fɛls	426	f ɛ l s
French		the stone or rock	2125	2125	pjɛʀ	424	p j ɛ ʀ
French		the stone or rock	2125	2125	ʀɔk	425	ʀ ɔ k
French		the stone or rock	2125	2125	ʀɔʃe	425	ʀ ɔ ʃ e
Dutch		the stone or rock	2125	2125	rɔʦ	-425	r ɔ ts
Dutch		the stone or rock	2125	2125	steːn	423	s t eː n
English		the stone or rock	2125	2125	stəʊn	423	s t əu n
English		the stone or rock	2125	2125	rɔk	-425	r ɔ k
German		the storm	858	858	ʃtʊrm	2062	ʃ t ʊ r m
French		the storm	858	858	ɔʀaʒ	2063	ɔ ʀ a ʒ
French		the storm	858	858	tɑ̃pɛt	2064	t ɑ̃ p ɛ t
Dutch		the storm	858	858	stɔrm	2062	s t ɔ r m
English		the storm	858	858	stɔːm	2062	s t ɔː m
German		the stove	859	859	oːfən	833	oː f ə n
French		the stove	859	859	pwal	835	p w a l
Dutch		the stove	859	859	kɑxəl	836	k ɑ x ə l
English		the stove	859	859	stəʊv	834	s t əu v
German		the sun	1343	1343	zɔnə	2047	z ɔ n ə
French		the sun	1343	1343	sɔlɛj	2047	s ɔ l ɛ j
Dutch		the sun	1343	1343	zɔn	2047	z ɔ n
English		the sun	1343	1343	sʌn	2047	s ʌ n
German		the supper	1833	1833	aːbənt#ɛsən	1255	aː b ə n t _ ɛ s ə n
German		the supper	1833	1833	aːbənt#broːt	1257	aː b ə n t _ b r oː t
French		the supper	1833	1833	supe	1256	s u p e
Dutch		the supper	1833	1833	aːvɔnd#eːtə	1255	aː v ɔ n d _ eː t ə
English		the supper	1833	1833	sʌpər	-1256	s ʌ p ə r
German		the swamp	1145	1145	zʊmp͡f	1020	z ʊ m pf
German		the swamp	1145	1145	moːrast	-1021	m oː r a s t
French		the swamp	1145	1145	maʀɛ	1021	m a ʀ ɛ
French		the swamp	1145	1145	maʀekaʒ	1021	m a ʀ e k a ʒ
Dutch		the swamp	1145	1145	muːrɑs	-1021	m uː r ɑ s
English		the swamp	1145	1145	swɔmp	1020	s w ɔ m p
German		the swelling	1903	1903	ʃvɛlʊŋ	525	ʃ v ɛ l ʊ ŋ
French		the swelling	1903	1903	bɔs	526	b ɔ s
French		the swelling	1903	1903	ɑ̃flyʀ	527	ɑ̃ f l y ʀ
Dutch		the swelling	1903	1903	zwɛlɪŋ	525	z w ɛ l ɪ ŋ
English		the swelling	1903	1903	swɛlɪŋ	525	s w ɛ l ɪ ŋ
German		the tail	1220	1220	ʃvanʦ	1824	ʃ v a n ts
French		the tail	1220	1220	kø	1826	k ø
Dutch		the tail	1220	1220	staːrt	1827	s t aː r t
English		the tail	1220	1220	teɪl	1825	t eɪ l
German		the tailor	881	881	ʃnaidər	1463	ʃ n ai d ə r
French		the tailor	881	881	tajœʀ	1464	t a j œ ʀ
Dutch		the tailor	881	881	kleːr#maːkər	1465	k l eː r _ m aː k ə r
English		the tailor	881	881	teɪlər	-1464	t eɪ l ə r
German		the tent	1316	1316	ʦɛlt	1	ts ɛ l t
French		the tent	1316	1316	tɑ̃t	2	t ɑ̃ t
Dutch		the tent	1316	1316	tɛnt	-2	t ɛ n t
English		the tent	1316	1316	tɛnt	-2	t ɛ n t
German		the thigh	800	800	oːbər#ʃɛŋkəl	267	oː b ə r _ ʃ ɛ ŋ k ə l
German		the thigh	800	800	ʃɛŋkəl	267	ʃ ɛ ŋ k ə l
French		the thigh	800	800	kɥis	269	k ɥ i s
Dutch		the thigh	800	800	dɛɪ	268	d ɛi
English		the thigh	800	800	θaɪ	268	θ aɪ
German		the thing	738	738	zaxə	1389	z a x ə
German		the thing	738	738	dɪŋ	1390	d ɪ ŋ
French		the thing	738	738	ʃoz	1389	ʃ o z
Dutch		the thing	738	738	dɪŋ	1390	d ɪ ŋ
English		the thing	738	738	θɪŋ	1390	θ ɪ ŋ
German		the thunder	1150	1150	dɔnər	2054	d ɔ n ə r
French		the thunder	1150	1150	tɔnɛʀ	2054	t ɔ n ɛ ʀ
Dutch		the thunder	1150	1150	dɔndər	2054	d ɔ n d ə r
English		the thunder	1150	1150	θʌndər	2054	θ ʌ n d ə r
German		the time	892	892	ʦait	684	ts ai t
French		the time	892	892	œʀ	686	œ ʀ
French		the time	892	892	tɑ̃	685	t ɑ̃
Dutch		the time	892	892	tɛɪt	684	t ɛi t
English		the time	892	892	taɪm	685	t aɪ m
German		the tin or tinplate	358	358	ʦɪn	1630	ts ɪ n
German		the tin or tinplate	358	358	blɛx	1632	b l ɛ x
Dutch		the tin or tinplate	358	358	tɪn	1630	t ɪ n
English		the tin or tinplate	358	358	tɪn	1630	t ɪ n
German		the toe	1389	1389	ʦeːə	596	ts eː ə
French		the toe	1389	1389	ɔʀtɛj	597	ɔ ʀ t ɛ j
Dutch		the toe	1389	1389	teːn	596	t eː n
English		the toe	1389	1389	təʊ	596	t əu
German		the tongs	272	272	ʦaŋə	1976	ts a ŋ ə
French		the tongs	272	272	pɛ̃se	1978	p ɛ̃ s e
Dutch		the tongs	272	272	tɑŋ	1976	t ɑ ŋ
English		the tongs	272	272	tɔŋz	1976	t ɔ ŋ z
German		the tongue	1205	1205	ʦʊŋə	2245	ts ʊ ŋ ə
French		the tongue	1205	1205	lɑ̃ŋ	2246	l ɑ̃ ŋ
Dutch		the tongue	1205	1205	tɔŋ	2245	t ɔ ŋ
English		the tongue	1205	1205	tʌŋ	2245	t ʌ ŋ
German		the tool	1361	1361	vɛrk#ʦɔyk	1586	v ɛ r k _ ts ɔi k
French		the tool	1361	1361	uti	1588	u t i
Dutch		the tool	1361	1361	xəreːt#sxɑp	1589	x ə r eː t _ s x ɑ p
Dutch		the tool	1361	1361	wɛrk#tœyx	1586	w ɛ r k _ t œi x
English		the tool	1361	1361	tuːl	1587	t uː l
German		the top	1753	1753	ʃpɪʦə	849	ʃ p ɪ ts ə
French		the top	1753	1753	sɔmmɛ	853	s ɔ mː ɛ
Dutch		the top	1753	1753	tɔp	850	t ɔ p
English		the top	1753	1753	tɔp	850	t ɔ p
German		the tree	906	906	baum	1447	b au m
French		the tree	906	906	aʀbʀ	1449	a ʀ b ʀ
Dutch		the tree	906	906	boːm	1447	b oː m
English		the tree	906	906	triː	1448	t r iː
German		the trough	205	205	troːk	916	t r oː k
French		the trough	205	205	abʀøvwaʀ	918	a b ʀ ø v w a ʀ
Dutch		the trough	205	205	trɔx	916	t r ɔ x
English		the trough	205	205	trɔf	916	t r ɔ f
German		the uncle	1327	1327	ɔŋkəl	-2030	ɔ ŋ k ə l
French		the uncle	1327	1327	ɔ̃kl	2030	ɔ̃ k l
Dutch		the uncle	1327	1327	oːm	2031	oː m
English		the uncle	1327	1327	ʌŋkḷ	-2030	ʌ ŋ k l̩
German		the valley	921	921	taːl	1681	t aː l
French		the valley	921	921	vale	1682	v a l e
Dutch		the valley	921	921	vɑlɛɪ	-1682	v ɑ l ɛi
Dutch		the valley	921	921	dɑl	1681	d ɑ l
English		the valley	921	921	vælɪ	-1682	v æ l ɪ
German		the veil	1151	1151	ʃlaiər	1199	ʃ l ai ə r
French		the veil	1151	1151	vwal	1200	v w a l
Dutch		the veil	1151	1151	slœyjər	1199	s l œi j ə r
English		the veil	1151	1151	veɪl	-1200	v eɪ l
German		the vein or artery	525	525	aːdər	1024	aː d ə r
French		the vein or artery	525	525	vɛn	1022	v ɛ n
Dutch		the vein or artery	525	525	bluːtfɑt	1023	b l uː t f ɑ t
Dutch		the vein or artery	525	525	aːdər	1024	aː d ə r
English		the vein or artery	525	525	veɪn	-1022	v eɪ n
English		the vein or artery	525	525	ɑːtərɪ	6016	ɑː t ə r ɪ
German		the vine	343	343	vain#ʃtɔk	-89	v ai n _ ʃ t ɔ k
French		the vine	343	343	viŋ	89	v i ŋ
Dutch		the vine	343	343	wɪŋərt	-89	w ɪ ŋ ə r t
English		the vine	343	343	vaɪn	-89	v aɪ n
German		the vulture	1185	1185	ɡaiər	164	g ai ə r
French		the vulture	1185	1185	votuʀ	165	v o t u ʀ
Dutch		the vulture	1185	1185	xiːr	164	x iː r
English		the vulture	1185	1185	vʌlʧər	-165	v ʌ l tʃ ə r
German		the wages	1122	1122	loːn	816	l oː n
German		the wages	1122	1122	bə#ʦaːlʊŋ	820	b ə _ ts aː l ʊ ŋ
French		the wages	1122	1122	salɛʀ	818	s a l ɛ ʀ
Dutch		the wages	1122	1122	loːn	816	l oː n
Dutch		the wages	1122	1122	saːlaːrəs	-818	s aː l aː r ə s
English		the wages	1122	1122	weɪʤɪz	817	w eɪ dʒ ɪ z
German		the waist	1681	1681	taljə	-743	t a l j ə
French		the waist	1681	1681	taj	743	t a j
Dutch		the waist	1681	1681	mɪdəl	746	m ɪ d ə l
English		the waist	1681	1681	weɪst	744	w eɪ s t
German		the wasp	1517	1517	vɛspə	711	v ɛ s p ə
French		the wasp	1517	1517	ɡɛp	712	g ɛ p
Dutch		the wasp	1517	1517	wɛsp	711	w ɛ s p
English		the wasp	1517	1517	wɔsp	711	w ɔ s p
German		the water	948	948	vasər	1025	v a s ə r
French		the water	948	948	o	1026	o
Dutch		the water	948	948	waːtər	1025	w aː t ə r
English		the water	948	948	wɔːtər	1025	w ɔː t ə r
German		the wave	978	978	vɛlə	1036	v ɛ l ə
German		the wave	978	978	voːɡə	1038	v oː g ə
French		the wave	978	978	vaɡ	1038	v a g
Dutch		the wave	978	978	xɔlf	1039	x ɔ l f
English		the wave	978	978	weɪv	1037	w eɪ v
German		the weather	952	952	vɛtər	768	v ɛ t ə r
French		the weather	952	952	tɑ̃	769	t ɑ̃
Dutch		the weather	952	952	weːr	768	w eː r
English		the weather	952	952	wɛðər	768	w ɛ ð ə r
German		the wedding	1259	1259	eː.ə	721	eː ə
German		the wedding	1259	1259	hɔx#ʦait	725	h ɔ x _ ts ai t
French		the wedding	1259	1259	maʀjaʒ	723	m a ʀ j a ʒ
Dutch		the wedding	1259	1259	brœylɔft	724	b r œi l ɔ f t
English		the wedding	1259	1259	wɛdɪŋ	722	w ɛ d ɪ ŋ
German		the west	1817	1817	vɛstən	1293	v ɛ s t ə n
French		the west	1817	1817	wɛst	-1293	w ɛ s t
French		the west	1817	1817	ɔksidɑ̃	1294	ɔ k s i d ɑ̃
Dutch		the west	1817	1817	wɛstə	1293	w ɛ s t ə
English		the west	1817	1817	wɛst	1293	w ɛ s t
German		the whale	957	957	vaːl	1282	v aː l
French		the whale	957	957	balɛn	1283	b a l ɛ n
Dutch		the whale	957	957	wɑlvɪs	1282	w ɑ l v ɪ s
English		the whale	957	957	weɪl	1282	w eɪ l
German		the wheel	710	710	raːt	784	r aː t
French		the wheel	710	710	ʀu	6100	ʀ u
Dutch		the wheel	710	710	wiːl	785	w iː l
English		the wheel	710	710	wiːl	785	w iː l
German		the whirlpool	1982	1982	ʃtruːdəl	1538	ʃ t r uː d ə l
German		the whirlpool	1982	1982	vɪrbəl	1539	v ɪ r b ə l
French		the whirlpool	1982	1982	tuʀbijɔ̃	1540	t u ʀ b i j ɔ̃
Dutch		the whirlpool	1982	1982	draːjkɔlk	1541	d r aː j k ɔ l k
English		the whirlpool	1982	1982	wɜːlpuːl	6003	w ɜː l p uː l
German		the widower	1981	1981	vɪtvər	1016	v ɪ t v ə r
French		the widower	1981	1981	vœf	1016	v œ f
Dutch		the widower	1981	1981	weːdyːwn#aːr	1016	w eː d yː w n _ aː r
English		the widower	1981	1981	wɪdəʊər	1016	w ɪ d əu ə r
German		the wife	1199	1199	frau	736	f r au
German		the wife	1199	1199	ɡatɪn	740	g a t ɪ n
German		the wife	1199	1199	ɡə#maːlɪn	742	g ə _ m aː l ɪ n
French		the wife	1199	1199	fam	738	f a m
French		the wife	1199	1199	epuz	741	e p u z
Dutch		the wife	1199	1199	ɛxt#xənoːtə	739	ɛ x t _ x ə n oː t ə
Dutch		the wife	1199	1199	vrɑuw	736	v r ɑu w
English		the wife	1199	1199	waɪf	737	w aɪ f
German		the wind	960	960	vɪnt	760	v ɪ n t
French		the wind	960	960	vɑ̃	760	v ɑ̃
Dutch		the wind	960	960	wɪnt	760	w ɪ n t
English		the wind	960	960	wɪnd	760	w ɪ n d
German		the wing	1257	1257	flyːɡəl	2216	f l yː g ə l
French		the wing	1257	1257	ɛl	2218	ɛ l
Dutch		the wing	1257	1257	vløːɣəl	2216	v l øː ɣ ə l
English		the wing	1257	1257	wɪŋ	2217	w ɪ ŋ
German		the wolf	522	522	vɔlf	1131	v ɔ l f
French		the wolf	522	522	lu	1131	l u
Dutch		the wolf	522	522	wɔlf	1131	w ɔ l f
English		the wolf	522	522	wʊlf	1131	w ʊ l f
German		the woman	962	962	frau	100	f r au
German		the woman	962	962	vaip	103	v ai p
French		the woman	962	962	fam	102	f a m
Dutch		the woman	962	962	vrɑuw	100	v r ɑu w
English		the woman	962	962	wʊmən	101	w ʊ m ə n
German		the womb	804	804	ɡə#bɛːr#mʊtər	942	g ə _ b ɛː r _ m ʊ t ə r
French		the womb	804	804	yteʀys	944	y t e ʀ y s
Dutch		the womb	804	804	baːr#muːdər	942	b aː r _ m uː d ə r
English		the womb	804	804	wuːm	943	w uː m
German		the wood	1803	1803	hɔlʦ	436	h ɔ l ts
French		the wood	1803	1803	bwa	438	b w a
Dutch		the wood	1803	1803	hɑut	436	h ɑu t
English		the wood	1803	1803	wʊd	437	w ʊ d
German		the woods or forest	420	420	valt	427	v a l t
French		the woods or forest	420	420	bwa	429	b w a
French		the woods or forest	420	420	fɔʀɛ	428	f ɔ ʀ ɛ
Dutch		the woods or forest	420	420	bɔs	430	b ɔ s
Dutch		the woods or forest	420	420	wɑut	427	w ɑu t
English		the woods or forest	420	420	fɔrɪst	-428	f ɔ r ɪ s t
German		the wool	964	964	vɔlə	2277	v ɔ l ə
French		the wool	964	964	lɛːn	2278	l ɛː n
Dutch		the wool	964	964	wɔl	2277	w ɔ l
English		the wool	964	964	wʊl	2277	w ʊ l
German		the work	984	984	arbaitən	302	a r b ai t ə n
