language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens
Portuguese_ST		stand	1442	1442	ɨʃtaɾ#ɐ̃j#pɛ	2035	ɨ ʃ t a ɾ _ ɐ̃ j _ p ɛ
Russian		stand	1442	1442	stojatʲ	309	s t o j a tʲ
Spanish		stand	1442	1442	estaɾ#de#pje	2035	e s t a ɾ _ d e _ p j e
Bihari		stand	1442	1442	ʈʰarh#haeəb	3527	ʈʰ a r h _ h a eə b
Oriya		stand	1442	1442	ʈʰia	309	ʈʰ ia
Oriya		stand	1442	1442	ubʱa	3577	u b̤ a
Armenian_Mod		stand	1442	1442	kɑngnɛl	3368	k ɑ n g n ɛ l
Portuguese_ST		stand	1442	1442	poɾse#dɨ#pɛ	3671	p o ɾ s e _ d ɨ _ p ɛ
Armenian_Mod		star	1430	1430	ɑstəʁ	131	ɑ s t ə ʁ
Urdu		star	1430	1430	t̪ɑɾə	131	t̪ ɑ ɾ ə
Breton_ST		star	1430	1430	steːrɛt	131	s t eː r ɛ t
Catalan		star	1430	1430	əstɛl	131	ə s t ɛ l
Czech		star	1430	1430	ɦvjɛzda	1177	ɦ v j ɛ z d a
German		star	1430	1430	ʃtɛrn	131	ʃ t ɛ r n
Italian		star	1430	1430	stella	131	s t e lː a
Swedish		star	1430	1430	ɧɛːrna	131	ɧ ɛː r n a
Danish		star	1430	1430	sd̥ʰjæɐ̯nə	131	s d̥ʰ j æ ɐ̯ n ə
Dutch_List		star	1430	1430	stɛr	131	s t ɛ r
English		star	1430	1430	stɑː	131	s t ɑː
French		star	1430	1430	etwal	131	e t w a l
Greek_Mod		star	1430	1430	astro̞	131	a s t r o̞
Marathi		star	1430	1430	taɾa	131	t a ɾ a
Polish		star	1430	1430	ɡvʲazda	1177	g vʲ a z d a
Portuguese_ST		star	1430	1430	ɨʃtɾelɐ	131	ɨ ʃ t ɾ e l ɐ
Russian		star	1430	1430	zvʲezda	1177	z vʲ e z d a
Spanish		star	1430	1430	estɾeʎa	131	e s t ɾ e ʎ a
Bihari		star	1430	1430	ʈara	131	ʈ a r a
Oriya		star	1430	1430	tara	131	t a r a
Marathi		star	1430	1430	tsãndəniː	3670	t s ã n d ə n iː
Urdu		stick	1295	1295	ɖənɖɑ	1680	ɖ ə n ɖ ɑ
Breton_ST		stick	1295	1295	baːs	1404	b aː s
German		stick	1295	1295	ʃtɔk	310	ʃ t ɔ k
Italian		stick	1295	1295	bastone	1404	b a s t o n e
Swedish		stick	1295	1295	kvist	3491	k v i s t
Danish		stick	1295	1295	sd̥ʰʌg̥ʰ	310	s d̥ʰ ʌ g̥ʰ
Dutch_List		stick	1295	1295	stɔk	310	s t ɔ k
English		stick	1295	1295	stɪk	310	s t ɪ k
French		stick	1295	1295	bɑtɔ̃	1404	b ɑ t ɔ̃
Russian		stick	1295	1295	palka	1213	p a l k a
Spanish		stick	1295	1295	palo	2036	p a l o
Bihari		stick	1295	1295	cʰə̃ri	2977	cʰ ə̃ r i
Czech		stick	1295	1295	ɦuːl	1291	ɦ uː l
Oriya		stick	1295	1295	laʈʰi	737	l a ʈʰ i
Polish		stick	1295	1295	laska	3596	l a s k a
Greek_Mod		stick	1295	1295	ravði	3602	r a v ð i
Armenian_Mod		stick	1295	1295	pʰɑɪ̯t	3340	pʰ ai t
Marathi		stick	1295	1295	kaʈʰiː	2977	k a ʈʰ iː
Portuguese_ST		stick	1295	1295	bɐʃtɐ̃uː	1404	b ɐ ʃ t ɐ̃ uː
Catalan		stick	1295	1295	gərɔt	3689	g ə r ɔ t
Armenian_Mod		stone	857	857	kʰɑɾ	651	kʰ ɑ ɾ
Catalan		stone	857	857	peðɾə	938	p e ð ɾ ə
Czech		stone	857	857	kaːmɛn	1179	k aː m ɛ n
Breton_ST		stone	857	857	mẽn	1067	m ẽ n
German		stone	857	857	ʃtain	311	ʃ t ai n
Italian		stone	857	857	pjɛtra	938	p j ɛ t r a
Swedish		stone	857	857	steːn	311	s t eː n
Greek_Mod		stone	857	857	pe̞tra	1546	p e̞ t r a
Polish		stone	857	857	kamʲɛɲ	1179	k a mʲ ɛ ɲ
Portuguese_ST		stone	857	857	pɛdɾɐ	938	p ɛ d ɾ ɐ
Russian		stone	857	857	kamʲenʲ	1179	k a mʲ e nʲ
Spanish		stone	857	857	pjeðɾa	938	p j e ð ɾ a
English		stone	857	857	stəʊn	311	s t əu n
Danish		stone	857	857	sd̥ʰen	311	s d̥ʰ e n
Dutch_List		stone	857	857	sten	311	s t e n
French		stone	857	857	pjɛʀ	938	p j ɛ ʀ
Urdu		stone	857	857	pət̪ʰːəɾ	831	p ə tʰ ə ɾ
Bihari		stone	857	857	patʰər	831	p a tʰ ə r
Catalan		stone	857	857	ɾɔk	3534	ɾ ɔ k
Oriya		stone	857	857	pɔtʰɔrɔo	831	p ɔ tʰ ɔ r ɔ o
Oriya		stone	857	857	goɽi	488	g o ɽ i
Marathi		stone	857	857	dəgəɖ	1819	d ə g ə ɖ
Armenian_Mod		straight	1404	1404	uʁiʁ	3489	u ʁ i ʁ
Breton_ST		straight	1404	1404	ɛ̃wn	1068	ɛ̃ w n
Catalan		straight	1404	1404	rɛktə	312	r ɛ k t ə
Czech		straight	1404	1404	pr̝iːmiː	1292	p r iː m iː
German		straight	1404	1404	gəraːdə	1445	g ə r aː d ə
Italian		straight	1404	1404	diritto	312	d i r i tː o
Swedish		straight	1404	1404	rɑːk	312	r ɑː k
Danish		straight	1404	1404	liːə	3493	l iː ə
Dutch_List		straight	1404	1404	rɛχt	312	r ɛ χ t
English		straight	1404	1404	streɪt	3494	s t r eɪ t
French		straight	1404	1404	dʀwɑ	312	d ʀ w ɑ
Greek_Mod		straight	1404	1404	isço̞s	1547	i s ç o̞ s
Marathi		straight	1404	1404	səɾəɭ	3495	s ə ɾ ə ɭ
Polish		straight	1404	1404	prɔstɨ	1245	p r ɔ s t ɨ
Portuguese_ST		straight	1404	1404	diɾɐjtu	312	d i ɾ ɐ j t u
Russian		straight	1404	1404	prʲamoj	1292	p rʲ a m o j
Urdu		straight	1404	1404	sid̪ʰə	1617	s i d̪ʰ ə
Bihari		straight	1404	1404	sojh	832	s o j h
Oriya		straight	1404	1404	sidʱa	1617	s i d̤ a
Spanish		straight	1404	1404	rekto	312	r e k t o
Swedish		straight	1404	1404	rɛːt	312	r ɛː t
Catalan		straight	1404	1404	dɾɛt	312	d ɾ ɛ t
Urdu		suck	1421	1421	ʧusnə	833	tʃ u s n ə
Armenian_Mod		suck	1421	1421	ʦəʦɛl	652	ts ə ts ɛ l
Breton_ST		suck	1421	1421	sỹːnʲ	313	s ỹː ɲ
Czech		suck	1421	1421	saːt	313	s aː t
Catalan		suck	1421	1421	ʃukɫa	2990	ʃ u k lˠ a
German		suck	1421	1421	zaugn̩	313	z au g n̩
Italian		suck	1421	1421	sukkjare	313	s u kː j a r e
Swedish		suck	1421	1421	sʉːga	313	s ʉː g a
Danish		suck	1421	1421	suːə	313	s uː ə
Dutch_List		suck	1421	1421	zœyɣən	313	z œi ɣ ə n
English		suck	1421	1421	sʌk	313	s ʌ k
French		suck	1421	1421	syse	313	s y s e
Marathi		suck	1421	1421	tsokʰɳe	833	t s o kʰ ɳ e
Polish		suck	1421	1421	ssaʨ	313	sː a tɕ
Portuguese_ST		suck	1421	1421	ʃupaɾ	2989	ʃ u p a ɾ
Russian		suck	1421	1421	sosatʲ	313	s o s a tʲ
Spanish		suck	1421	1421	ʧupaɾ	2989	tʃ u p a ɾ
Bihari		suck	1421	1421	cusəb	833	c u s ə b
Breton_ST		suck	1421	1421	dẽːnã	2986	d ẽː n ã
Oriya		suck	1421	1421	čusiba	833	tʃ u s i b a
Greek_Mod		suck	1421	1421	ro̞fo̞	1548	r o̞ f o̞
Portuguese_ST		suck	1421	1421	suɡaɾ	313	s u g a ɾ
Urdu		sun	1343	1343	suɾəʤ	314	s u ɾ ə dʒ
Armenian_Mod		sun	1343	1343	ɑɾɛv	653	ɑ ɾ ɛ v
Breton_ST		sun	1343	1343	ɛwl	314	ɛ w l
Catalan		sun	1343	1343	sɔɫ	314	s ɔ lˠ
Czech		sun	1343	1343	slʊntsɛ	314	s l ʊ n t s ɛ
German		sun	1343	1343	zɔnə	314	z ɔ n ə
Italian		sun	1343	1343	sole	314	s o l e
Swedish		sun	1343	1343	suːl	314	s uː l
Danish		sun	1343	1343	sol	314	s o l
Dutch_List		sun	1343	1343	zɔn	314	z ɔ n
English		sun	1343	1343	sʌn	314	s ʌ n
French		sun	1343	1343	sɔlɛj	314	s ɔ l ɛ j
Greek_Mod		sun	1343	1343	iʎo̞s	314	i ʎ o̞ s
Marathi		sun	1343	1343	suːɾjə	314	s uː ɾ j ə
Polish		sun	1343	1343	swɔɲʦɛ	314	s w ɔ ɲ ts ɛ
Portuguese_ST		sun	1343	1343	sɔl	314	s ɔ l
Russian		sun	1343	1343	solntse	314	s o l n t s e
Spanish		sun	1343	1343	sol	314	s o l
Bihari		sun	1343	1343	surj	314	s u r j
Oriya		sun	1343	1343	surjyɔ	314	s u r j y ɔ
Urdu		swell	1573	1573	suʤnə	2993	s u dʒ n ə
Armenian_Mod		swell	1573	1573	urɛl	654	u r ɛ l
Catalan		swell	1573	1573	infla	3000	i n f l a
Czech		swell	1573	1573	opʊxnoʊ̯t	2995	o p ʊ x n ou t
Breton_ST		swell	1573	1573	xweːzã	1069	x w eː z ã
German		swell	1573	1573	ʃvɛlən	315	ʃ v ɛ l ə n
Italian		swell	1573	1573	gonfjare	3000	g o n f j a r e
Swedish		swell	1573	1573	svala	315	s v a l a
English		swell	1573	1573	swɛl	315	s w ɛ l
French		swell	1573	1573	ɑ̃fle	3000	ɑ̃ f l e
Greek_Mod		swell	1573	1573	fusko̞no̞	2995	f u s k o̞ n o̞
Portuguese_ST		swell	1573	1573	ĩʃaɾ	3000	ĩ ʃ a ɾ
Russian		swell	1573	1573	puxnutʲ	2995	p u x n u tʲ
Spanish		swell	1573	1573	inʧaɾse	3000	i n tʃ a ɾ s e
Danish		swell	1573	1573	svulmə	315	s v u l m ə
Dutch_List		swell	1573	1573	zwɛlən	315	z w ɛ l ə n
Bihari		swell	1573	1573	pʰuləb	834	pʰ u l ə b
Breton_ST		swell	1573	1573	kwẽːvĩ	1069	k w ẽː v ĩ
Polish		swell	1573	1573	pɛ̃ʧɲɛʨ	3600	p ɛ̃ tʃ ɲ ɛ tɕ
Oriya		swell	1573	1573	pʰuliba	834	pʰ u l i b a
Swedish		swell	1573	1573	pøːsa	315	p øː s a
Marathi		swell	1573	1573	sudzɳe	2993	s u d z ɳ e
Urdu		swim	1439	1439	t̪ɛɾnə	1619	t̪ ɛ ɾ n ə
Armenian_Mod		swim	1439	1439	loʁɑl	655	l o ʁ ɑ l
Breton_ST		swim	1439	1439	nøjal	535	n ø j a l
Czech		swim	1439	1439	plavat	1181	p l a v a t
German		swim	1439	1439	ʃvɪmən	316	ʃ v ɪ m ə n
Italian		swim	1439	1439	nwotare	535	n w o t a r e
Danish		swim	1439	1439	svœmə	316	s v œ m ə
Dutch_List		swim	1439	1439	zwɛmən	316	z w ɛ m ə n
English		swim	1439	1439	swɪm	316	s w ɪ m
French		swim	1439	1439	naʒe	535	n a ʒ e
Greek_Mod		swim	1439	1439	ko̞limbo̞	1550	k o̞ l i m b o̞
Marathi		swim	1439	1439	poɦɳe	3497	p o ɦ ɳ e
Polish		swim	1439	1439	pwɨvaʨ	1181	p w ɨ v a tɕ
Portuguese_ST		swim	1439	1439	nɐdaɾ	535	n ɐ d a ɾ
Russian		swim	1439	1439	plɨtʲ	1181	p l ɨ tʲ
Spanish		swim	1439	1439	naðaɾ	535	n a ð a ɾ
Bihari		swim	1439	1439	heləb	3539	h e l ə b
Oriya		swim	1439	1439	pɔhɔ̃r	3607	p ɔ h ɔ̃ r
Catalan		swim	1439	1439	nəða	535	n ə ð a
Urdu		tail	1220	1220	d̪ʊm	740	d̪ ʊ m
Armenian_Mod		tail	1220	1220	poʧʰ	656	p o tʃʰ
Catalan		tail	1220	1220	kua	940	k ua
Breton_ST		tail	1220	1220	lost	1070	l o s t
Czech		tail	1220	1220	otsas	1293	o t s a s
German		tail	1220	1220	ʃvant͜s	1446	ʃ v a n ts
Italian		tail	1220	1220	koda	940	k o d a
Swedish		tail	1220	1220	ʃæʈ	317	ʃ æ ʈ
Danish		tail	1220	1220	hɛːlə	1330	h ɛː l ə
Dutch_List		tail	1220	1220	start	317	s t a r t
English		tail	1220	1220	teɪl	1359	t eɪ l
French		tail	1220	1220	kø	940	k ø
Greek_Mod		tail	1220	1220	ura	1551	u r a
Marathi		tail	1220	1220	ʃepʈiː	2339	ʃ e p ʈ iː
Polish		tail	1220	1220	ɔɡɔn	1935	ɔ g ɔ n
Portuguese_ST		tail	1220	1220	ɾaβu	2329	ɾ a β u
Russian		tail	1220	1220	xvostʲ	1246	x v o s tʲ
Spanish		tail	1220	1220	kola	940	k o l a
Bihari		tail	1220	1220	nəŋgair	2342	n ə ŋ g ai r
Oriya		tail	1220	1220	lanjɔ	2342	l a n j ɔ
Swedish		tail	1220	1220	svans	3639	s v a n s
Portuguese_ST		tail	1220	1220	kauðɐ	940	k au ð ɐ
Urdu		that	78	78	woʰ	2683	w o
Armenian_Mod		that	78	78	ɑɪ̯n	318	ai n
Breton_ST		that	78	78	ãn...se	318	ã n s e
Czech		that	78	78	tamto	318	t a m t o
German		that	78	78	das	318	d a s
Swedish		that	78	78	dɛnə	318	d ɛ n ə
Danish		that	78	78	dɛn	318	d ɛ n
Dutch_List		that	78	78	di	318	d i
English		that	78	78	ðæt	318	ð æ t
Marathi		that	78	78	to	318	t o
Russian		that	78	78	tot	318	t o t
German		that	78	78	jeːnɐ	2440	j eː n ɐ
Bihari		that	78	78	o	2683	o
Greek_Mod		that	78	78	pu	3545	p u
Spanish		that	78	78	ese	3574	e s e
Polish		that	78	78	tamtɔ	318	t a m t ɔ
Oriya		that	78	78	seiʈa	318	s ei ʈ a
Catalan		that	78	78	əkɛʎ	3690	ə k ɛ ʎ
Urdu		there	1937	1937	wəhɑ̃	3018	w ə h ɑ̃
Armenian_Mod		there	1937	1937	ɑɪ̯ntɛʁ	319	ai n t ɛ ʁ
Catalan		there	1937	1937	əki	942	ə k i
Breton_ST		there	1937	1937	aze	1071	a z e
Czech		there	1937	1937	tam	319	t a m
German		there	1937	1937	dɔrt	319	d ɔ r t
Italian		there	1937	1937	la	942	l a
Swedish		there	1937	1937	dɛːr	319	d ɛː r
Marathi		there	1937	1937	tetʰe	3018	t e tʰ e
Polish		there	1937	1937	tam	319	t a m
Russian		there	1937	1937	tam	319	t a m
Danish		there	1937	1937	dɛɐ̯	319	d ɛ ɐ̯
English		there	1937	1937	ðɛə	319	ð ɛ ə
French		there	1937	1937	la	942	l a
Dutch_List		there	1937	1937	dar	319	d a r
Spanish		there	1937	1937	ai	942	ai
Oriya		there	1937	1937	seiʈʰi	3616	s ei ʈʰ i
Portuguese_ST		there	1937	1937	ɐi	942	ai
Catalan		there	1937	1937	əʎa	3691	ə ʎ a
Urdu		they	817	817	woʰ	3014	w o
Armenian_Mod		they	817	817	nəɾɑnkʰ	657	n ə ɾ ɑ n kʰ
Breton_ST		they	817	817	i	141	i
Czech		they	817	817	oɲɪ	3010	o ɲ ɪ
Italian		they	817	817	koloro	3179	k o l o r o
Swedish		they	817	817	deː	3006	d eː
German		they	817	817	ziː	3006	z iː
Danish		they	817	817	di	3006	d i
Dutch_List		they	817	817	zɛi	3006	z ɛi
English		they	817	817	ðɛɪ	3006	ð ɛi
French		they	817	817	il	943	i l
Marathi		they	817	817	te	3006	t e
Polish		they	817	817	ɔni	3010	ɔ n i
Portuguese_ST		they	817	817	elɨʃ	943	e l ɨ ʃ
Russian		they	817	817	oni	3010	o n i
Spanish		they	817	817	eʎos	943	e ʎ o s
Bihari		they	817	817	osəb	3543	o s ə b
Italian		they	817	817	essi	3006	e sː i
Greek_Mod		they	817	817	afti	3006	a f t i
Oriya		they	817	817	semane	3006	s e m a n e
Urdu		thick	1244	1244	mo.ʈə	836	m o ʈ ə
Catalan		thick	1244	1244	gɾɔs	944	g ɾ ɔ s
Czech		thick	1244	1244	tlʊstiː	1294	t l ʊ s t iː
Breton_ST		thick	1244	1244	tew	320	t e w
German		thick	1244	1244	dɪk	320	d ɪ k
Italian		thick	1244	1244	grɔsso	944	g r ɔ sː o
Swedish		thick	1244	1244	ɕɔk	320	ɕ ɔ k
Danish		thick	1244	1244	d̥ʰyg̥ʰ	320	d̥ʰ y g̥ʰ
Dutch_List		thick	1244	1244	dɪk	320	d ɪ k
English		thick	1244	1244	θɪk	320	θ ɪ k
French		thick	1244	1244	epɛ	3004	e p ɛ
Greek_Mod		thick	1244	1244	xo̞ndro̞s	3001	x o̞ n d r o̞ s
Russian		thick	1244	1244	tolstɨj	1247	t o l s t ɨ j
Bihari		thick	1244	1244	gʱən	3549	g̤ ə n
Spanish		thick	1244	1244	ɡoɾðo	3587	g o ɾ ð o
Polish		thick	1244	1244	ɡɛ̃stɨ	3603	g ɛ̃ s t ɨ
Oriya		thick	1244	1244	moʈa	836	m o ʈ a
Catalan		thick	1244	1244	gɾuʃut	944	g ɾ u ʃ u t
Catalan		thick	1244	1244	əspɛs	3004	ə s p ɛ s
Armenian_Mod		thick	1244	1244	hɑst	3672	h ɑ s t
Marathi		thick	1244	1244	gʰəʈʈə	3673	gʰ ə ʈː ə
Portuguese_ST		thick	1244	1244	ɨʃpesu	3004	ɨ ʃ p e s u
Urdu		thin	2308	2308	pət.lə	837	p ə t l ə
Catalan		thin	2308	2308	flak	3500	f l a k
Breton_ST		thin	2308	2308	mwãːn	3028	m w ãː n
Czech		thin	2308	2308	tɛŋkiː	321	t ɛ ŋ k iː
German		thin	2308	2308	dʏn	321	d ʏ n
Italian		thin	2308	2308	sottile	1774	s o tː i l e
Swedish		thin	2308	2308	tɵn	321	t ɵ n
Danish		thin	2308	2308	d̥ʰøn	321	d̥ʰ ø n
Dutch_List		thin	2308	2308	dʏn	321	d ʏ n
English		thin	2308	2308	θɪn	321	θ ɪ n
French		thin	2308	2308	mɛ̃s	1406	m ɛ̃ s
Marathi		thin	2308	2308	patəɭ	837	p a t ə ɭ
Polish		thin	2308	2308	ʨɛ̃nkʲi	321	tɕ ɛ̃ n kʲ i
Russian		thin	2308	2308	tonkɨj	321	t o n k ɨ j
Spanish		thin	2308	2308	delɣaðo	945	d e l ɣ a ð o
Bihari		thin	2308	2308	patər	837	p a t ə r
Breton_ST		thin	2308	2308	tãːnaw	321	t ãː n a w
Spanish		thin	2308	2308	flako	3592	f l a k o
Greek_Mod		thin	2308	2308	le̞pto̞s	3384	l e̞ p t o̞ s
Oriya		thin	2308	2308	sɔrua	3626	s ɔ r ua
Armenian_Mod		thin	2308	2308	bɑɾɑk	3021	b ɑ ɾ ɑ k
Marathi		thin	2308	2308	baɾiːk	3021	b a ɾ iː k
Marathi		thin	2308	2308	ɾoɖ	3675	ɾ o ɖ
Portuguese_ST		thin	2308	2308	finu	3027	f i n u
Catalan		thin	2308	2308	pɾim	3692	p ɾ i m
Urdu		think	2271	2271	soʧnə	1622	s o tʃ n ə
Armenian_Mod		think	2271	2271	mətɑʦɛl	3501	m ə t ɑ ts ɛ l
Czech		think	2271	2271	mɪslɛt	1184	m ɪ s l ɛ t
Breton_ST		think	2271	2271	sɔ̃ːʒal	3038	s ɔ̃ː ʒ a l
German		think	2271	2271	dɛŋkn̩	322	d ɛ ŋ k n̩
Italian		think	2271	2271	pensare	946	p e n s a r e
Swedish		think	2271	2271	tɛŋka	322	t ɛ ŋ k a
French		think	2271	2271	pɑ̃se	946	p ɑ̃ s e
Greek_Mod		think	2271	2271	sce̞fto̞me̞	1554	s c e̞ f t o̞ m e̞
Polish		think	2271	2271	mɨɕlɛʨ	1184	m ɨ ɕ l ɛ tɕ
Portuguese_ST		think	2271	2271	pẽsaɾ	946	p ẽ s a ɾ
Russian		think	2271	2271	dumatʲ	3037	d u m a tʲ
Spanish		think	2271	2271	pensaɾ	946	p e n s a ɾ
Danish		think	2271	2271	d̥ʰɛŋ#g̥ʰə	322	d̥ʰ ɛ ŋ _ g̥ʰ ə
Dutch_List		think	2271	2271	dɛŋkən	322	d ɛ ŋ k ə n
English		think	2271	2271	θɪŋk	322	θ ɪ ŋ k
Bihari		think	2271	2271	bicar#kərəb	3032	b i c a r _ k ə r ə b
Breton_ST		think	2271	2271	mɛjzã	1754	m ɛ j z ã
Greek_Mod		think	2271	2271	no̞mizo̞	3031	n o̞ m i z o̞
Oriya		think	2271	2271	dʱarɔɳa	3630	d̤ a r ɔ ɳ a
Oriya		think	2271	2271	bʱaɭ	3033	b̤ a ɭ
Catalan		think	2271	2271	pənsa	946	p ə n s a
Marathi		think	2271	2271	wiʧaɾ#kəɾɳe	3032	w i tʃ a ɾ _ k ə ɾ ɳ e
Urdu		this	1214	1214	jeʰ	2437	j e
Armenian_Mod		this	1214	1214	ɑɪ̯s	323	ai s
Breton_ST		this	1214	1214	ãn...mã	323	ã n m ã
Czech		this	1214	1214	toto	323	t o t o
German		this	1214	1214	diːs	323	d iː s
Swedish		this	1214	1214	dɛn	323	d ɛ n
Danish		this	1214	1214	d̥ɛnə	323	d̥ ɛ n ə
Dutch_List		this	1214	1214	dezə	323	d e z ə
English		this	1214	1214	ðɪs	323	ð ɪ s
Marathi		this	1214	1214	ɦa	2437	ɦ a
Russian		this	1214	1214	etot	2437	e t o t
Bihari		this	1214	1214	i	2437	i
Polish		this	1214	1214	tɔ	323	t ɔ
Oriya		this	1214	1214	eiʈa	2437	ei ʈ a
Urdu		thou	1215	1215	t̪u	145	t̪ u
Catalan		thou	1215	1215	tu	145	t u
Armenian_Mod		thou	1215	1215	du	145	d u
Czech		thou	1215	1215	tɪ	145	t ɪ
Breton_ST		thou	1215	1215	teː	145	t eː
German		thou	1215	1215	duː	145	d uː
Italian		thou	1215	1215	tu	145	t u
Swedish		thou	1215	1215	dʉ	145	d ʉ
Danish		thou	1215	1215	du	145	d u
Dutch_List		thou	1215	1215	ɣɛi	324	ɣ ɛi
English		thou	1215	1215	ðaʊ	145	ð aʊ
French		thou	1215	1215	ty	145	t y
Greek_Mod		thou	1215	1215	e̞si	145	e̞ s i
Marathi		thou	1215	1215	tuː	145	t uː
Polish		thou	1215	1215	tɨ	145	t ɨ
Portuguese_ST		thou	1215	1215	tu	145	t u
Russian		thou	1215	1215	tɨ	145	t ɨ
Spanish		thou	1215	1215	tu	145	t u
Dutch_List		thou	1215	1215	jə	324	j ə
Spanish		thou	1215	1215	usteð	3571	u s t e ð
Oriya		thou	1215	1215	tumɔ	2432	t u m ɔ
Oriya		thou	1215	1215	to	145	t o
Oriya		thou	1215	1215	apɔɳɔnkɔ	2433	a p ɔ ɳ ɔ n k ɔ
Urdu		three	492	492	t̝in	146	t i n
Armenian_Mod		three	492	492	jɛɾɛkʰ	146	j ɛ ɾ ɛ kʰ
Catalan		three	492	492	trɛs	146	t r ɛ s
Breton_ST		three	492	492	triː	146	t r iː
Czech		three	492	492	tr̝ɪ	146	t r ɪ
German		three	492	492	drai	146	d r ai
Italian		three	492	492	tre	146	t r e
Swedish		three	492	492	treː	146	t r eː
Greek_Mod		three	492	492	tria	146	t r ia
Marathi		three	492	492	tiːn	146	t iː n
Polish		three	492	492	ʧɨ	146	tʃ ɨ
Portuguese_ST		three	492	492	tɾeʃ	146	t ɾ e ʃ
Russian		three	492	492	tri	146	t r i
Spanish		three	492	492	tɾes	146	t ɾ e s
Dutch_List		three	492	492	dri	146	d r i
French		three	492	492	tʀwa	146	t ʀ w a
English		three	492	492	θriː	146	θ r iː
Danish		three	492	492	d̥ʰʁɛ	146	d̥ʰ ʁ ɛ
Bihari		three	492	492	tin	146	t i n
Oriya		three	492	492	tini	146	t i n i
Urdu		throw	1456	1456	pʰẽknə	838	pʰ ẽ k n ə
Breton_ST		throw	1456	1456	tøːlɛr	1073	t øː l ɛ r
Czech		throw	1456	1456	ɦaːzɛt	1295	ɦ aː z ɛ t
Italian		throw	1456	1456	dʒettare	1407	d ʒ e tː a r e
Swedish		throw	1456	1456	kasta	1331	k a s t a
German		throw	1456	1456	vɛrfn̩	325	v ɛ r f n̩
Danish		throw	1456	1456	g̥ʰasd̥ʰə	1331	g̥ʰ a s d̥ʰ ə
Dutch_List		throw	1456	1456	wɛrpən	325	w ɛ r p ə n
English		throw	1456	1456	θrəʊ	3046	θ r əu
French		throw	1456	1456	ʒəte	1407	ʒ ə t e
Greek_Mod		throw	1456	1456	rixno̞	325	r i x n o̞
Marathi		throw	1456	1456	pʰekɳe	838	pʰ e k ɳ e
Polish		throw	1456	1456	ʒuʦaʨ	3505	ʒ u ts a tɕ
Portuguese_ST		throw	1456	1456	lɐ̃saɾ	3049	l ɐ̃ s a ɾ
Russian		throw	1456	1456	brosatʲ	3506	b r o s a tʲ
Bihari		throw	1456	1456	pʰekəb	838	pʰ e k ə b
Dutch_List		throw	1456	1456	smɛitən	3040	s m ɛi t ə n
Portuguese_ST		throw	1456	1456	ɐtiɾaɾ	3050	ɐ t i ɾ a ɾ
Swedish		throw	1456	1456	slɛŋa	3048	s l ɛ ŋ a
Spanish		throw	1456	1456	tiɾaɾ	3050	t i ɾ a ɾ
Catalan		throw	1456	1456	tiɾa	3050	t i ɾ a
Oriya		throw	1456	1456	pʰing	3646	pʰ i n g
Oriya		throw	1456	1456	pʰopaɖiba	3650	pʰ o p a ɖ i b a
Armenian_Mod		throw	1456	1456	nɛtɛl	3371	n ɛ t ɛ l
Urdu		tie	1917	1917	bɑ̃d̪ʰnə	326	b ɑ̃ d̪ʰ n ə
Catalan		tie	1917	1917	uni	3504	u n i
Armenian_Mod		tie	1917	1917	kɑpɛl	658	k ɑ p ɛ l
Czech		tie	1917	1917	vaːza	1248	v aː z a
Breton_ST		tie	1917	1917	skulmã	1099	s k u l m ã
German		tie	1917	1917	bɪndn̩	326	b ɪ n d n̩
Italian		tie	1917	1917	legare	500	l e g a r e
Swedish		tie	1917	1917	binda	326	b i n d a
Danish		tie	1917	1917	b̥enə	326	b̥ e n ə
Dutch_List		tie	1917	1917	bɪndən	326	b ɪ n d ə n
English		tie	1917	1917	taɪ	1361	t aɪ
French		tie	1917	1917	lje	500	l j e
Greek_Mod		tie	1917	1917	ðe̞no̞	1555	ð e̞ n o̞
Marathi		tie	1917	1917	bãndʰɳe	326	b ã n dʰ ɳ e
Polish		tie	1917	1917	vʲɔ̃zaʨ	1248	vʲ ɔ̃ z a tɕ
Portuguese_ST		tie	1917	1917	ɐtaɾ	3060	ɐ t a ɾ
Russian		tie	1917	1917	vʲazatʲ	1248	vʲ a z a tʲ
Spanish		tie	1917	1917	ataɾ	3060	a t a ɾ
Dutch_List		tie	1917	1917	knopən	3058	k n o p ə n
Oriya		tie	1917	1917	bɔndʱ	326	b ɔ n d̤
Catalan		tie	1917	1917	ʎiɣa	500	ʎ i ɣ a
Urdu		tongue	1205	1205	zəbɑn	327	z ə b ɑ n
Armenian_Mod		tongue	1205	1205	lɛzu	327	l ɛ z u
Catalan		tongue	1205	1205	ʎɛŋɡwə	327	ʎ ɛ ŋ g w ə
Breton_ST		tongue	1205	1205	tɛwt	327	t ɛ w t
Czech		tongue	1205	1205	jazɪk	327	j a z ɪ k
German		tongue	1205	1205	t͜sʊŋə	327	ts ʊ ŋ ə
Italian		tongue	1205	1205	lingwa	327	l i n g w a
Swedish		tongue	1205	1205	tɵŋa	327	t ɵ ŋ a
Danish		tongue	1205	1205	d̥ʰɔŋə	327	d̥ʰ ɔ ŋ ə
Dutch_List		tongue	1205	1205	tɔŋ	327	t ɔ ŋ
English		tongue	1205	1205	tʌŋ	327	t ʌ ŋ
French		tongue	1205	1205	lɑ̃g	327	l ɑ̃ g
