ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
665	Central Amis	to laugh	matawa	m a t a w a	145	c239 v130 c118 v130 c457 v130	1355	amis1246
666	Chamorro	to laugh	cʰalek	cʰ a l e k	2524	c598 v130 c548 v200 c831	1355	cham1312
667	Banoni	to laugh	vagiri	v a g i r i	2620	c446 v130 c824 v191 c151 v191	1355	bann1247
668	Singhi	to laugh	tauwix	t a u w i x	145	c118 v130 v027 c457 v191 c772	1355	baub1235
978	Maloh	to lie down	arabaʔ	a r a b a ʔ	1010	v130 c151 v130 c254 v130 c405	215	emba1238
979	Merina_Malagasy	to lie down	mandrj	m a n d r j	1074	c239 v130 c105 c143 c151 c564	215	plat1254
980	Thao	to lie down	pantaqnar	p a n t a q n a r	1181	c288 v130 c105 c118 v130 c751 c105 v130 c151	215	thao1240
981	Palauan	to lie down	mecʰiuaiu	m e cʰ i u a i u	1284	c239 v200 c598 v191 v027 v130 v191 v027	215	pala1344
982	Tunjung	to lie down	tempoŋ	t e m p o ŋ	1420	c118 v200 c239 c288 v042 c795	215	tunj1244
983	Bare'e	to lie down	ina	i n a	837	v191 c105 v130	215	pamo1252
984	Iban	to lie down	galiʔ	g a l i ʔ	624	c824 v130 c548 v191 c405	215	iban1264
985	Berawan_Long_Terawan	to lie down	səliʔaj	s ə l i ʔ a j	1642	c087 v155 c548 v191 c405 v130 c564	215	west2564
986	Moken	to lie down	batiŋ	b a t i ŋ	385	c254 v130 c118 v191 c795	215	moke1242
987	Moken	to lie down	ŋuliəŋ	ŋ u l i ə ŋ	1726	c795 v027 c548 v191 v155 c795	215	moke1242
988	Hanunoo	to lie down	igjaʔ	i g j a ʔ	1811	v191 c824 c564 v130 c405	215	hanu1241
989	Hanunoo	to lie down	huwaj	h u w a j	257	c401 v027 c457 v130 c564	215	hanu1241
990	Hanunoo	to lie down	pahuwaj	p a h u w a j	257	c288 v130 c401 v027 c457 v130 c564	215	hanu1241
991	Tetum	to lie down	toba	t o b a	279	c118 v042 c254 v130	215	tetu1246
992	Tsou	to lie down	oevoi	o e v o i	2121	v042 v200 c446 v042 v191	215	tsou1248
993	Central Amis	to lie down	tiqenaŋ	t i q e n a ŋ	2362	c118 v191 c751 v200 c105 v130 c795	215	amis1246
994	Central Amis	to lie down	tihmuk	t i h m u k	2363	c118 v191 c401 c239 v027 c831	215	amis1246
995	Chamorro	to lie down	asːon	a sː o n	2527	v130 c070 v042 c105	215	cham1312
996	Singhi	to lie down	guriŋ	g u r i ŋ	2762	c824 v027 c151 v191 c795	215	baub1235
997	Singhi	to lie down	bironʲoŋ	b i r o nʲ o ŋ	2763	c254 v191 c151 v042 c099 v042 c795	215	baub1235
998	Banggi	to lie down	semarik	s e m a r i k	2855	c087 v200 c239 v130 c151 v191 c831	215	bong1289
1548	Maloh	to live, be alive	idup	i d u p	450	v191 c143 v027 c288	1422	emba1238
1549	Merina_Malagasy	to live, be alive	miaina	m i a i n a	1089	c239 v191 v130 v191 c105 v130	1422	plat1254
1550	Thao	to live, be alive	maqalhtash	m a q a l h t a s h	1194	c239 v130 c751 v130 c548 c401 c118 v130 c087 c401	1422	thao1240
1551	Palauan	to live, be alive	ŋar	ŋ a r	1304	c795 v130 c151	1422	pala1344
1552	Tunjung	to live, be alive	bəlum	b ə l u m	56	c254 v155 c548 v027 c239	1422	tunj1244
1553	Bare'e	to live, be alive	mata	m a t a	1510	c239 v130 c118 v130	1422	pamo1252
1554	Iban	to live, be alive	idup	i d u p	450	v191 c143 v027 c288	1422	iban1264
1555	Berawan_Long_Terawan	to live, be alive	mulon	m u l o n	30	c239 v027 c548 v042 c105	1422	west2564
1556	Moken	to live, be alive	kudip	k u d i p	450	c831 v027 c143 v191 c288	1422	moke1242
1557	Hanunoo	to live, be alive	buhi	b u h i	165	c254 v027 c401 v191	1422	hanu1241
1558	Wuna	to live, be alive	dadi	d a d i	253	c143 v130 c143 v191	1422	muna1247
1559	Tetum	to live, be alive	moris	m o r i s	450	c239 v042 c151 v191 c087	1422	tetu1246
1560	Mailu	to live, be alive	auauri	a u a u r i	450	v130 v027 v130 v027 c151 v191	1422	mail1248
1561	Mailu	to live, be alive	mauri	m a u r i	450	c239 v130 v027 c151 v191	1422	mail1248
1562	Tsou	to live, be alive	eansoua	e a n s o u a	2141	v200 v130 c105 c087 v042 v027 v130	1422	tsou1248
1563	Nias	to live, be alive	monoso	m o n o s o	2266	c239 v042 c105 v042 c087 v042	1422	nias1242
1564	Central Amis	to live, be alive	maroʔ	m a r o ʔ	2389	c239 v130 c151 v042 c405	1422	amis1246
1565	Banoni	to live, be alive	sabiri	s a b i r i	2643	c087 v130 c254 v191 c151 v191	1422	bann1247
1566	Singhi	to live, be alive	idip	i d i p	450	v191 c143 v191 c288	1422	baub1235
1567	Banggi	to live, be alive	biag	b i a g	521	c254 v191 v130 c824	1422	bong1289
1887	Merina_Malagasy	to open, uncover	mamoha	m a m o h a	1097	c239 v130 c239 v042 c401 v130	1156	plat1254
1888	Thao	to open, uncover	tmana	t m a n a	722	c118 c239 v130 c105 v130	1156	thao1240
1889	Palauan	to open, uncover	omok	o m o k	1314	v042 c239 v042 c831	1156	pala1344
1890	Tunjung	to open, uncover	mogeq	m o g e q	1439	c239 v042 c824 v200 c751	1156	tunj1244
1891	Bare'e	to open, uncover	bowo	b o w o	-301	c254 v042 c457 v042	1156	pamo1252
1892	Iban	to open, uncover	bukaʔ	b u k a ʔ	301	c254 v027 c831 v130 c405	1156	iban1264
1893	Iban	to open, uncover	teleŋa	t e l e ŋ a	1583	c118 v200 c548 v200 c795 v130	1156	iban1264
1894	Iban	to open, uncover	silak	s i l a k	1584	c087 v191 c548 v130 c831	1156	iban1264
1895	Iban	to open, uncover	kebak	k e b a k	1585	c831 v200 c254 v130 c831	1156	iban1264
1896	Berawan_Long_Terawan	to open, uncover	ŋəlikam	ŋ ə l i k a m	1659	c795 v155 c548 v191 c831 v130 c239	1156	west2564
1897	Moken	to open, uncover	məkʰat	m ə kʰ a t	1748	c239 v155 c813 v130 c118	1156	moke1242
1898	Moken	to open, uncover	ŋaŋah	ŋ a ŋ a h	118	c795 v130 c795 v130 c401	1156	moke1242
1899	Hanunoo	to open, uncover	bukas	b u k a s	301	c254 v027 c831 v130 c087	1156	hanu1241
1900	Wuna	to open, uncover	neleŋka	n e l e ŋ k a	229	c105 v200 c548 v200 c795 c831 v130	1156	muna1247
1901	Tetum	to open, uncover	lake	l a k e	-528	c548 v130 c831 v200	1156	tetu1246
1902	Tsou	to open, uncover	maavo	m a a v o	2157	c239 v130 v130 c446 v042	1156	tsou1248
1903	Tsou	to open, uncover	paavi	p a a v i	2158	c288 v130 v130 c446 v191	1156	tsou1248
1904	Nias	to open, uncover	boka	b o k a	301	c254 v042 c831 v130	1156	nias1242
1905	Central Amis	to open, uncover	micakaj	m i c a k a j	2403	c239 v191 c600 v130 c831 v130 c564	1156	amis1246
1906	Chamorro	to open, uncover	pulakes	p u l a k e s	-301	c288 v027 c548 v130 c831 v200 c087	1156	cham1312
1907	Banoni	to open, uncover	gʰasi	gʰ a s i	2657	c829 v130 c087 v191	1156	bann1247
1908	Banoni	to open, uncover	puke	p u k e	301	c288 v027 c831 v200	1156	bann1247
1909	Singhi	to open, uncover	buka	b u k a	301	c254 v027 c831 v130	1156	baub1235
1910	Banggi	to open, uncover	tiŋgiwa	t i ŋ g i w a	2862	c118 v191 c795 c824 v191 c457 v130	1156	bong1289
1725	Maloh	to plant	tanam	t a n a m	15	c118 v130 c105 v130 c239	1486	emba1238
1726	Merina_Malagasy	to plant	mambolj	m a m b o l j	211	c239 v130 c239 c254 v042 c548 c564	1486	plat1254
1727	Thao	to plant	malhuiza	m a l h u i z a	1200	c239 v130 c548 c401 v027 v191 c078 v130	1486	thao1240
1728	Palauan	to plant	melalem	m e l a l e m	15	c239 v200 c548 v130 c548 v200 c239	1486	pala1344
1729	Tunjung	to plant	molaq	m o l a q	1436	c239 v042 c548 v130 c751	1486	tunj1244
1730	Bare'e	to plant	muja	m u j a	375	c239 v027 c564 v130	1486	pamo1252
1731	Iban	to plant	tanam	t a n a m	15	c118 v130 c105 v130 c239	1486	iban1264
1732	Berawan_Long_Terawan	to plant	muləh	m u l ə h	375	c239 v027 c548 v155 c401	1486	west2564
1733	Moken	to plant	manam	m a n a m	15	c239 v130 c105 v130 c239	1486	moke1242
1734	Hanunoo	to plant	magtanum	m a g t a n u m	15	c239 v130 c824 c118 v130 c105 v027 c239	1486	hanu1241
1735	Wuna	to plant	netisa	n e t i s a	308	c105 v200 c118 v191 c087 v130	1486	muna1247
1736	Tetum	to plant	furi	f u r i	786	c447 v027 c151 v191	1486	tetu1246
1737	Mailu	to plant	gadigadi	g a d i g a d i	1994	c824 v130 c143 v191 c824 v130 c143 v191	1486	mail1248
1738	Tsou	to plant	emʉ́mʔʉ	e m ʉ m ʔ ʉ	2149	v200 c239 v102 c239 c405 v102	1486	tsou1248
1739	Tsou	to plant	emʉ́a	e m ʉ a	2150	v200 c239 v102 v130	1486	tsou1248
1740	Nias	to plant	taru	t a r u	2272	c118 v130 c151 v027	1486	nias1242
1741	Nias	to plant	tanõ	t a n õ	15	c118 v130 c105 v038	1486	nias1242
1742	Chamorro	to plant	tanom	t a n o m	15	c118 v130 c105 v042 c239	1486	cham1312
1743	Banoni	to plant	reba	r e b a	2652	c151 v200 c254 v130	1486	bann1247
1744	Singhi	to plant	purux	p u r u x	2784	c288 v027 c151 v027 c772	1486	baub1235
1745	Banggi	to plant	nanam	n a n a m	15	c105 v130 c105 v130 c239	1486	bong1289
1911	Merina_Malagasy	to pound, beat	mitoto	m i t o t o	46	c239 v191 c118 v042 c118 v042	354	plat1254
1912	Thao	to pound, beat	makarunu	m a k a r u n u	1205	c239 v130 c831 v130 c151 v027 c105 v027	354	thao1240
1913	Palauan	to pound, beat	melecʰotecʰ	m e l e cʰ o t e cʰ	1315	c239 v200 c548 v200 c598 v042 c118 v200 c598	354	pala1344
1914	Bare'e	to pound, beat	mombaju	m o m b a j u	67	c239 v042 c239 c254 v130 c564 v027	354	pamo1252
1915	Iban	to pound, beat	tutok	t u t o k	46	c118 v027 c118 v042 c831	354	iban1264
1916	Moken	to pound, beat	mənʲoːk	m ə nʲ oː k	1749	c239 v155 c099 v035 c831	354	moke1242
1917	Hanunoo	to pound, beat	magbaju	m a g b a j u	67	c239 v130 c824 c254 v130 c564 v027	354	hanu1241
1918	Tetum	to pound, beat	fai	f a i	61	c447 v130 v191	354	tetu1246
1919	Mailu	to pound, beat	uriuri	u r i u r i	2004	v027 c151 v191 v027 c151 v191	354	mail1248
1920	Tsou	to pound, beat	zotpuu	z o t p u u	2159	c078 v042 c118 c288 v027 v027	354	tsou1248
1921	Nias	to pound, beat	tutu	t u t u	46	c118 v027 c118 v027	354	nias1242
1922	Central Amis	to pound, beat	mitalik	m i t a l i k	2404	c239 v191 c118 v130 c548 v191 c831	354	amis1246
1923	Chamorro	to pound, beat	acʰa	a cʰ a	2546	v130 c598 v130	354	cham1312
1924	Chamorro	to pound, beat	tutu	t u t u	46	c118 v027 c118 v027	354	cham1312
1925	Banoni	to pound, beat	tsuː	t s uː	46	c118 c087 v019	354	bann1247
1926	Singhi	to pound, beat	nutuk	n u t u k	46	c105 v027 c118 v027 c831	354	baub1235
1286	Maloh	to say	jarum	j a r u m	1016	c564 v130 c151 v027 c239	1458	emba1238
1287	Merina_Malagasy	to say	miténj	m i t e n j	1082	c239 v191 c118 v200 c105 c564	1458	plat1254
1288	Thao	to say	kmuza	k m u z a	1186	c831 c239 v027 c078 v130	1458	thao1240
1289	Palauan	to say	dmuŋ	d m u ŋ	1294	c143 c239 v027 c795	1458	pala1344
1290	Tunjung	to say	bagahaʔ	b a g a h a ʔ	1426	c254 v130 c824 v130 c401 v130 c405	1458	tunj1244
1291	Bare'e	to say	mantoʔo	m a n t o ʔ o	1503	c239 v130 c105 c118 v042 c405 v042	1458	pamo1252
1292	Iban	to say	sebut	s e b u t	1573	c087 v200 c254 v027 c118	1458	iban1264
1293	Iban	to say	jakoʔ	j a k o ʔ	1574	c564 v130 c831 v042 c405	1458	iban1264
1294	Berawan_Long_Terawan	to say	pateh	p a t e h	1646	c288 v130 c118 v200 c401	1458	west2564
1295	Moken	to say	manʲak	m a nʲ a k	1734	c239 v130 c099 v130 c831	1458	moke1242
1296	Hanunoo	to say	magkun	m a g k u n	1813	c239 v130 c824 c831 v027 c105	1458	hanu1241
1297	Tetum	to say	haʔak	h a ʔ a k	1895	c401 v130 c405 v130 c831	1458	tetu1246
1298	Mailu	to say	osiosi	o s i o s i	1975	v042 c087 v191 v042 c087 v191	1458	mail1248
1299	Tsou	to say	mainca	m a i n c a	2133	c239 v130 v191 c105 c600 v130	1458	tsou1248
1300	Nias	to say	w̃aʔõ	w̃ a ʔ õ	2259	c455 v130 c405 v038	1458	nias1242
1301	Central Amis	to say	ciŋlaw	c i ŋ l a w	2376	c600 v191 c795 c548 v130 c457	1458	amis1246
1302	Central Amis	to say	sumual	s u m u a l	2377	c087 v027 c239 v027 v130 c548	1458	amis1246
1303	Central Amis	to say	saːn	s aː n	2378	c087 v137 c105	1458	amis1246
1304	Chamorro	to say	saŋan	s a ŋ a n	2531	c087 v130 c795 v130 c105	1458	cham1312
1305	Banoni	to say	dara	d a r a	2630	c143 v130 c151 v130	1458	bann1247
1306	Banoni	to say	va	v a	487	c446 v130	1458	bann1247
1307	Singhi	to say	naŋ	n a ŋ	2772	c105 v130 c795	1458	baub1235
1308	Singhi	to say	tanen	t a n e n	2773	c118 v130 c105 v200 c105	1458	baub1235
1309	Banggi	to say	moro	m o r o	2859	c239 v042 c151 v042	1458	bong1289
1568	Maloh	to scratch	maŋauʔ	m a ŋ a u ʔ	-226	c239 v130 c795 v130 v027 c405	1436	emba1238
1569	Merina_Malagasy	to scratch	mihaotra	m i h a o t r a	1090	c239 v191 c401 v130 v042 c118 c151 v130	1436	plat1254
1570	Thao	to scratch	kmulhaw	k m u l h a w	-226	c831 c239 v027 c548 c401 v130 c457	1436	thao1240
1571	Palauan	to scratch	meŋkas	m e ŋ k a s	226	c239 v200 c795 c831 v130 c087	1436	pala1344
1572	Tunjung	to scratch	ŋərogot	ŋ ə r o g o t	288	c795 v155 c151 v042 c824 v042 c118	1436	tunj1244
1573	Bare'e	to scratch	kao	k a o	226	c831 v130 v042	1436	pamo1252
1574	Iban	to scratch	garuʔ	g a r u ʔ	226	c824 v130 c151 v027 c405	1436	iban1264
1575	Iban	to scratch	kisai	k i s a i	1579	c831 v191 c087 v130 v191	1436	iban1264
1576	Berawan_Long_Terawan	to scratch	kikiw	k i k i w	226	c831 v191 c831 v191 c457	1436	west2564
1577	Moken	to scratch	ŋalaw	ŋ a l a w	226	c795 v130 c548 v130 c457	1436	moke1242
1578	Hanunoo	to scratch	kagaw	k a g a w	226	c831 v130 c824 v130 c457	1436	hanu1241
1579	Wuna	to scratch	nekurumasi	n e k u r u m a s i	359	c105 v200 c831 v027 c151 v027 c239 v130 c087 v191	1436	muna1247
1580	Tetum	to scratch	koi	k o i	1899	c831 v042 v191	1436	tetu1246
1581	Tsou	to scratch	misiʔsi	m i s i ʔ s i	2142	c239 v191 c087 v191 c405 c087 v191	1436	tsou1248
1582	Nias	to scratch	xaʔa	x a ʔ a	2267	c772 v130 c405 v130	1436	nias1242
1583	Central Amis	to scratch	mikuskus	m i k u s k u s	228	c239 v191 c831 v027 c087 c831 v027 c087	1436	amis1246
1584	Central Amis	to scratch	kuskus	k u s k u s	228	c831 v027 c087 c831 v027 c087	1436	amis1246
1585	Chamorro	to scratch	kasːas	k a sː a s	-226	c831 v130 c070 v130 c087	1436	cham1312
1586	Banoni	to scratch	gʰegʰano	gʰ e gʰ a n o	226	c829 v200 c829 v130 c105 v042	1436	bann1247
1587	Singhi	to scratch	gaju	g a j u	226	c824 v130 c564 v027	1436	baub1235
1588	Banggi	to scratch	nuhud	n u h u d	2860	c105 v027 c401 v027 c143	1436	bong1289
921	Maloh	to see	bélé	b e l e	1009	c254 v200 c548 v200	1409	emba1238
922	Merina_Malagasy	to see	mahita	m a h i t a	570	c239 v130 c401 v191 c118 v130	1409	plat1254
923	Thao	to see	mrikaz	m r i k a z	1179	c239 c151 v191 c831 v130 c078	1409	thao1240
924	Palauan	to see	omés	o m e s	1282	v042 c239 v200 c087	1409	pala1344
925	Tunjung	to see	neaw	n e a w	1419	c105 v200 v130 c457	1409	tunj1244
926	Bare'e	to see	maŋkita	m a ŋ k i t a	570	c239 v130 c795 c831 v191 c118 v130	1409	pamo1252
927	Iban	to see	pedaʔ	p e d a ʔ	1569	c288 v200 c143 v130 c405	1409	iban1264
928	Berawan_Long_Terawan	to see	niru	n i r u	1640	c105 v191 c151 v027	1409	west2564
929	Moken	to see	pənaʔ	p ə n a ʔ	1725	c288 v155 c105 v130 c405	1409	moke1242
930	Hanunoo	to see	makakit	m a k a k i t	570	c239 v130 c831 v130 c831 v191 c118	1409	hanu1241
931	Wuna	to see	nofoara	n o f o a r a	1863	c105 v042 c447 v042 v130 c151 v130	1409	muna1247
932	Tetum	to see	hare	h a r e	64	c401 v130 c151 v200	1409	tetu1246
933	Mailu	to see	erieri	e r i e r i	1963	v200 c151 v191 v200 c151 v191	1409	mail1248
934	Mailu	to see	ioio	i o i o	1964	v191 v042 v191 v042	1409	mail1248
935	Tsou	to see	baito	b a i t o	570	c254 v130 v191 c118 v042	1409	tsou1248
936	Tsou	to see	aiti	a i t i	2119	v130 v191 c118 v191	1409	tsou1248
937	Nias	to see	ila	i l a	2246	v191 c548 v130	1409	nias1242
938	Central Amis	to see	maaraw	m a a r a w	2356	c239 v130 v130 c151 v130 c457	1409	amis1246
939	Central Amis	to see	maneŋneŋ	m a n e ŋ n e ŋ	2357	c239 v130 c105 v200 c795 c105 v200 c795	1409	amis1246
940	Central Amis	to see	mineŋneŋ	m i n e ŋ n e ŋ	2358	c239 v191 c105 v200 c795 c105 v200 c795	1409	amis1246
941	Central Amis	to see	miaraw	m i a r a w	2359	c239 v191 v130 c151 v130 c457	1409	amis1246
942	Banoni	to see	regʰe	r e gʰ e	497	c151 v200 c829 v200	1409	bann1247
943	Singhi	to see	kirin	k i r i n	2760	c831 v191 c151 v191 c105	1409	baub1235
1353	Maloh	to sew	mandait	m a n d a i t	268	c239 v130 c105 c143 v130 v191 c118	1457	emba1238
1354	Merina_Malagasy	to sew	manjaitra	m a n j a i t r a	268	c239 v130 c105 c564 v130 v191 c118 c151 v130	1457	plat1254
1355	Thao	to sew	shmaqish	s h m a q i s h	496	c087 c401 c239 v130 c751 v191 c087 c401	1457	thao1240
1356	Palauan	to sew	merasm	m e r a s m	1297	c239 v200 c151 v130 c087 c239	1457	pala1344
1357	Tunjung	to sew	ŋabet	ŋ a b e t	1428	c795 v130 c254 v200 c118	1457	tunj1244
1358	Bare'e	to sew	monjau	m o n j a u	1506	c239 v042 c105 c564 v130 v027	1457	pamo1252
1359	Iban	to sew	jait	j a i t	268	c564 v130 v191 c118	1457	iban1264
1360	Berawan_Long_Terawan	to sew	napeʔ	n a p e ʔ	1647	c105 v130 c288 v200 c405	1457	west2564
1361	Moken	to sew	mənʲiəŋ	m ə nʲ i ə ŋ	1737	c239 v155 c099 v191 v155 c795	1457	moke1242
1362	Hanunoo	to sew	tahiʔ	t a h i ʔ	496	c118 v130 c401 v191 c405	1457	hanu1241
1363	Wuna	to sew	netampoli	n e t a m p o l i	104	c105 v200 c118 v130 c239 c288 v042 c548 v191	1457	muna1247
1364	Tetum	to sew	lita	l i t a	533	c548 v191 c118 v130	1457	tetu1246
1365	Mailu	to sew	surisuri	s u r i s u r i	568	c087 v027 c151 v191 c087 v027 c151 v191	1457	mail1248
1366	Tsou	to sew	tméʔsi	t m e ʔ s i	496	c118 c239 v200 c405 c087 v191	1457	tsou1248
1367	Nias	to sew	afu	a f u	2261	v130 c447 v027	1457	nias1242
1368	Nias	to sew	tagu	t a g u	2262	c118 v130 c824 v027	1457	nias1242
1369	Central Amis	to sew	mitapir	m i t a p i r	2383	c239 v191 c118 v130 c288 v191 c151	1457	amis1246
1370	Central Amis	to sew	mitaʔis	m i t a ʔ i s	496	c239 v191 c118 v130 c405 v191 c087	1457	amis1246
1371	Chamorro	to sew	lakse	l a k s e	2532	c548 v130 c831 c087 v200	1457	cham1312
1372	Chamorro	to sew	sotse	s o t s e	2533	c087 v042 c118 c087 v200	1457	cham1312
1373	Banoni	to sew	keːkabe	k eː k a b e	2633	c831 v202 c831 v130 c254 v200	1457	bann1247
1374	Singhi	to sew	nopuŋ	n o p u ŋ	2774	c105 v042 c288 v027 c795	1457	baub1235
1416	Maloh	to shoot	manimbak	m a n i m b a k	176	c239 v130 c105 v191 c239 c254 v130 c831	1172	emba1238
1417	Merina_Malagasy	to shoot	mitifitra	m i t i f i t r a	1086	c239 v191 c118 v191 c447 v191 c118 c151 v130	1172	plat1254
1418	Thao	to shoot	palatatnur	p a l a t a t n u r	1190	c288 v130 c548 v130 c118 v130 c118 c105 v027 c151	1172	thao1240
1419	Palauan	to shoot	omoes	o m o e s	1299	v042 c239 v042 v200 c087	1172	pala1344
1420	Tunjung	to shoot	nemak	n e m a k	176	c105 v200 c239 v130 c831	1172	tunj1244
1421	Bare'e	to shoot	mopana	m o p a n a	336	c239 v042 c288 v130 c105 v130	1172	pamo1252
1422	Iban	to shoot	timbak	t i m b a k	176	c118 v191 c239 c254 v130 c831	1172	iban1264
1423	Moken	to shoot	mənʲiŋ	m ə nʲ i ŋ	1738	c239 v155 c099 v191 c795	1172	moke1242
1424	Hanunoo	to shoot	palkas	p a l k a s	1814	c288 v130 c548 c831 v130 c087	1172	hanu1241
1425	Wuna	to shoot	netemba	n e t e m b a	176	c105 v200 c118 v200 c239 c254 v130	1172	muna1247
1426	Tetum	to shoot	hana	h a n a	336	c401 v130 c105 v130	1172	tetu1246
1427	Tsou	to shoot	pono	p o n o	-336	c288 v042 c105 v042	1172	tsou1248
1428	Tsou	to shoot	pnaa	p n a a	-336	c288 c105 v130 v130	1172	tsou1248
1429	Nias	to shoot	fana	f a n a	336	c447 v130 c105 v130	1172	nias1242
1430	Central Amis	to shoot	panaʔ	p a n a ʔ	336	c288 v130 c105 v130 c405	1172	amis1246
1431	Chamorro	to shoot	paki	p a k i	2535	c288 v130 c831 v191	1172	cham1312
1432	Banoni	to shoot	kum	k u m	2636	c831 v027 c239	1172	bann1247
1433	Singhi	to shoot	nimak	n i m a k	176	c105 v191 c239 v130 c831	1172	baub1235
1434	Banggi	to shoot	nimbak	n i m b a k	176	c105 v191 c239 c254 v130 c831	1172	bong1289
1018	Maloh	to sit	duduk	d u d u k	389	c143 v027 c143 v027 c831	1416	emba1238
1019	Merina_Malagasy	to sit	mametraka	m a m e t r a k a	1075	c239 v130 c239 v200 c118 c151 v130 c831 v130	1416	plat1254
1020	Merina_Malagasy	to sit	mipetraka	m i p e t r a k a	1076	c239 v191 c288 v200 c118 c151 v130 c831 v130	1416	plat1254
1021	Palauan	to sit	kiéi	k i e i	1286	c831 v191 v200 v191	1416	pala1344
1022	Tunjung	to sit	dacuŋ	d a c u ŋ	1421	c143 v130 c600 v027 c795	1416	tunj1244
1023	Bare'e	to sit	tunda	t u n d a	1498	c118 v027 c105 c143 v130	1416	pamo1252
1024	Iban	to sit	dudok	d u d o k	389	c143 v027 c143 v042 c831	1416	iban1264
1025	Berawan_Long_Terawan	to sit	turaw	t u r a w	1643	c118 v027 c151 v130 c457	1416	west2564
1026	Moken	to sit	təŋok	t ə ŋ o k	1727	c118 v155 c795 v042 c831	1416	moke1242
1027	Moken	to sit	mədoːk	m ə d oː k	1728	c239 v155 c143 v035 c831	1416	moke1242
1028	Hanunoo	to sit	tumukaw	t u m u k a w	1812	c118 v027 c239 v027 c831 v130 c457	1416	hanu1241
1029	Wuna	to sit	neŋkora	n e ŋ k o r a	136	c105 v200 c795 c831 v042 c151 v130	1416	muna1247
1030	Tetum	to sit	tur	t u r	650	c118 v027 c151	1416	tetu1246
1031	Mailu	to sit	auri	a u r i	1966	v130 v027 c151 v191	1416	mail1248
1032	Tsou	to sit	eusuhŋu	e u s u h ŋ u	2123	v200 v027 c087 v027 c401 c795 v027	1416	tsou1248
1033	Nias	to sit	dao	d a o	2248	c143 v130 v042	1416	nias1242
1034	Central Amis	to sit	maruq	m a r u q	2365	c239 v130 c151 v027 c751	1416	amis1246
1035	Central Amis	to sit	aloʕ	a l o ʕ	2366	v130 c548 v042 c635	1416	amis1246
1036	Banoni	to sit	gonːa	g o nː a	633	c824 v042 c104 v130	1416	bann1247
1037	Singhi	to sit	guru	g u r u	2765	c824 v027 c151 v027	1416	baub1235
1038	Banggi	to sit	mufuŋ	m u f u ŋ	2856	c239 v027 c447 v027 c795	1416	bong1289
958	Merina_Malagasy	to sleep	matorj	m a t o r j	219	c239 v130 c118 v042 c151 c564	1585	plat1254
959	Thao	to sleep	malhus	m a l h u s	1180	c239 v130 c548 c401 v027 c087	1585	thao1240
960	Palauan	to sleep	durs	d u r s	219	c143 v027 c151 c087	1585	pala1344
961	Tunjung	to sleep	tiro	t i r o	219	c118 v191 c151 v042	1585	tunj1244
962	Bare'e	to sleep	ina	i n a	1497	v191 c105 v130	1585	pamo1252
963	Iban	to sleep	tindok	t i n d o k	1570	c118 v191 c105 c143 v042 c831	1585	iban1264
964	Berawan_Long_Terawan	to sleep	turo	t u r o	219	c118 v027 c151 v042	1585	west2564
965	Moken	to sleep	miduːn	m i d uː n	-219	c239 v191 c143 v019 c105	1585	moke1242
966	Hanunoo	to sleep	maturug	m a t u r u g	219	c239 v130 c118 v027 c151 v027 c824	1585	hanu1241
967	Wuna	to sleep	nolodo	n o l o d o	774	c105 v042 c548 v042 c143 v042	1585	muna1247
968	Tetum	to sleep	toba	t o b a	214	c118 v042 c254 v130	1585	tetu1246
969	Mailu	to sleep	uiui	u i u i	-647	v027 v191 v027 v191	1585	mail1248
970	Tsou	to sleep	oeŋʉ́tʉ	o e ŋ ʉ t ʉ	2120	v042 v200 c795 v102 c118 v102	1585	tsou1248
971	Nias	to sleep	mõrõ	m õ r õ	2247	c239 v038 c151 v038	1585	nias1242
972	Central Amis	to sleep	futiq	f u t i q	2360	c447 v027 c118 v191 c751	1585	amis1246
973	Central Amis	to sleep	mafutiʕ	m a f u t i ʕ	2361	c239 v130 c447 v027 c118 v191 c635	1585	amis1246
974	Banoni	to sleep	tseregʰe	t s e r e gʰ e	2625	c118 c087 v200 c151 v200 c829 v200	1585	bann1247
975	Banoni	to sleep	matsure	m a t s u r e	219	c239 v130 c118 c087 v027 c151 v200	1585	bann1247
976	Singhi	to sleep	boes	b o e s	2761	c254 v042 v200 c087	1585	baub1235
977	Banggi	to sleep	modop	m o d o p	2854	c239 v042 c143 v042 c288	1585	bong1289
564	Maloh	to sniff, smell	mambu	m a m b u	352	c239 v130 c239 c254 v027	1586	emba1238
565	Merina_Malagasy	to sniff, smell	mitroka	m i t r o k a	1065	c239 v191 c118 c151 v042 c831 v130	1586	plat1254
566	Thao	to sniff, smell	shmazik	s h m a z i k	686	c087 c401 c239 v130 c078 v191 c831	1586	thao1240
567	Palauan	to sniff, smell	meluŋl	m e l u ŋ l	1269	c239 v200 c548 v027 c795 c548	1586	pala1344
568	Tunjung	to sniff, smell	karak	k a r a k	686	c831 v130 c151 v130 c831	1586	tunj1244
569	Bare'e	to sniff, smell	meeŋa	m e e ŋ a	1493	c239 v200 v200 c795 v130	1586	pamo1252
570	Iban	to sniff, smell	sium	s i u m	453	c087 v191 v027 c239	1586	iban1264
