language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
Sakao (Port-Olry)	sku	belly	1251	14	œðɨŋœ-ɣ	1?	[œ]ðɨŋœ-ɣ; [ɒ]ðɨŋɒ-n 1?; [œ]ðœŋ- 1?
Sakao (Port-Olry)	sku	dry	1398	140	ɣœr	29	
Sakao (Port-Olry)	sku	heavy	1210	142	βɨŋœn	34	
Sakao (Port-Olry)	sku	to burn	2102	144	hyl	4	
Sakao (Port-Olry)	sku	black	163	147	wyr	29	
Sakao (Port-Olry)	sku	white	1335	148	woɣ	13?	
Sakao (Port-Olry)	sku	red	156	149	kar	53	
Sakao (Port-Olry)	sku	bone	1394	15	akry-ɣ	7?	akrœ-n 7?; akyr- 7?
Sakao (Port-Olry)	sku	green	1425	151	jɒs	42?	
Sakao (Port-Olry)	sku	small	1246	152	kkri	1	
Sakao (Port-Olry)	sku	long	1203	155	pɛrɛ	16	
Sakao (Port-Olry)	sku	narrow	1267	158	kkri	22?	
Sakao (Port-Olry)	sku	new	1231	163	ɣaraβ	9	
Sakao (Port-Olry)	sku	bad, evil	1292	165	hɛð	1?	
Sakao (Port-Olry)	sku	day	1225	168	ɛrɛn	6?	[ɛ]rɛn
Sakao (Port-Olry)	sku	at	1461	173	l-	20	ly-ɣ 20; lœ-n 20
Sakao (Port-Olry)	sku	in, inside	1606	174	l-	1?	ly-ɣ 1?; lœ-n 1?
Sakao (Port-Olry)	sku	above	1741	175	l-ɒβɒr-	2?	l-[ɒ]βɒr-; l-[ɒ]βrɒ-n 2?
Sakao (Port-Olry)	sku	below	1485	176	nnat-	9	nnatɛ-ɣ 9; nnata-n 9
Sakao (Port-Olry)	sku	near	1942	179	ppe	68?	
Sakao (Port-Olry)	sku	breast	1402	18	ɛssi	1	[ɛ]ssi
Sakao (Port-Olry)	sku	thou	1215	183	i	1?	
Sakao (Port-Olry)	sku	he/she	262	184	ni	1?	
Sakao (Port-Olry)	sku	we	1212	185	jœr	1	ɣam 2
Sakao (Port-Olry)	sku	you	1213	186	ɣe	17?	
Sakao (Port-Olry)	sku	they	817	187	jør	1?	
Sakao (Port-Olry)	sku	what?	1236	188	aja	1	[a]ja
Sakao (Port-Olry)	sku	who?	1235	189	hi	1	
Sakao (Port-Olry)	sku	and	1577	192	ɣɛ	2?	
Sakao (Port-Olry)	sku	if	1459	193	we	3?	
Sakao (Port-Olry)	sku	One	1493	197	te tɨkyn	1?	
Sakao (Port-Olry)	sku	Two	1498	198	ru	1	
Sakao (Port-Olry)	sku	Three	492	199	ðœl	1	
Sakao (Port-Olry)	sku	Four	1500	200	i|jɛð	1?	
Sakao (Port-Olry)	sku	to think	2271	21	rœm	28	rɛm 28
Sakao (Port-Olry)	sku	head	1256	24	œβðy-ɣ	9?	[œ]βðy-ɣ; [œ]βðœ-n 9?; [œ]βyð- 9?
Sakao (Port-Olry)	sku	neck	1333	25	œrlœ-ɣ	1,  42	[œ]rlœ-ɣ; [ɔ]rlɔ-n 1,  42; [œ]rœl- 1,  42
Sakao (Port-Olry)	sku	hair	1040	26	uly-ɣ	31	ulœ-n 31; [n]øl- 31
Sakao (Port-Olry)	sku	mouth	674	30	œsɨŋœ-ɣ	44	[œ]sɨŋœ-ɣ; [ɔ]sɨŋɔ-n 44; [œ]sœŋ- 44
Sakao (Port-Olry)	sku	tongue	1205	32	œnœ-ɣ	7	[œ]nœ-ɣ; [ɒ]nɒ-n [œ]nœ- 7
Sakao (Port-Olry)	sku	to laugh	1355	33	wyr	49	
Sakao (Port-Olry)	sku	to cry	1839	34	ŋɒr	5	
Sakao (Port-Olry)	sku	to vomit	1278	35	lu	8	
Sakao (Port-Olry)	sku	to spit	1440	36	kɔrsym	43?	
Sakao (Port-Olry)	sku	to eat	1336	37	yœn	1?	yɛn 1?
Sakao (Port-Olry)	sku	to chew	321	38	sɒm	21	
Sakao (Port-Olry)	sku	to bite	1403	41	wuryð	1	
Sakao (Port-Olry)	sku	ear	1247	43	œβrœ-ɣ	16?	[œ]βrœ-ɣ; [ɔ]βrɔ-n 16?; [ɒ]βɒr- 16?
Sakao (Port-Olry)	sku	to hear	1408	44	rɔɣ	1	
Sakao (Port-Olry)	sku	eye	1248	45	mðɛ-ɣ	1	mða-n 1; [ɒ]nɒð- 1
Sakao (Port-Olry)	sku	to see	1409	46	ɣœð	1?	
Sakao (Port-Olry)	sku	to sleep	1585	48	ŋɔr	63	
Sakao (Port-Olry)	sku	to lie down	1411	49	ŋɔrsu	60?	
Sakao (Port-Olry)	sku	to walk	1443	5	jaljal	61	
Sakao (Port-Olry)	sku	mother	1216	59	ðjœ-ɣ	1?	ðjɒ-n 1?; [œ]ðjœ- 1?
Sakao (Port-Olry)	sku	road/path	667	6	ahal	1	[a]hal
Sakao (Port-Olry)	sku	father	1217	60	ðɛnɛ-ɣ	1	ðana-n 1
Sakao (Port-Olry)	sku	house	1252	61	ɔlɔm	1	[ɔ]lɔm
Sakao (Port-Olry)	sku	name	1405	63	awase-ɣ	1,  18	[a][w]ase-ɣ; [a][w]ase-n 1,  18; [a][w]as- 1,  18
Sakao (Port-Olry)	sku	to say	1458	64	wɒr	30	war 30
Sakao (Port-Olry)	sku	to tie up, fasten	1094	66	li	1,  39	
Sakao (Port-Olry)	sku	to hunt	1435	69	sar œpœs	30	sar [œ]pœs
Sakao (Port-Olry)	sku	to come	1446	7	lam	1?	
Sakao (Port-Olry)	sku	to stab, pierce	1434	71	sy	1?	
Sakao (Port-Olry)	sku	to die, be dead	1494	75	nɛð	1	
Sakao (Port-Olry)	sku	to scratch	1436	77	kœrœð	1	
Sakao (Port-Olry)	sku	to cut, hack	1432	78	to	1	
Sakao (Port-Olry)	sku	sharp	1396	81	ɣen	14	
Sakao (Port-Olry)	sku	dull, blunt	379	82	βytβyt	16	βylβyl 1?
Sakao (Port-Olry)	sku	to choose	1750	85	ri	1?	
Sakao (Port-Olry)	sku	to hold	1448	89	teryr	35?	
Sakao (Port-Olry)	sku	to swim	1439	9	ɣɛr	5	
Sakao (Port-Olry)	sku	to dig	1418	90	ɣœl	1	ɣel 1
Sakao (Port-Olry)	sku	to buy	1869	91	wœl	1	
Sakao (Port-Olry)	sku	to open, uncover	1156	92	wu	1	
Sakao (Port-Olry)	sku	bird	937	97	ɛnɛs	24	[ɛ]nɛs
Sakao (Port-Olry)	sku	egg	744	98	atɨly-ɣ	1	atœlœ-n 1; atœl- 1
Sakao (Port-Olry)	sku	feather	1201	99	uly-ɣ	1	ulœ-n 1; [n]øl- 1
Numbami (Siboma)	sij	hand	1277	1	nima	1	
Numbami (Siboma)	sij	dirty	1230	10	kele	10	
Numbami (Siboma)	sij	to fly	1441	101	-lowa	1	
Numbami (Siboma)	sij	meat/flesh	634	103	wiso	10?	
Numbami (Siboma)	sij	snake	730	106	mota	12	
Numbami (Siboma)	sij	worm (earthworm)	1219	107	mota	10	
Numbami (Siboma)	sij	louse	1392	108	tuma	3	
Numbami (Siboma)	sij	spider	843	110	lala	1	
Numbami (Siboma)	sij	fish	227	111	iya	1	
Numbami (Siboma)	sij	branch	1531	113	ailakalaka	1	[ai]lakalaka
Numbami (Siboma)	sij	leaf	628	114	ailau	1	[ai]lau
Numbami (Siboma)	sij	root	670	115	woka	2	
Numbami (Siboma)	sij	grass	606	118	kalasi	56	%kalasi
Numbami (Siboma)	sij	earth/soil	1228	119	puta	41	
Numbami (Siboma)	sij	skin	763	12	usi	50	
Numbami (Siboma)	sij	stone	857	120	wati	1	
Numbami (Siboma)	sij	sea	1474	124	tai	1	
Numbami (Siboma)	sij	salt	1274	125	tai	20	
Numbami (Siboma)	sij	sky	1732	128	gulubu	25	
Numbami (Siboma)	sij	back	1291	13	dumakai	61	
Numbami (Siboma)	sij	cloud	1489	131	bubuluma	21	
Numbami (Siboma)	sij	rain	658	133	usana	1	
Numbami (Siboma)	sij	warm	1232	138	wawana	1	
Numbami (Siboma)	sij	belly	1251	14	tae	19	
Numbami (Siboma)	sij	dry	1398	140	masoso	11	-mamasa 11
Numbami (Siboma)	sij	fire	221	143	yawi	1	
Numbami (Siboma)	sij	white	1335	148	usouso	34	
Numbami (Siboma)	sij	red	156	149	misina	50	
Numbami (Siboma)	sij	bone	1394	15	tuatua	10	
Numbami (Siboma)	sij	yellow	1424	150	meyaŋo	9	
Numbami (Siboma)	sij	intestines	1991	16	taelalo	29	tae[lalo]
Numbami (Siboma)	sij	painful, sick	2103	160	-witi	1	
Numbami (Siboma)	sij	shy, ashamed	487	161	memeya	1	
Numbami (Siboma)	sij	new	1231	163	wou	1	
Numbami (Siboma)	sij	good	1035	164	wiya	1	
Numbami (Siboma)	sij	correct, true	1725	166	ano	17	biŋano 17
Numbami (Siboma)	sij	liver	1224	17	ate	1	
Numbami (Siboma)	sij	when?	1238	170	gesina-ma	1	gesina-go 1
Numbami (Siboma)	sij	to climb	1102	172	-pi	14	
Numbami (Siboma)	sij	in, inside	1606	174	lalo	1	
Numbami (Siboma)	sij	this	1214	177	tatena	68	tatona 68
Numbami (Siboma)	sij	near	1942	179	-tabiŋa	20	
Numbami (Siboma)	sij	breast	1402	18	susu	1	
Numbami (Siboma)	sij	he/she	262	184	e	1	
Numbami (Siboma)	sij	we	1212	185	aita	1	
Numbami (Siboma)	sij	you	1213	186	amu	1	
Numbami (Siboma)	sij	what?	1236	188	sawa	1	
Numbami (Siboma)	sij	who?	1235	189	sai	1	
Numbami (Siboma)	sij	shoulder	1482	19	bageyala	30	
Numbami (Siboma)	sij	and	1577	192	wa	2?	
Numbami (Siboma)	sij	Two	1498	198	luwa	1	
Numbami (Siboma)	sij	Three	492	199	toli	1	
Numbami (Siboma)	sij	left	244	2	kaze	15	
Numbami (Siboma)	sij	Four	1500	200	wata	1	
Numbami (Siboma)	sij	to fear	1419	22	-mandi	1	
Numbami (Siboma)	sij	blood	946	23	masina	7	
Numbami (Siboma)	sij	neck	1333	25	gidu	66	
Numbami (Siboma)	sij	hair	1040	26	dabola uli	3	[dabola] uli
Numbami (Siboma)	sij	nose	1221	27	nisinowa	1	
Numbami (Siboma)	sij	right	1019	3	ano	20	
Numbami (Siboma)	sij	tooth	1380	31	niwo	1	
Numbami (Siboma)	sij	tongue	1205	32	amala	7	
Numbami (Siboma)	sij	to laugh	1355	33	-momola	3?	
Numbami (Siboma)	sij	to cry	1839	34	-taŋi	1	
Numbami (Siboma)	sij	to vomit	1278	35	-luwa	8	
Numbami (Siboma)	sij	to spit	1440	36	-kanzuwa	19	
Numbami (Siboma)	sij	to eat	1336	37	-ani	1	
Numbami (Siboma)	sij	to chew	321	38	-ŋaŋawi	8	
Numbami (Siboma)	sij	leg/foot	2098	4	ae	1	
Numbami (Siboma)	sij	to drink	1401	40	-numu	1	
Numbami (Siboma)	sij	ear	1247	43	taŋanowa	1	
Numbami (Siboma)	sij	to hear	1408	44	-loŋoni	1,  36	
Numbami (Siboma)	sij	eye	1248	45	matano	1	
Numbami (Siboma)	sij	to walk	1443	5	-pa-andalowa	2,  64	
Numbami (Siboma)	sij	to dream	1920	50	-niniwi	1	
Numbami (Siboma)	sij	woman/female	962	55	ewa	58	
Numbami (Siboma)	sij	husband	1200	57	asowa	2	
Numbami (Siboma)	sij	wife	1199	58	asowa	1	
Numbami (Siboma)	sij	road/path	667	6	andalawa	1	
Numbami (Siboma)	sij	father	1217	60	mama	1,  10	tama 1
Numbami (Siboma)	sij	thatch/roof	2100	62	atawa	1	
Numbami (Siboma)	sij	name	1405	63	ase	1,  18	
Numbami (Siboma)	sij	rope	1218	65	walasa	2	
Numbami (Siboma)	sij	needle	1382	68	salina	1	
Numbami (Siboma)	sij	to come	1446	7	-ma	1	
Numbami (Siboma)	sij	to shoot	1172	70	-wani	1	
Numbami (Siboma)	sij	to stab, pierce	1434	71	-so	8	
Numbami (Siboma)	sij	to steal	713	73	-pai wena	1,  32	
Numbami (Siboma)	sij	to kill	1417	74	-lapa uni	42,  1	
Numbami (Siboma)	sij	to die, be dead	1494	75	-mande uni	1	
Numbami (Siboma)	sij	to cut, hack	1432	78	-tala	1	
Numbami (Siboma)	sij	stick/wood	1295	79	ai papaka	1	
Numbami (Siboma)	sij	to split	1437	80	-waga	32	
Numbami (Siboma)	sij	sharp	1396	81	mata	36	
Numbami (Siboma)	sij	to grow	479	86	-tumbu	1	
Numbami (Siboma)	sij	to squeeze	1414	88	-pipia	21	
Numbami (Siboma)	sij	to hold	1448	89	gugumi	1	
Numbami (Siboma)	sij	dog	2009	96	kiyami	42	
Numbami (Siboma)	sij	bird	937	97	mani	1	
Numbami (Siboma)	sij	egg	744	98	ketu	1	
Numbami (Siboma)	sij	feather	1201	99	maniuli	1	[mani]uli
Modang	mxd	hand	1277	1	gwɛ	25	
Modang	mxd	wing	1257	100	kəpit	46	
Modang	mxd	to fly	1441	101	mléang	19	
Modang	mxd	meat/flesh	634	103	sɛ|n	1	
Modang	mxd	fat/grease	1282	104	ləniʔ	24?	ləni'
Modang	mxd	tail	1220	105	kih	1?	
Modang	mxd	snake	730	106	pəʔ	1?	pə'
Modang	mxd	worm (earthworm)	1219	107	kəslang	18	
Modang	mxd	louse	1392	108	tə	1?	
Modang	mxd	mosquito	1509	109	ləmuk	1	
Modang	mxd	fish	227	111	tuk	15	
Modang	mxd	rotten	1728	112	mləm	25	mbu tup 52
Modang	mxd	root	670	115	wəkɛat	2	akai kayu 2
Modang	mxd	fruit	1507	117	guak	1	
Modang	mxd	earth/soil	1228	119	mnaʔ	1	mna'
Modang	mxd	skin	763	12	laés	20	
Modang	mxd	stone	857	120	wətà	1?	wət\C3 
Modang	mxd	sand	671	121	bəlngin	20	
Modang	mxd	water	948	122	hanguy	12	
Modang	mxd	to flow	2003	123	əmnul	20	
Modang	mxd	sea	1474	124	lwaut	6	
Modang	mxd	woods/forest	420	127	las	1	
Modang	mxd	sky	1732	128	ləngɛt	1	
Modang	mxd	moon	1313	129	wəllun	1	
Modang	mxd	cloud	1489	131	boʔ həwun	1	bo' həwun
Modang	mxd	rain	658	133	siən	1?	
Modang	mxd	thunder	1150	134	dlay	31	
Modang	mxd	to blow	175	137	nəp	1?	
Modang	mxd	warm	1232	138	əmnas	1	
Modang	mxd	belly	1251	14	soh	25	
Modang	mxd	dry	1398	140	kəhwang	22?	
Modang	mxd	wet	1726	141	wəsàʔ	1	wəs\C3 '
Modang	mxd	heavy	1210	142	bəhat	1	
Modang	mxd	fire	221	143	əpoɛ	1	
Modang	mxd	to burn	2102	144	əntung	19	
Modang	mxd	smoke	778	145	so|n	19	
Modang	mxd	ash	646	146	əwa	1	
Modang	mxd	black	163	147	məldung	19	
Modang	mxd	bone	1394	15	tuang	1	tluang 1
Modang	mxd	yellow	1424	150	məngsɛa	35	
Modang	mxd	green	1425	151	mənghom	27	
Modang	mxd	small	1246	152	soʔ	20	so'
Modang	mxd	long	1203	155	kəjah	25	
Modang	mxd	thin	1400	156	pis	1	
Modang	mxd	thick	1244	157	təmang	20	
Modang	mxd	wide	1243	159	bléang	13	
Modang	mxd	painful, sick	2103	160	plas	22	
Modang	mxd	shy, ashamed	487	161	səʔɛh	14	sə'ɛh
Modang	mxd	old	1229	162	bəʔas	19	bə'as
Modang	mxd	good	1035	164	kas	28	
Modang	mxd	bad, evil	1292	165	ak	28	
Modang	mxd	night	1233	167	maɛdəm	20?	
Modang	mxd	year	1226	169	təʔon	1	tə'on
Modang	mxd	liver	1224	17	hətaɛ	1	
Modang	mxd	when?	1238	170	nəma	9	
Modang	mxd	at	1461	173	la	2	
Modang	mxd	above	1741	175	tŭ|bɛa	2?	
Modang	mxd	this	1214	177	nɛ	1	
Modang	mxd	that	78	178	tu|y	16	
Modang	mxd	breast	1402	18	wiʔ	24	wi'
Modang	mxd	where?	1237	181	təmaw	14	təm\C3  14
Modang	mxd	I	1209	182	kuy	1	ku 1
Modang	mxd	thou	1215	183	kyʔ	1	ky'
Modang	mxd	he/she	262	184	sih	10	
Modang	mxd	we	1212	185	tam	71	may 2
Modang	mxd	they	817	187	sah	1?	
Modang	mxd	what?	1236	188	nən	2	
Modang	mxd	who?	1235	189	hɛʔ	1	hɛ'
Modang	mxd	shoulder	1482	19	ləʔip	18	lə'ip
Modang	mxd	other	197	190	əlap	11	
Modang	mxd	if	1459	193	bang	20	
Modang	mxd	One	1493	197	siah	1?	
Modang	mxd	Three	492	199	ətla	1	
Modang	mxd	to know, be knowledgeable	1410	20	ptɛng	24	
Modang	mxd	Four	1500	200	paét	1	
Modang	mxd	to fear	1419	22	pkut	1	
Modang	mxd	blood	946	23	ləʔa	1?	lə'a
Modang	mxd	head	1256	24	duʔ	1?	du'
Modang	mxd	hair	1040	26	wok	1	
Modang	mxd	nose	1221	27	guang lung	1	
Modang	mxd	to breathe	1407	28	ngəs ngiang	23	
Modang	mxd	to sniff, smell	375	29	mbu	25,  21	
Modang	mxd	right	1019	3	məʔa	27	mə'a
Modang	mxd	mouth	674	30	guang waʔ	1?	guang wa'
Modang	mxd	tooth	1380	31	kwə	70	
Modang	mxd	tongue	1205	32	tlaʔ	4?	tla'
Modang	mxd	to laugh	1355	33	kəloʔ	24	kəlo'
Modang	mxd	to cry	1839	34	nəngɛs	1	
Modang	mxd	to vomit	1278	35	əntuaʔ	1	əntua'
Modang	mxd	to eat	1336	37	mun	17	
Modang	mxd	to cook	1100	39	məngsɛak	19	
Modang	mxd	to bite	1403	41	əntəp	1?	
Modang	mxd	ear	1247	43	kəlnyə|n	1	
Modang	mxd	to hear	1408	44	ngəhjing	13	
Modang	mxd	eye	1248	45	mta|n	1	
Modang	mxd	to yawn	1028	47	nguə	7	
Modang	mxd	to sleep	1585	48	ənduʔ	1?	əndu'
Modang	mxd	to dream	1920	50	əmpi|n	1?	
Modang	mxd	to sit	1416	51	ngo	30	
Modang	mxd	to stand	1442	52	nəkjang	18	
Modang	mxd	man/male	1554	54	ləkaɛ	2	
Modang	mxd	woman/female	962	55	lədoh	15	
Modang	mxd	child	2099	56	nɛək	1	
Modang	mxd	husband	1200	57	səgwən	2?	
Modang	mxd	wife	1199	58	səgwən	1	
Modang	mxd	mother	1216	59	nyə|n	1	
Modang	mxd	road/path	667	6	lah	1	
Modang	mxd	father	1217	60	mà|n	1	m\C3 |n
Modang	mxd	thatch/roof	2100	62	səpɛa	15	
Modang	mxd	name	1405	63	ngəlan	1	
Modang	mxd	rope	1218	65	təlon	1	tləɛ 1
Modang	mxd	to sew	1457	67	nəhut	24	
Modang	mxd	to hunt	1435	69	lɛng tlung	24	
Modang	mxd	to come	1446	7	hay	1?	
Modang	mxd	to shoot	1172	70	mənah	8?	
Modang	mxd	to steal	713	73	əngkɛa	1	
Modang	mxd	to kill	1417	74	mətaɛ	2	
Modang	mxd	to die, be dead	1494	75	ləwas	13	
Modang	mxd	to live, be alive	1422	76	blom	11	
Modang	mxd	stick/wood	1295	79	kəjə	1	
Modang	mxd	to split	1437	80	əntaʔ	19	ənta'
Modang	mxd	sharp	1396	81	nəʔat	30	nə'at
Modang	mxd	to plant	1486	84	əndam	2?	
Modang	mxd	to choose	1750	85	ngəliʔ	1	ngəli'
Modang	mxd	to grow	479	86	buʔ	1	bu'
Modang	mxd	to squeeze	1414	88	ngəpis	28	
Modang	mxd	to hold	1448	89	əngkam	1	
Modang	mxd	to swim	1439	9	ənjoʔ	20	ənjo'
Modang	mxd	to dig	1418	90	ənkiɛt	19	
Modang	mxd	to pound, beat	354	93	əmpə	5?	
Modang	mxd	to throw	1456	94	ənsiəl	21	
Modang	mxd	to fall	1280	95	təʔɛak	27	tə'ɛak
Modang	mxd	bird	937	97	mnuk	1	
Modang	mxd	egg	744	98	tloh	1	
Modang	mxd	feather	1201	99	blu|n	1	
Malay (Bahasa Indonesia)	ind	hand	1277	1	tangan	18	
Malay (Bahasa Indonesia)	ind	dirty	1230	10	kotor	31	
Malay (Bahasa Indonesia)	ind	wing	1257	100	sayap	26	
Malay (Bahasa Indonesia)	ind	to fly	1441	101	terbang	18	
Malay (Bahasa Indonesia)	ind	rat	1490	102	tikus	22	
Malay (Bahasa Indonesia)	ind	meat/flesh	634	103	daging	26	
Malay (Bahasa Indonesia)	ind	fat/grease	1282	104	lemak	24	
Malay (Bahasa Indonesia)	ind	tail	1220	105	ékor	1	
Malay (Bahasa Indonesia)	ind	snake	730	106	ular	2	
Malay (Bahasa Indonesia)	ind	worm (earthworm)	1219	107	cacing	23	
Malay (Bahasa Indonesia)	ind	louse	1392	108	kutu	1	
Malay (Bahasa Indonesia)	ind	mosquito	1509	109	nyamuk	1	
Malay (Bahasa Indonesia)	ind	dust	2	11	debu	1	
Malay (Bahasa Indonesia)	ind	spider	843	110	laba-laba	1	
Malay (Bahasa Indonesia)	ind	fish	227	111	ikan	1	
Malay (Bahasa Indonesia)	ind	rotten	1728	112	busuk	56	
Malay (Bahasa Indonesia)	ind	branch	1531	113	dahan	1	
Malay (Bahasa Indonesia)	ind	leaf	628	114	daun	1	
Malay (Bahasa Indonesia)	ind	root	670	115	akar	2	
Malay (Bahasa Indonesia)	ind	flower	239	116	bunga	1	
Malay (Bahasa Indonesia)	ind	fruit	1507	117	buah-buahan	1	buah 1; sebiji buah 1
Malay (Bahasa Indonesia)	ind	grass	606	118	rumput	27	
Malay (Bahasa Indonesia)	ind	earth/soil	1228	119	tanah	1	
Malay (Bahasa Indonesia)	ind	skin	763	12	kulit	1	
Malay (Bahasa Indonesia)	ind	stone	857	120	batu	1	
Malay (Bahasa Indonesia)	ind	sand	671	121	pasir	18	
Malay (Bahasa Indonesia)	ind	water	948	122	air	2	
Malay (Bahasa Indonesia)	ind	to flow	2003	123	mengalir	1	
Malay (Bahasa Indonesia)	ind	sea	1474	124	laut	6	
Malay (Bahasa Indonesia)	ind	salt	1274	125	garam	18	
Malay (Bahasa Indonesia)	ind	lake	624	126	danau	1	
Malay (Bahasa Indonesia)	ind	woods/forest	420	127	hutan	36	
Malay (Bahasa Indonesia)	ind	sky	1732	128	langit	1	
Malay (Bahasa Indonesia)	ind	moon	1313	129	bulan	1	
Malay (Bahasa Indonesia)	ind	back	1291	13	punggung	24	
Malay (Bahasa Indonesia)	ind	star	1430	130	bintang	1	
Malay (Bahasa Indonesia)	ind	cloud	1489	131	awan	1	
Malay (Bahasa Indonesia)	ind	fog	249	132	kabut	1	
Malay (Bahasa Indonesia)	ind	rain	658	133	hujan	1	
Malay (Bahasa Indonesia)	ind	thunder	1150	134	guntur	30	
Malay (Bahasa Indonesia)	ind	lightning	1654	135	kilat	1	
Malay (Bahasa Indonesia)	ind	wind	960	136	angin	1	
Malay (Bahasa Indonesia)	ind	to blow	175	137	bertiup	1	meniup 1
Malay (Bahasa Indonesia)	ind	warm	1232	138	panas	1	
Malay (Bahasa Indonesia)	ind	cold	1287	139	dingin	1	
Malay (Bahasa Indonesia)	ind	belly	1251	14	perut	32	
Malay (Bahasa Indonesia)	ind	dry	1398	140	kering	22	
Malay (Bahasa Indonesia)	ind	wet	1726	141	basah	1	
Malay (Bahasa Indonesia)	ind	heavy	1210	142	berat	1	
Malay (Bahasa Indonesia)	ind	fire	221	143	api	1	
Malay (Bahasa Indonesia)	ind	to burn	2102	144	membakar	25	
Malay (Bahasa Indonesia)	ind	smoke	778	145	asap	49	
Malay (Bahasa Indonesia)	ind	ash	646	146	abu	1	
Malay (Bahasa Indonesia)	ind	black	163	147	hitam	1	
Malay (Bahasa Indonesia)	ind	white	1335	148	putih	1	
Malay (Bahasa Indonesia)	ind	red	156	149	mérah	1	
Malay (Bahasa Indonesia)	ind	bone	1394	15	tulang	1	
Malay (Bahasa Indonesia)	ind	yellow	1424	150	kuning	1	
Malay (Bahasa Indonesia)	ind	green	1425	151	hijau	25	
Malay (Bahasa Indonesia)	ind	small	1246	152	kecil	28	
Malay (Bahasa Indonesia)	ind	big	1202	153	besar	1	raya 1
Malay (Bahasa Indonesia)	ind	short	1645	154	péndék	68	
Malay (Bahasa Indonesia)	ind	long	1203	155	panjang	24	
Malay (Bahasa Indonesia)	ind	thin	1400	156	tipis	1	
Malay (Bahasa Indonesia)	ind	thick	1244	157	tebal	26	
Malay (Bahasa Indonesia)	ind	narrow	1267	158	sempit	68	
Malay (Bahasa Indonesia)	ind	wide	1243	159	lébar	1	
Malay (Bahasa Indonesia)	ind	intestines	1991	16	usus	24	
Malay (Bahasa Indonesia)	ind	painful, sick	2103	160	sakit	1	
Malay (Bahasa Indonesia)	ind	shy, ashamed	487	161	malu	20	
Malay (Bahasa Indonesia)	ind	old	1229	162	tua	1	
Malay (Bahasa Indonesia)	ind	new	1231	163	baru	1	
Malay (Bahasa Indonesia)	ind	good	1035	164	baik	31	bagus 31
Malay (Bahasa Indonesia)	ind	bad, evil	1292	165	jahat	1	
Malay (Bahasa Indonesia)	ind	correct, true	1725	166	benar	1	
Malay (Bahasa Indonesia)	ind	night	1233	167	malam	20	
Malay (Bahasa Indonesia)	ind	day	1225	168	hari	17	
Malay (Bahasa Indonesia)	ind	year	1226	169	tahun	1	
Malay (Bahasa Indonesia)	ind	liver	1224	17	hati	1	
Malay (Bahasa Indonesia)	ind	when?	1238	170	kapan	12	bila 13
Malay (Bahasa Indonesia)	ind	to hide	602	171	bersembunyi	1	
Malay (Bahasa Indonesia)	ind	to climb	1102	172	naik	1	
Malay (Bahasa Indonesia)	ind	at	1461	173	di	20	
Malay (Bahasa Indonesia)	ind	in, inside	1606	174	di dalam	1	[di] dalam
Malay (Bahasa Indonesia)	ind	above	1741	175	di atas	1	[di] atas
Malay (Bahasa Indonesia)	ind	below	1485	176	di bawah	1	
Malay (Bahasa Indonesia)	ind	this	1214	177	ini	1	
Malay (Bahasa Indonesia)	ind	that	78	178	itu	16	
Malay (Bahasa Indonesia)	ind	near	1942	179	dekat	28	
Malay (Bahasa Indonesia)	ind	breast	1402	18	susu	1	dada 12
Malay (Bahasa Indonesia)	ind	far	1406	180	jauh	1	
Malay (Bahasa Indonesia)	ind	where?	1237	181	dimana	20	
Malay (Bahasa Indonesia)	ind	I	1209	182	saya	1	aku 1
Malay (Bahasa Indonesia)	ind	thou	1215	183	kamu	10	eŋkau 1
Malay (Bahasa Indonesia)	ind	we	1212	185	kita	1	kami 2
Malay (Bahasa Indonesia)	ind	they	817	187	meréka	16	
Malay (Bahasa Indonesia)	ind	what?	1236	188	apa	1	
Malay (Bahasa Indonesia)	ind	who?	1235	189	siapa	12	
Malay (Bahasa Indonesia)	ind	shoulder	1482	19	bahu	17	
Malay (Bahasa Indonesia)	ind	other	197	190	lain	2	
Malay (Bahasa Indonesia)	ind	all	98	191	semua	33	
Malay (Bahasa Indonesia)	ind	and	1577	192	dan	18	
Malay (Bahasa Indonesia)	ind	if	1459	193	kalau	14	
Malay (Bahasa Indonesia)	ind	how?	1239	194	bagaimana	23	
Malay (Bahasa Indonesia)	ind	no, not	1269	195	tidak	68	
Malay (Bahasa Indonesia)	ind	to count	1420	196	menghitung	31	
Malay (Bahasa Indonesia)	ind	One	1493	197	esa	1	satu 16
Malay (Bahasa Indonesia)	ind	Two	1498	198	dua	1	
Malay (Bahasa Indonesia)	ind	Three	492	199	tiga	8	
Malay (Bahasa Indonesia)	ind	left	244	2	kiri	1	
Malay (Bahasa Indonesia)	ind	to know, be knowledgeable	1410	20	tahu	1	
Malay (Bahasa Indonesia)	ind	Four	1500	200	empat	1	
Malay (Bahasa Indonesia)	ind	Five	493	201	lima	1	
Malay (Bahasa Indonesia)	ind	Six	1703	202	enam	1	
Malay (Bahasa Indonesia)	ind	Seven	1704	203	tujuh	4	
Malay (Bahasa Indonesia)	ind	Eight	1705	204	delapan	4	
Malay (Bahasa Indonesia)	ind	Nine	1483	205	sembilan	10	
Malay (Bahasa Indonesia)	ind	Ten	1515	206	sepuluh	5	
