language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens
Bare'e		to pound, beat	354	354	mombaju	67	m o m b a j u
Iban		to pound, beat	354	354	tutok	46	t u t o k
Moken		to pound, beat	354	354	mənʲoːk	1749	m ə nʲ oː k
Hanunoo		to pound, beat	354	354	magbaju	67	m a g b a j u
Tetum		to pound, beat	354	354	fai	61	f a i
Mailu		to pound, beat	354	354	uriuri	2004	u r i u r i
Tsou		to pound, beat	354	354	zotpuu	2159	z o t p u u
Nias		to pound, beat	354	354	tutu	46	t u t u
Central Amis		to pound, beat	354	354	mitalik	2404	m i t a l i k
Chamorro		to pound, beat	354	354	acʰa	2546	a cʰ a
Chamorro		to pound, beat	354	354	tutu	46	t u t u
Banoni		to pound, beat	354	354	tsuː	46	t s uː
Singhi		to pound, beat	354	354	nutuk	46	n u t u k
Maloh		to say	1458	1458	jarum	1016	j a r u m
Merina_Malagasy		to say	1458	1458	miténj	1082	m i t e n j
Thao		to say	1458	1458	kmuza	1186	k m u z a
Palauan		to say	1458	1458	dmuŋ	1294	d m u ŋ
Tunjung		to say	1458	1458	bagahaʔ	1426	b a g a h a ʔ
Bare'e		to say	1458	1458	mantoʔo	1503	m a n t o ʔ o
Iban		to say	1458	1458	sebut	1573	s e b u t
Iban		to say	1458	1458	jakoʔ	1574	j a k o ʔ
Berawan_Long_Terawan		to say	1458	1458	pateh	1646	p a t e h
Moken		to say	1458	1458	manʲak	1734	m a nʲ a k
Hanunoo		to say	1458	1458	magkun	1813	m a g k u n
Tetum		to say	1458	1458	haʔak	1895	h a ʔ a k
Mailu		to say	1458	1458	osiosi	1975	o s i o s i
Tsou		to say	1458	1458	mainca	2133	m a i n c a
Nias		to say	1458	1458	w̃aʔõ	2259	w̃ a ʔ õ
Central Amis		to say	1458	1458	ciŋlaw	2376	c i ŋ l a w
Central Amis		to say	1458	1458	sumual	2377	s u m u a l
Central Amis		to say	1458	1458	saːn	2378	s aː n
Chamorro		to say	1458	1458	saŋan	2531	s a ŋ a n
Banoni		to say	1458	1458	dara	2630	d a r a
Banoni		to say	1458	1458	va	487	v a
Singhi		to say	1458	1458	naŋ	2772	n a ŋ
Singhi		to say	1458	1458	tanen	2773	t a n e n
Banggi		to say	1458	1458	moro	2859	m o r o
Maloh		to scratch	1436	1436	maŋauʔ	-226	m a ŋ a u ʔ
Merina_Malagasy		to scratch	1436	1436	mihaotra	1090	m i h a o t r a
Thao		to scratch	1436	1436	kmulhaw	-226	k m u l h a w
Palauan		to scratch	1436	1436	meŋkas	226	m e ŋ k a s
Tunjung		to scratch	1436	1436	ŋərogot	288	ŋ ə r o g o t
Bare'e		to scratch	1436	1436	kao	226	k a o
Iban		to scratch	1436	1436	garuʔ	226	g a r u ʔ
Iban		to scratch	1436	1436	kisai	1579	k i s a i
Berawan_Long_Terawan		to scratch	1436	1436	kikiw	226	k i k i w
Moken		to scratch	1436	1436	ŋalaw	226	ŋ a l a w
Hanunoo		to scratch	1436	1436	kagaw	226	k a g a w
Wuna		to scratch	1436	1436	nekurumasi	359	n e k u r u m a s i
Tetum		to scratch	1436	1436	koi	1899	k o i
Tsou		to scratch	1436	1436	misiʔsi	2142	m i s i ʔ s i
Nias		to scratch	1436	1436	xaʔa	2267	x a ʔ a
Central Amis		to scratch	1436	1436	mikuskus	228	m i k u s k u s
Central Amis		to scratch	1436	1436	kuskus	228	k u s k u s
Chamorro		to scratch	1436	1436	kasːas	-226	k a sː a s
Banoni		to scratch	1436	1436	gʰegʰano	226	gʰ e gʰ a n o
Singhi		to scratch	1436	1436	gaju	226	g a j u
Banggi		to scratch	1436	1436	nuhud	2860	n u h u d
Maloh		to see	1409	1409	bélé	1009	b e l e
Merina_Malagasy		to see	1409	1409	mahita	570	m a h i t a
Thao		to see	1409	1409	mrikaz	1179	m r i k a z
Palauan		to see	1409	1409	omés	1282	o m e s
Tunjung		to see	1409	1409	neaw	1419	n e a w
Bare'e		to see	1409	1409	maŋkita	570	m a ŋ k i t a
Iban		to see	1409	1409	pedaʔ	1569	p e d a ʔ
Berawan_Long_Terawan		to see	1409	1409	niru	1640	n i r u
Moken		to see	1409	1409	pənaʔ	1725	p ə n a ʔ
Hanunoo		to see	1409	1409	makakit	570	m a k a k i t
Wuna		to see	1409	1409	nofoara	1863	n o f o a r a
Tetum		to see	1409	1409	hare	64	h a r e
Mailu		to see	1409	1409	erieri	1963	e r i e r i
Mailu		to see	1409	1409	ioio	1964	i o i o
Tsou		to see	1409	1409	baito	570	b a i t o
Tsou		to see	1409	1409	aiti	2119	a i t i
Nias		to see	1409	1409	ila	2246	i l a
Central Amis		to see	1409	1409	maaraw	2356	m a a r a w
Central Amis		to see	1409	1409	maneŋneŋ	2357	m a n e ŋ n e ŋ
Central Amis		to see	1409	1409	mineŋneŋ	2358	m i n e ŋ n e ŋ
Central Amis		to see	1409	1409	miaraw	2359	m i a r a w
Banoni		to see	1409	1409	regʰe	497	r e gʰ e
Singhi		to see	1409	1409	kirin	2760	k i r i n
Maloh		to sew	1457	1457	mandait	268	m a n d a i t
Merina_Malagasy		to sew	1457	1457	manjaitra	268	m a n j a i t r a
Thao		to sew	1457	1457	shmaqish	496	s h m a q i s h
Palauan		to sew	1457	1457	merasm	1297	m e r a s m
Tunjung		to sew	1457	1457	ŋabet	1428	ŋ a b e t
Bare'e		to sew	1457	1457	monjau	1506	m o n j a u
Iban		to sew	1457	1457	jait	268	j a i t
Berawan_Long_Terawan		to sew	1457	1457	napeʔ	1647	n a p e ʔ
Moken		to sew	1457	1457	mənʲiəŋ	1737	m ə nʲ i ə ŋ
Hanunoo		to sew	1457	1457	tahiʔ	496	t a h i ʔ
Wuna		to sew	1457	1457	netampoli	104	n e t a m p o l i
Tetum		to sew	1457	1457	lita	533	l i t a
Mailu		to sew	1457	1457	surisuri	568	s u r i s u r i
Tsou		to sew	1457	1457	tméʔsi	496	t m e ʔ s i
Nias		to sew	1457	1457	afu	2261	a f u
Nias		to sew	1457	1457	tagu	2262	t a g u
Central Amis		to sew	1457	1457	mitapir	2383	m i t a p i r
Central Amis		to sew	1457	1457	mitaʔis	496	m i t a ʔ i s
Chamorro		to sew	1457	1457	lakse	2532	l a k s e
Chamorro		to sew	1457	1457	sotse	2533	s o t s e
Banoni		to sew	1457	1457	keːkabe	2633	k eː k a b e
Singhi		to sew	1457	1457	nopuŋ	2774	n o p u ŋ
Maloh		to shoot	1172	1172	manimbak	176	m a n i m b a k
Merina_Malagasy		to shoot	1172	1172	mitifitra	1086	m i t i f i t r a
Thao		to shoot	1172	1172	palatatnur	1190	p a l a t a t n u r
Palauan		to shoot	1172	1172	omoes	1299	o m o e s
Tunjung		to shoot	1172	1172	nemak	176	n e m a k
Bare'e		to shoot	1172	1172	mopana	336	m o p a n a
Iban		to shoot	1172	1172	timbak	176	t i m b a k
Moken		to shoot	1172	1172	mənʲiŋ	1738	m ə nʲ i ŋ
Hanunoo		to shoot	1172	1172	palkas	1814	p a l k a s
Wuna		to shoot	1172	1172	netemba	176	n e t e m b a
Tetum		to shoot	1172	1172	hana	336	h a n a
Tsou		to shoot	1172	1172	pono	-336	p o n o
Tsou		to shoot	1172	1172	pnaa	-336	p n a a
Nias		to shoot	1172	1172	fana	336	f a n a
Central Amis		to shoot	1172	1172	panaʔ	336	p a n a ʔ
Chamorro		to shoot	1172	1172	paki	2535	p a k i
Banoni		to shoot	1172	1172	kum	2636	k u m
Singhi		to shoot	1172	1172	nimak	176	n i m a k
Banggi		to shoot	1172	1172	nimbak	176	n i m b a k
Maloh		to sit	1416	1416	duduk	389	d u d u k
Merina_Malagasy		to sit	1416	1416	mametraka	1075	m a m e t r a k a
Merina_Malagasy		to sit	1416	1416	mipetraka	1076	m i p e t r a k a
Palauan		to sit	1416	1416	kiéi	1286	k i e i
Tunjung		to sit	1416	1416	dacuŋ	1421	d a c u ŋ
Bare'e		to sit	1416	1416	tunda	1498	t u n d a
Iban		to sit	1416	1416	dudok	389	d u d o k
Berawan_Long_Terawan		to sit	1416	1416	turaw	1643	t u r a w
Moken		to sit	1416	1416	təŋok	1727	t ə ŋ o k
Moken		to sit	1416	1416	mədoːk	1728	m ə d oː k
Hanunoo		to sit	1416	1416	tumukaw	1812	t u m u k a w
Wuna		to sit	1416	1416	neŋkora	136	n e ŋ k o r a
Tetum		to sit	1416	1416	tur	650	t u r
Mailu		to sit	1416	1416	auri	1966	a u r i
Tsou		to sit	1416	1416	eusuhŋu	2123	e u s u h ŋ u
Nias		to sit	1416	1416	dao	2248	d a o
Central Amis		to sit	1416	1416	maruq	2365	m a r u q
Central Amis		to sit	1416	1416	aloʕ	2366	a l o ʕ
Banoni		to sit	1416	1416	gonːa	633	g o nː a
Singhi		to sit	1416	1416	guru	2765	g u r u
Banggi		to sit	1416	1416	mufuŋ	2856	m u f u ŋ
Merina_Malagasy		to sleep	1585	1585	matorj	219	m a t o r j
Thao		to sleep	1585	1585	malhus	1180	m a l h u s
Palauan		to sleep	1585	1585	durs	219	d u r s
Tunjung		to sleep	1585	1585	tiro	219	t i r o
Bare'e		to sleep	1585	1585	ina	1497	i n a
Iban		to sleep	1585	1585	tindok	1570	t i n d o k
Berawan_Long_Terawan		to sleep	1585	1585	turo	219	t u r o
Moken		to sleep	1585	1585	miduːn	-219	m i d uː n
Hanunoo		to sleep	1585	1585	maturug	219	m a t u r u g
Wuna		to sleep	1585	1585	nolodo	774	n o l o d o
Tetum		to sleep	1585	1585	toba	214	t o b a
Mailu		to sleep	1585	1585	uiui	-647	u i u i
Tsou		to sleep	1585	1585	oeŋʉ́tʉ	2120	o e ŋ ʉ t ʉ
Nias		to sleep	1585	1585	mõrõ	2247	m õ r õ
Central Amis		to sleep	1585	1585	futiq	2360	f u t i q
Central Amis		to sleep	1585	1585	mafutiʕ	2361	m a f u t i ʕ
Banoni		to sleep	1585	1585	tseregʰe	2625	t s e r e gʰ e
Banoni		to sleep	1585	1585	matsure	219	m a t s u r e
Singhi		to sleep	1585	1585	boes	2761	b o e s
Banggi		to sleep	1585	1585	modop	2854	m o d o p
Maloh		to sniff, smell	1586	1586	mambu	352	m a m b u
Merina_Malagasy		to sniff, smell	1586	1586	mitroka	1065	m i t r o k a
Thao		to sniff, smell	1586	1586	shmazik	686	s h m a z i k
Palauan		to sniff, smell	1586	1586	meluŋl	1269	m e l u ŋ l
Tunjung		to sniff, smell	1586	1586	karak	686	k a r a k
Bare'e		to sniff, smell	1586	1586	meeŋa	1493	m e e ŋ a
Iban		to sniff, smell	1586	1586	sium	453	s i u m
Berawan_Long_Terawan		to sniff, smell	1586	1586	marəʔ	686	m a r ə ʔ
Hanunoo		to sniff, smell	1586	1586	sumiŋhut	1805	s u m i ŋ h u t
Wuna		to sniff, smell	1586	1586	nofowono	841	n o f o w o n o
Tetum		to sniff, smell	1586	1586	horan	1885	h o r a n
Mailu		to sniff, smell	1586	1586	naninani	1950	n a n i n a n i
Tsou		to sniff, smell	1586	1586	eéluʉ	2112	e e l u ʉ
Nias		to sniff, smell	1586	1586	ago	2237	a g o
Central Amis		to sniff, smell	1586	1586	sanek	686	s a n e k
Central Amis		to sniff, smell	1586	1586	hanek	686	h a n e k
Banoni		to sniff, smell	1586	1586	gʰau	2618	gʰ a u
Singhi		to sniff, smell	1586	1586	koduk	686	k o d u k
Banggi		to sniff, smell	1586	1586	eŋgadak	686	e ŋ g a d a k
Maloh		to spit	1440	1440	malasuʔ	1005	m a l a s u ʔ
Merina_Malagasy		to spit	1440	1440	mandrora	829	m a n d r o r a
Thao		to spit	1440	1440	mafilhaq	1175	m a f i l h a q
Palauan		to spit	1440	1440	melub	1275	m e l u b
Tunjung		to spit	1440	1440	məcuh	1412	m ə c u h
Iban		to spit	1440	1440	ŋeludah	829	ŋ e l u d a h
Berawan_Long_Terawan		to spit	1440	1440	suli	407	s u l i
Moken		to spit	1440	1440	ŋanʲaw	1716	ŋ a nʲ a w
Hanunoo		to spit	1440	1440	magbuga	1808	m a g b u g a
Wuna		to spit	1440	1440	fogʰoniu	805	f o gʰ o n i u
Wuna		to spit	1440	1440	feugʰi	805	f e u gʰ i
Tetum		to spit	1440	1440	teniru	1888	t e n i r u
Mailu		to spit	1440	1440	arimuai	1955	a r i m u a i
Tsou		to spit	1440	1440	tmʉeposʉ	-522	t m ʉ e p o s ʉ
Nias		to spit	1440	1440	ilo	217	i l o
Central Amis		to spit	1440	1440	ŋalaj	115	ŋ a l a j
Central Amis		to spit	1440	1440	misupa	2350	m i s u p a
Banoni		to spit	1440	1440	nomi	2622	n o m i
Singhi		to spit	1440	1440	ŋujah	829	ŋ u j a h
Banggi		to spit	1440	1440	ilab	51	i l a b
Maloh		to split	1437	1437	balaʔ	758	b a l a ʔ
Merina_Malagasy		to split	1437	1437	mamakj	1092	m a m a k j
Thao		to split	1437	1437	tmalhtalh	1196	t m a l h t a l h
Palauan		to split	1437	1437	melbotb	1306	m e l b o t b
Tunjung		to split	1437	1437	məkaʔ	1433	m ə k a ʔ
Bare'e		to split	1437	1437	mabala	758	m a b a l a
Bare'e		to split	1437	1437	maboka	758	m a b o k a
Bare'e		to split	1437	1437	wota	758	w o t a
Iban		to split	1437	1437	belah	758	b e l a h
Berawan_Long_Terawan		to split	1437	1437	mitin	1654	m i t i n
Moken		to split	1437	1437	malaːk	758	m a l aː k
Hanunoo		to split	1437	1437	baŋag	1817	b a ŋ a g
Wuna		to split	1437	1437	nebogʰa	502	n e b o gʰ a
Tetum		to split	1437	1437	fotːa	1900	f o tː a
Tetum		to split	1437	1437	fera	469	f e r a
Mailu		to split	1437	1437	navanava	1987	n a v a n a v a
Tsou		to split	1437	1437	aːcʔohu	2146	aː c ʔ o h u
Nias		to split	1437	1437	sila	449	s i l a
Nias		to split	1437	1437	weha	2269	w e h a
Central Amis		to split	1437	1437	mipelaʔ	2392	m i p e l a ʔ
Banoni		to split	1437	1437	putake	2647	p u t a k e
Singhi		to split	1437	1437	birieh	758	b i r i e h
Banggi		to split	1437	1437	melak	758	m e l a k
Maloh		to squeeze	1414	1414	mamaras	688	m a m a r a s
Merina_Malagasy		to squeeze	1414	1414	mamia	688	m a m i a
Thao		to squeeze	1414	1414	damriz	1203	d a m r i z
Palauan		to squeeze	1414	1414	omét	1310	o m e t
Tunjung		to squeeze	1414	1414	pəras	688	p ə r a s
Bare'e		to squeeze	1414	1414	maŋkomo	1514	m a ŋ k o m o
Iban		to squeeze	1414	1414	perah	688	p e r a h
Iban		to squeeze	1414	1414	gelam	1582	g e l a m
Berawan_Long_Terawan		to squeeze	1414	1414	mənʲaiʔ	1657	m ə nʲ a i ʔ
Moken		to squeeze	1414	1414	mənak	1746	m ə n a k
Hanunoo		to squeeze	1414	1414	pugaʔ	688	p u g a ʔ
Wuna		to squeeze	1414	1414	nefeo	688	n e f e o
Tetum		to squeeze	1414	1414	kumu	599	k u m u
Mailu		to squeeze	1414	1414	gigigigiː	1997	g i g i g i g iː
Mailu		to squeeze	1414	1414	iʔiʔiʔiʔ	1998	i ʔ i ʔ i ʔ i ʔ
Mailu		to squeeze	1414	1414	marumaru	550	m a r u m a r u
Tsou		to squeeze	1414	1414	tvoeʉ	2153	t v o e ʉ
Nias		to squeeze	1414	1414	fera	688	f e r a
Central Amis		to squeeze	1414	1414	mihatec	2399	m i h a t e c
Chamorro		to squeeze	1414	1414	fokse	2544	f o k s e
Banoni		to squeeze	1414	1414	togonopisu	88	t o g o n o p i s u
Singhi		to squeeze	1414	1414	miset	120	m i s e t
Singhi		to squeeze	1414	1414	ŋapit	320	ŋ a p i t
Maloh		to stab, pierce	1434	1434	majuk	1017	m a j u k
Merina_Malagasy		to stab, pierce	1434	1434	mandoaka	-637	m a n d o a k a
Thao		to stab, pierce	1434	1434	lhmirik	1191	l h m i r i k
Palauan		to stab, pierce	1434	1434	merus	1300	m e r u s
Tunjung		to stab, pierce	1434	1434	mancak	78	m a n c a k
Bare'e		to stab, pierce	1434	1434	moncaku	1508	m o n c a k u
Berawan_Long_Terawan		to stab, pierce	1434	1434	nəpiʔ	1650	n ə p i ʔ
Moken		to stab, pierce	1434	1434	ləbak	1739	l ə b a k
Moken		to stab, pierce	1434	1434	ləkam	1740	l ə k a m
Hanunoo		to stab, pierce	1434	1434	harug	1815	h a r u g
Wuna		to stab, pierce	1434	1434	fotobo	733	f o t o b o
Tetum		to stab, pierce	1434	1434	sona	1898	s o n a
Tsou		to stab, pierce	1434	1434	smueu	2137	s m u e u
Nias		to stab, pierce	1434	1434	tuo	2263	t u o
Central Amis		to stab, pierce	1434	1434	icucuk	659	i c u c u k
Central Amis		to stab, pierce	1434	1434	cucuk	659	c u c u k
Chamorro		to stab, pierce	1434	1434	bulokbok	2536	b u l o k b o k
Banoni		to stab, pierce	1434	1434	tsu	2637	t s u
Banoni		to stab, pierce	1434	1434	paraka	2638	p a r a k a
Banoni		to stab, pierce	1434	1434	tapoː	2639	t a p oː
Singhi		to stab, pierce	1434	1434	nijub	-278	n i j u b
Banggi		to stab, pierce	1434	1434	musuk	659	m u s u k
Maloh		to stand	1442	1442	kadeŋ	1012	k a d e ŋ
Merina_Malagasy		to stand	1442	1442	mitsaŋana	1077	m i t s a ŋ a n a
Thao		to stand	1442	1442	ilhilhi	684	i l h i l h i
Palauan		to stand	1442	1442	decʰor	1287	d e cʰ o r
Tunjung		to stand	1442	1442	tege	782	t e g e
Bare'e		to stand	1442	1442	karo	1499	k a r o
Iban		to stand	1442	1442	diri	684	d i r i
Berawan_Long_Terawan		to stand	1442	1442	mitːin	391	m i tː i n
Moken		to stand	1442	1442	nʲenan	1729	nʲ e n a n
Hanunoo		to stand	1442	1442	tumindug	125	t u m i n d u g
Wuna		to stand	1442	1442	noere	420	n o e r e
Tetum		to stand	1442	1442	harik	296	h a r i k
Mailu		to stand	1442	1442	idaida	-223	i d a i d a
Mailu		to stand	1442	1442	idara	-223	i d a r a
Tsou		to stand	1442	1442	eacʉ	2124	e a c ʉ
Nias		to stand	1442	1442	maoso	2249	m a o s o
Central Amis		to stand	1442	1442	tumireŋ	2367	t u m i r e ŋ
Chamorro		to stand	1442	1442	tacʰu	2528	t a cʰ u
Chamorro		to stand	1442	1442	tohge	-321	t o h g e
Banoni		to stand	1442	1442	tsigʰom	321	t s i gʰ o m
Banoni		to stand	1442	1442	pito	90	p i t o
Singhi		to stand	1442	1442	mojug	2766	m o j u g
Maloh		to steal	713	713	kalit	1019	k a l i t
Merina_Malagasy		to steal	713	713	maŋalatra	1088	m a ŋ a l a t r a
Thao		to steal	713	713	kunriu	1193	k u n r i u
Palauan		to steal	713	713	meŋol	1302	m e ŋ o l
Bare'e		to steal	713	713	ago	620	a g o
Iban		to steal	713	713	ŋencʰuri	289	ŋ e n cʰ u r i
Berawan_Long_Terawan		to steal	713	713	nakaw	620	n a k a w
Moken		to steal	713	713	gupeːt	1742	g u p eː t
Moken		to steal	713	713	ŋəlat	1743	ŋ ə l a t
Hanunoo		to steal	713	713	takaw	620	t a k a w
Wuna		to steal	713	713	nombulaku	414	n o m b u l a k u
Tetum		to steal	713	713	hanaʔo	620	h a n a ʔ o
Mailu		to steal	713	713	auere	1981	a u e r e
Mailu		to steal	713	713	omaoma	1982	o m a o m a
Mailu		to steal	713	713	teretere	1983	t e r e t e r e
Tsou		to steal	713	713	meoeoi	2139	m e o e o i
Nias		to steal	713	713	luʔa	2265	l u ʔ a
Nias		to steal	713	713	tagõ	-620	t a g õ
Central Amis		to steal	713	713	takaw	620	t a k a w
Chamorro		to steal	713	713	sakːe	2538	s a kː e
Banoni		to steal	713	713	dzaŋa	2642	d z a ŋ a
Singhi		to steal	713	713	noku	620	n o k u
Banggi		to steal	713	713	nahu	620	n a h u
Maloh		to suck	1421	1421	manʲusuʔ	101	m a nʲ u s u ʔ
Merina_Malagasy		to suck	1421	1421	mitséntsitra	1072	m i t s e n t s i t r a
Thao		to suck	1421	1421	ucuc	1178	u c u c
Palauan		to suck	1421	1421	melmotm	1281	m e l m o t m
Tunjung		to suck	1421	1421	mosoʔ	1415	m o s o ʔ
Bare'e		to suck	1421	1421	mancusu	101	m a n c u s u
Bare'e		to suck	1421	1421	metomi	101	m e t o m i
Berawan_Long_Terawan		to suck	1421	1421	nʲinauʔ	1637	nʲ i n a u ʔ
Moken		to suck	1421	1421	mujoːt	1723	m u j oː t
Hanunoo		to suck	1421	1421	sumupsup	101	s u m u p s u p
Wuna		to suck	1421	1421	komi	756	k o m i
Tetum		to suck	1421	1421	susu	101	s u s u
Mailu		to suck	1421	1421	amosi	-604	a m o s i
Mailu		to suck	1421	1421	dorodoro	1960	d o r o d o r o
Nias		to suck	1421	1421	siõ	2244	s i õ
Central Amis		to suck	1421	1421	cuhcuh	2355	c u h c u h
Chamorro		to suck	1421	1421	cʰopcʰop	-101	cʰ o p cʰ o p
Banoni		to suck	1421	1421	mutsi	6	m u t s i
Singhi		to suck	1421	1421	nʲuop	2757	nʲ u o p
Singhi		to suck	1421	1421	ŋisap	101	ŋ i s a p
Banggi		to suck	1421	1421	nunsup	101	n u n s u p
Maloh		to swell	1573	1573	kambaŋ	376	k a m b a ŋ
Merina_Malagasy		to swell	1573	1573	mibontsina	1094	m i b o n t s i n a
Thao		to swell	1573	1573	lhumfawa	245	l h u m f a w a
Palauan		to swell	1573	1573	obtiŋel	1309	o b t i ŋ e l
Tunjung		to swell	1573	1573	bəŋkak	282	b ə ŋ k a k
Bare'e		to swell	1573	1573	baŋka	282	b a ŋ k a
Iban		to swell	1573	1573	kembai	376	k e m b a i
Berawan_Long_Terawan		to swell	1573	1573	kabəŋ	376	k a b ə ŋ
Moken		to swell	1573	1573	balak	801	b a l a k
Hanunoo		to swell	1573	1573	isal	1818	i s a l
Hanunoo		to swell	1573	1573	bagaʔ	-282	b a g a ʔ
Wuna		to swell	1573	1573	nofeo	1871	n o f e o
Wuna		to swell	1573	1573	nojeo	1872	n o j e o
Tetum		to swell	1573	1573	bubu	82	b u b u
Mailu		to swell	1573	1573	boboga	363	b o b o g a
Tsou		to swell	1573	1573	euoféoʉ	245	e u o f e o ʉ
Nias		to swell	1573	1573	bao	801	b a o
Nias		to swell	1573	1573	mulõta	2273	m u l õ t a
Central Amis		to swell	1573	1573	malifawa	245	m a l i f a w a
Chamorro		to swell	1573	1573	banːa	2543	b a nː a
Banoni		to swell	1573	1573	paŋu	2653	p a ŋ u
Banoni		to swell	1573	1573	boko	93	b o k o
Singhi		to swell	1573	1573	bokak	282	b o k a k
Maloh		to swim	1439	1439	arananaŋ	-311	a r a n a n a ŋ
Merina_Malagasy		to swim	1439	1439	lomano	543	l o m a n o
Merina_Malagasy		to swim	1439	1439	milomano	1056	m i l o m a n o
Thao		to swim	1439	1439	mrauz	1164	m r a u z
Palauan		to swim	1439	1439	meŋedub	1256	m e ŋ e d u b
Tunjung		to swim	1439	1439	karaŋoj	543	k a r a ŋ o j
Bare'e		to swim	1439	1439	naŋu	543	n a ŋ u
Iban		to swim	1439	1439	njemerai	1558	n j e m e r a i
Berawan_Long_Terawan		to swim	1439	1439	pəloŋoj	543	p ə l o ŋ o j
Moken		to swim	1439	1439	naŋoj	543	n a ŋ o j
Hanunoo		to swim	1439	1439	lumaŋuj	543	l u m a ŋ u j
Wuna		to swim	1439	1439	leni	543	l e n i
Tetum		to swim	1439	1439	nani	543	n a n i
Mailu		to swim	1439	1439	loroloro	540	l o r o l o r o
Mailu		to swim	1439	1439	rolorolo	540	r o l o r o l o
Tsou		to swim	1439	1439	euhuŋzu	543	e u h u ŋ z u
Nias		to swim	1439	1439	molaŋi	543	m o l a ŋ i
Central Amis		to swim	1439	1439	laŋuj	543	l a ŋ u j
Central Amis		to swim	1439	1439	milaŋuj	543	m i l a ŋ u j
Chamorro		to swim	1439	1439	naŋunʲaŋu	543	n a ŋ u nʲ a ŋ u
Banoni		to swim	1439	1439	suː	789	s uː
Singhi		to swim	1439	1439	naŋuj	543	n a ŋ u j
Merina_Malagasy		to think	2271	2271	mihévitra	1061	m i h e v i t r a
Thao		to think	2271	2271	maŋqtu	1169	m a ŋ q t u
Palauan		to think	2271	2271	omdasu	1263	o m d a s u
Bare'e		to think	2271	2271	monawa	1489	m o n a w a
Iban		to think	2271	2271	rundiŋ	1560	r u n d i ŋ
Moken		to think	2271	2271	məkʰit	565	m ə kʰ i t
Hanunoo		to think	2271	2271	umisip	565	u m i s i p
Hanunoo		to think	2271	2271	magduman	565	m a g d u m a n
Tetum		to think	2271	2271	hanoʔin	500	h a n o ʔ i n
Mailu		to think	2271	2271	sunaːvini	-752	s u n aː v i n i
Tsou		to think	2271	2271	maʔmi	2107	m a ʔ m i
Nias		to think	2271	2271	wai	2233	w a i
Central Amis		to think	2271	2271	miharateŋ	2343	m i h a r a t e ŋ
Central Amis		to think	2271	2271	miharateŋ	2344	m i h a r a t e ŋ
Chamorro		to think	2271	2271	hasːo	2520	h a sː o
Banoni		to think	2271	2271	varekana	2613	v a r e k a n a
Singhi		to think	2271	2271	saka#ŋasuŋ	2751	s a k a _ ŋ a s u ŋ
Maloh		to throw	1456	1456	mamantik	1022	m a m a n t i k
Merina_Malagasy		to throw	1456	1456	mitoraka	1098	m i t o r a k a
Thao		to throw	1456	1456	panaq	823	p a n a q
Palauan		to throw	1456	1456	uétecʰ	1316	u e t e cʰ
Tunjung		to throw	1456	1456	noak	1440	n o a k
Bare'e		to throw	1456	1456	mawunu	1517	m a w u n u
Iban		to throw	1456	1456	tikau	1586	t i k a u
Berawan_Long_Terawan		to throw	1456	1456	niŋeʔ	1660	n i ŋ e ʔ
Berawan_Long_Terawan		to throw	1456	1456	kateʔ	1661	k a t e ʔ
Moken		to throw	1456	1456	nʲəmat	1750	nʲ ə m a t
Hanunoo		to throw	1456	1456	pisik	1820	p i s i k
Wuna		to throw	1456	1456	gʰompa	669	gʰ o m p a
Wuna		to throw	1456	1456	bandu	1873	b a n d u
Tetum		to throw	1456	1456	tuda	106	t u d a
Mailu		to throw	1456	1456	odaoda	2005	o d a o d a
Tsou		to throw	1456	1456	mtokʉ	2160	m t o k ʉ
Nias		to throw	1456	1456	handro	2277	h a n d r o
Nias		to throw	1456	1456	tebu	2278	t e b u
Central Amis		to throw	1456	1456	mifalah	2405	m i f a l a h
Central Amis		to throw	1456	1456	tekur	2406	t e k u r
Central Amis		to throw	1456	1456	falah	2407	f a l a h
Chamorro		to throw	1456	1456	aguet	2547	a g u e t
Banoni		to throw	1456	1456	vigi	2658	v i g i
Singhi		to throw	1456	1456	nʲokad	2785	nʲ o k a d
Singhi		to throw	1456	1456	mout	2786	m o u t
Maloh		to tie up, fasten	1094	1094	miŋket	84	m i ŋ k e t
Merina_Malagasy		to tie up, fasten	1094	1094	miféhj	1083	m i f e h j
Thao		to tie up, fasten	1094	1094	qmucquc	1188	q m u c q u c
Palauan		to tie up, fasten	1094	1094	mesaur	1296	m e s a u r
Tunjung		to tie up, fasten	1094	1094	məcat	1427	m ə c a t
Bare'e		to tie up, fasten	1094	1094	kombi	1505	k o m b i
Iban		to tie up, fasten	1094	1094	kebat	1575	k e b a t
Iban		to tie up, fasten	1094	1094	nancʰaŋ	1576	n a n cʰ a ŋ
Iban		to tie up, fasten	1094	1094	naŋːam	1577	n a ŋː a m
Berawan_Long_Terawan		to tie up, fasten	1094	1094	mikeʔ	84	m i k e ʔ
Moken		to tie up, fasten	1094	1094	mekat	84	m e k a t
Moken		to tie up, fasten	1094	1094	lebaj	1736	l e b a j
Hanunoo		to tie up, fasten	1094	1094	higut	84	h i g u t
Wuna		to tie up, fasten	1094	1094	netapu	1864	n e t a p u
Tetum		to tie up, fasten	1094	1094	futu	-206	f u t u
Tetum		to tie up, fasten	1094	1094	kmeti	1896	k m e t i
Tsou		to tie up, fasten	1094	1094	maepoeisi	2134	m a e p o e i s i
